"Plot Title: SN_738"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20494738, SEN S/N: 20494738, LBL: <Conduct_Lo>100)","High Range, μS/cm (LGR S/N: 20494738, SEN S/N: 20494738, LBL: <Conduct_Hi>55,000)","Temp, °C (LGR S/N: 20494738, SEN S/N: 20494738, LBL: Temperature)"
2643,10/19/20 11:12:00 PM,33348.4,33780.6,16.52
2644,10/19/20 11:12:10 PM,33348.4,33788.7,16.53
2645,10/19/20 11:12:20 PM,33348.4,33825.2,16.53
2646,10/19/20 11:12:30 PM,33348.4,33752.2,16.49
2647,10/19/20 11:12:40 PM,33348.4,33744.1,16.42
2648,10/19/20 11:12:50 PM,33348.4,33711.7,16.38
2649,10/19/20 11:13:00 PM,33348.4,33594.8,16.27
2650,10/19/20 11:13:10 PM,33348.4,33582.8,16.17
2651,10/19/20 11:13:20 PM,33348.4,33466.6,16.10
2652,10/19/20 11:13:30 PM,33348.4,33486.6,16.00
2653,10/19/20 11:13:40 PM,33348.4,33446.7,15.93
2654,10/19/20 11:13:50 PM,33348.4,33394.9,15.80
2655,10/19/20 11:14:00 PM,33348.4,33311.5,15.73
2656,10/19/20 11:14:10 PM,33348.4,33291.7,15.68
2657,10/19/20 11:14:20 PM,33348.4,33291.7,15.66
2658,10/19/20 11:14:30 PM,33348.4,33295.6,15.68
2659,10/19/20 11:14:40 PM,33348.4,33351.1,15.71
2660,10/19/20 11:14:50 PM,33348.4,33327.3,15.72
2661,10/19/20 11:15:00 PM,33348.4,33339.2,15.73
2662,10/19/20 11:15:10 PM,33348.4,33351.1,15.74
2663,10/19/20 11:15:20 PM,33348.4,33382.9,15.77
2664,10/19/20 11:15:30 PM,33348.4,33382.9,15.77
2665,10/19/20 11:15:40 PM,33348.4,33406.8,15.79
2666,10/19/20 11:15:50 PM,33348.4,33398.8,15.81
2667,10/19/20 11:16:00 PM,33348.4,33430.7,15.82
2668,10/19/20 11:16:10 PM,33348.4,33422.7,15.84
2669,10/19/20 11:16:20 PM,33348.4,33430.7,15.85
2670,10/19/20 11:16:30 PM,33348.4,33430.7,15.86
2671,10/19/20 11:16:40 PM,33348.4,33426.7,15.90
2672,10/19/20 11:16:50 PM,33348.4,33418.8,15.90
2673,10/19/20 11:17:00 PM,33348.4,33490.6,15.91
2674,10/19/20 11:17:10 PM,33348.4,33478.6,15.92
2675,10/19/20 11:17:20 PM,33348.4,33510.6,15.93
2676,10/19/20 11:17:30 PM,33348.4,33498.6,15.95
2677,10/19/20 11:17:40 PM,33348.4,33486.6,15.98
2678,10/19/20 11:17:50 PM,33348.4,33546.6,15.99
2679,10/19/20 11:18:00 PM,33348.4,33522.6,16.00
2680,10/19/20 11:18:10 PM,33348.4,33510.6,16.02
2681,10/19/20 11:18:20 PM,33348.4,33566.7,16.03
2682,10/19/20 11:18:30 PM,33348.4,33530.6,16.05
2683,10/19/20 11:18:40 PM,33348.4,33570.7,16.06
2684,10/19/20 11:18:50 PM,33348.4,33546.6,16.07
2685,10/19/20 11:19:00 PM,33348.4,33542.6,16.09
2686,10/19/20 11:19:10 PM,33348.4,33554.7,16.10
2687,10/19/20 11:19:20 PM,33348.4,33542.6,16.11
2688,10/19/20 11:19:30 PM,33348.4,33542.6,16.11
2689,10/19/20 11:19:40 PM,33348.4,33614.9,16.16
2690,10/19/20 11:19:50 PM,33348.4,33578.7,16.16
2691,10/19/20 11:20:00 PM,33348.4,33574.7,16.17
2692,10/19/20 11:20:10 PM,33348.4,33574.7,16.17
2693,10/19/20 11:20:20 PM,33348.4,33639.1,16.19
2694,10/19/20 11:20:30 PM,33348.4,33610.9,16.20
2695,10/19/20 11:20:40 PM,33348.4,33635.0,16.23
2696,10/19/20 11:20:50 PM,33348.4,33610.9,16.23
2697,10/19/20 11:21:00 PM,33348.4,33598.8,16.25
2698,10/19/20 11:21:10 PM,33348.4,33610.9,16.25
2699,10/19/20 11:21:20 PM,33348.4,33606.9,16.26
2700,10/19/20 11:21:30 PM,33348.4,33631.0,16.27
2701,10/19/20 11:21:40 PM,33348.4,33618.9,16.28
2702,10/19/20 11:21:50 PM,33348.4,33631.0,16.30
2703,10/19/20 11:22:00 PM,33348.4,33679.4,16.30
2704,10/19/20 11:22:10 PM,33348.4,33651.2,16.32
2705,10/19/20 11:22:20 PM,33348.4,33627.0,16.33
2706,10/19/20 11:22:30 PM,33348.4,33643.1,16.33
2707,10/19/20 11:22:40 PM,33348.4,33715.8,16.35
2708,10/19/20 11:22:50 PM,33348.4,33687.5,16.36
2709,10/19/20 11:23:00 PM,33348.4,33687.5,16.36
2710,10/19/20 11:23:10 PM,33348.4,33711.7,16.37
2711,10/19/20 11:23:20 PM,33348.4,33748.1,16.38
2712,10/19/20 11:23:30 PM,33348.4,33723.8,16.38
2713,10/19/20 11:23:40 PM,33348.4,33711.7,16.41
2714,10/19/20 11:23:50 PM,33348.4,33699.6,16.41
2715,10/19/20 11:24:00 PM,33348.4,33719.8,16.43
2716,10/19/20 11:24:10 PM,33348.4,33768.4,16.43
2717,10/19/20 11:24:20 PM,33348.4,33687.5,16.44
2718,10/19/20 11:24:30 PM,33348.4,33780.6,16.45
2719,10/19/20 11:24:40 PM,33348.4,33792.7,16.46
2720,10/19/20 11:24:50 PM,33348.4,33731.9,16.46
2721,10/19/20 11:25:00 PM,33348.4,33760.3,16.49
2722,10/19/20 11:25:10 PM,33348.4,33740.0,16.49
2723,10/19/20 11:25:20 PM,33348.4,33776.5,16.50
2724,10/19/20 11:25:30 PM,33348.4,33764.3,16.51
2725,10/19/20 11:25:40 PM,33348.4,33780.6,16.52
2726,10/19/20 11:25:50 PM,33348.4,33776.5,16.52
2727,10/19/20 11:26:00 PM,33348.4,33776.5,16.54
2728,10/19/20 11:26:10 PM,33348.4,33707.7,16.51
2729,10/19/20 11:26:20 PM,33348.4,33744.1,16.47
2730,10/19/20 11:26:30 PM,33348.4,33719.8,16.46
2731,10/19/20 11:26:40 PM,33348.4,33675.4,16.34
2732,10/19/20 11:26:50 PM,33348.4,33594.8,16.20
2733,10/19/20 11:27:00 PM,33348.4,33574.7,16.14
2734,10/19/20 11:27:10 PM,33348.4,33550.7,16.10
2735,10/19/20 11:27:20 PM,33348.4,33462.6,15.97
2736,10/19/20 11:27:30 PM,33348.4,33486.6,15.93
2737,10/19/20 11:27:40 PM,33348.4,33406.8,15.79
2738,10/19/20 11:27:50 PM,33348.4,33375.0,15.74
2739,10/19/20 11:28:00 PM,33348.4,33327.3,15.68
2740,10/19/20 11:28:10 PM,33348.4,33351.1,15.67
2741,10/19/20 11:28:20 PM,33348.4,33363.1,15.68
2742,10/19/20 11:28:30 PM,33348.4,33386.9,15.70
2743,10/19/20 11:28:40 PM,33348.4,33331.3,15.70
2744,10/19/20 11:28:50 PM,33348.4,33371.0,15.72
2745,10/19/20 11:29:00 PM,33348.4,33410.8,15.73
2746,10/19/20 11:29:10 PM,33348.4,33386.9,15.74
2747,10/19/20 11:29:20 PM,33348.4,33394.9,15.76
2748,10/19/20 11:29:30 PM,33348.4,33418.8,15.83
2749,10/19/20 11:29:40 PM,33348.4,33375.0,15.81
2750,10/19/20 11:29:50 PM,33348.4,33398.8,15.81
2751,10/19/20 11:30:00 PM,33348.4,33438.7,15.82
2752,10/19/20 11:30:10 PM,33348.4,33394.9,15.82
2753,10/19/20 11:30:20 PM,33348.4,33418.8,15.85
2754,10/19/20 11:30:30 PM,33348.4,33446.7,15.86
2755,10/19/20 11:30:40 PM,33348.4,33466.6,15.89
2756,10/19/20 11:30:50 PM,33348.4,33454.6,15.89
2757,10/19/20 11:31:00 PM,33348.4,33430.7,15.90
2758,10/19/20 11:31:10 PM,33348.4,33478.6,15.92
2759,10/19/20 11:31:20 PM,33348.4,33486.6,15.94
2760,10/19/20 11:31:30 PM,33348.4,33490.6,15.95
2761,10/19/20 11:31:40 PM,33348.4,33510.6,15.97
2762,10/19/20 11:31:50 PM,33348.4,33502.6,15.98
2763,10/19/20 11:32:00 PM,33348.4,33474.6,15.99
2764,10/19/20 11:32:10 PM,33348.4,33542.6,16.01
2765,10/19/20 11:32:20 PM,33348.4,33506.6,16.02
2766,10/19/20 11:32:30 PM,33348.4,33538.6,16.03
2767,10/19/20 11:32:40 PM,33348.4,33570.7,16.06
2768,10/19/20 11:32:50 PM,33348.4,33518.6,16.07
2769,10/19/20 11:33:00 PM,33348.4,33558.7,16.09
2770,10/19/20 11:33:10 PM,33348.4,33590.8,16.10
2771,10/19/20 11:33:20 PM,33348.4,33586.8,16.11
2772,10/19/20 11:33:30 PM,33348.4,33602.9,16.12
2773,10/19/20 11:33:40 PM,33348.4,33618.9,16.12
2774,10/19/20 11:33:50 PM,33348.4,33586.8,16.15
2775,10/19/20 11:34:00 PM,33348.4,33614.9,16.16
2776,10/19/20 11:34:10 PM,33348.4,33659.2,16.17
2777,10/19/20 11:34:20 PM,33348.4,33610.9,16.18
2778,10/19/20 11:34:30 PM,33348.4,33586.8,16.19
2779,10/19/20 11:34:40 PM,33348.4,33647.1,16.20
2780,10/19/20 11:34:50 PM,33348.4,33671.3,16.21
2781,10/19/20 11:35:00 PM,33348.4,33635.0,16.24
2782,10/19/20 11:35:10 PM,33348.4,33647.1,16.25
2783,10/19/20 11:35:20 PM,33348.4,33631.0,16.26
2784,10/19/20 11:35:30 PM,33348.4,33631.0,16.27
2785,10/19/20 11:35:40 PM,33348.4,33659.2,16.28
2786,10/19/20 11:35:50 PM,33348.4,33623.0,16.29
2787,10/19/20 11:36:00 PM,33348.4,33623.0,16.29
2788,10/19/20 11:36:10 PM,33348.4,33671.3,16.32
2789,10/19/20 11:36:20 PM,33348.4,33679.4,16.33
2790,10/19/20 11:36:30 PM,33348.4,33703.6,16.34
2791,10/19/20 11:36:40 PM,33348.4,33679.4,16.35
2792,10/19/20 11:36:50 PM,33348.4,33715.8,16.36
2793,10/19/20 11:37:00 PM,33348.4,33703.6,16.36
2794,10/19/20 11:37:10 PM,33348.4,33699.6,16.37
2795,10/19/20 11:37:20 PM,33348.4,33748.1,16.38
2796,10/19/20 11:37:30 PM,33348.4,33740.0,16.39
2797,10/19/20 11:37:40 PM,33348.4,33748.1,16.41
2798,10/19/20 11:37:50 PM,33348.4,33723.8,16.41
2799,10/19/20 11:38:00 PM,33348.4,33711.7,16.43
2800,10/19/20 11:38:10 PM,33348.4,33744.1,16.43
2801,10/19/20 11:38:20 PM,33348.4,33756.2,16.44
2802,10/19/20 11:38:30 PM,33348.4,33756.2,16.46
2803,10/19/20 11:38:40 PM,33348.4,33744.1,16.46
2804,10/19/20 11:38:50 PM,33348.4,33804.9,16.47
2805,10/19/20 11:39:00 PM,33348.4,33768.4,16.47
2806,10/19/20 11:39:10 PM,33348.4,33719.8,16.47
2807,10/19/20 11:39:20 PM,33348.4,33744.1,16.50
2808,10/19/20 11:39:30 PM,33348.4,33727.9,16.51
2809,10/19/20 11:39:40 PM,33348.4,33768.4,16.52
2810,10/19/20 11:39:50 PM,33348.4,33796.8,16.52
2811,10/19/20 11:40:00 PM,33348.4,33776.5,16.52
2812,10/19/20 11:40:10 PM,33348.4,33764.3,16.52
2813,10/19/20 11:40:20 PM,33348.4,33731.9,16.47
2814,10/19/20 11:40:30 PM,33348.4,33744.1,16.44
2815,10/19/20 11:40:40 PM,33348.4,33687.5,16.36
2816,10/19/20 11:40:50 PM,33348.4,33647.1,16.36
2817,10/19/20 11:41:00 PM,33348.4,33550.7,16.12
2818,10/19/20 11:41:10 PM,33348.4,33538.6,16.11
2819,10/19/20 11:41:20 PM,33348.4,33562.7,16.07
2820,10/19/20 11:41:30 PM,33348.4,33470.6,15.97
2821,10/19/20 11:41:40 PM,33348.4,33382.9,15.81
2822,10/19/20 11:41:50 PM,33348.4,33402.8,15.77
2823,10/19/20 11:42:00 PM,33348.4,33371.0,15.76
2824,10/19/20 11:42:10 PM,33348.4,33382.9,15.72
2825,10/19/20 11:42:20 PM,33348.4,33347.2,15.71
2826,10/19/20 11:42:30 PM,33348.4,33398.8,15.72
2827,10/19/20 11:42:40 PM,33348.4,33359.1,15.74
2828,10/19/20 11:42:50 PM,33348.4,33375.0,15.74
2829,10/19/20 11:43:00 PM,33348.4,33422.7,15.76
2830,10/19/20 11:43:10 PM,33348.4,33394.9,15.77
2831,10/19/20 11:43:20 PM,33348.4,33371.0,15.79
2832,10/19/20 11:43:30 PM,33348.4,33398.8,15.81
2833,10/19/20 11:43:40 PM,33348.4,33418.8,15.83
2834,10/19/20 11:43:50 PM,33348.4,33478.6,15.84
2835,10/19/20 11:44:00 PM,33348.4,33426.7,15.85
2836,10/19/20 11:44:10 PM,33348.4,33454.6,15.86
2837,10/19/20 11:44:20 PM,33348.4,33478.6,15.88
2838,10/19/20 11:44:30 PM,33348.4,33466.6,15.90
2839,10/19/20 11:44:40 PM,33348.4,33478.6,15.90
2840,10/19/20 11:44:50 PM,33348.4,33474.6,15.92
2841,10/19/20 11:45:00 PM,33348.4,33522.6,15.93
2842,10/19/20 11:45:10 PM,33348.4,33498.6,15.95
2843,10/19/20 11:45:20 PM,33348.4,33502.6,15.97
2844,10/19/20 11:45:30 PM,33348.4,33546.6,15.98
2845,10/19/20 11:45:40 PM,33348.4,33510.6,16.00
2846,10/19/20 11:45:50 PM,33348.4,33514.6,16.00
2847,10/19/20 11:46:00 PM,33348.4,33546.6,16.01
2848,10/19/20 11:46:10 PM,33348.4,33546.6,16.03
2849,10/19/20 11:46:20 PM,33348.4,33570.7,16.07
2850,10/19/20 11:46:30 PM,33348.4,33554.7,16.07
2851,10/19/20 11:46:40 PM,33348.4,33542.6,16.08
2852,10/19/20 11:46:50 PM,33348.4,33590.8,16.09
2853,10/19/20 11:47:00 PM,33348.4,33566.7,16.10
2854,10/19/20 11:47:10 PM,33348.4,33566.7,16.11
2855,10/19/20 11:47:20 PM,33348.4,33578.7,16.12
2856,10/19/20 11:47:30 PM,33348.4,33574.7,16.15
2857,10/19/20 11:47:40 PM,33348.4,33610.9,16.16
2858,10/19/20 11:47:50 PM,33348.4,33610.9,16.17
2859,10/19/20 11:48:00 PM,33348.4,33598.8,16.17
2860,10/19/20 11:48:10 PM,33348.4,33598.8,16.19
2861,10/19/20 11:48:20 PM,33348.4,33606.9,16.21
2862,10/19/20 11:48:30 PM,33348.4,33570.7,16.21
2863,10/19/20 11:48:40 PM,33348.4,33606.9,16.23
2864,10/19/20 11:48:50 PM,33348.4,33623.0,16.24
2865,10/19/20 11:49:00 PM,33348.4,33618.9,16.26
2866,10/19/20 11:49:10 PM,33348.4,33635.0,16.26
2867,10/19/20 11:49:20 PM,33348.4,33643.1,16.27
2868,10/19/20 11:49:30 PM,33348.4,33643.1,16.28
2869,10/19/20 11:49:40 PM,33348.4,33655.2,16.29
2870,10/19/20 11:49:50 PM,33348.4,33631.0,16.30
2871,10/19/20 11:50:00 PM,33348.4,33679.4,16.33
2872,10/19/20 11:50:10 PM,33348.4,33679.4,16.33
2873,10/19/20 11:50:20 PM,33348.4,33715.8,16.34
2874,10/19/20 11:50:30 PM,33348.4,33679.4,16.35
2875,10/19/20 11:50:40 PM,33348.4,33727.9,16.36
2876,10/19/20 11:50:50 PM,33348.4,33711.7,16.36
2877,10/19/20 11:51:00 PM,33348.4,33699.6,16.38
2878,10/19/20 11:51:10 PM,33348.4,33736.0,16.38
2879,10/19/20 11:51:20 PM,33348.4,33760.3,16.39
2880,10/19/20 11:51:30 PM,33348.4,33723.8,16.41
2881,10/19/20 11:51:40 PM,33348.4,33744.1,16.42
2882,10/19/20 11:51:50 PM,33348.4,33748.1,16.43
2883,10/19/20 11:52:00 PM,33348.4,33723.8,16.44
2884,10/19/20 11:52:10 PM,33348.4,33756.2,16.44
2885,10/19/20 11:52:20 PM,33348.4,33731.9,16.45
2886,10/19/20 11:52:30 PM,33348.4,33764.3,16.46
2887,10/19/20 11:52:40 PM,33348.4,33780.6,16.47
2888,10/19/20 11:52:50 PM,33348.4,33731.9,16.49
2889,10/19/20 11:53:00 PM,33348.4,33776.5,16.50
2890,10/19/20 11:53:10 PM,33348.4,33792.7,16.49
2891,10/19/20 11:53:20 PM,33348.4,33744.1,16.51
2892,10/19/20 11:53:30 PM,33348.4,33768.4,16.51
2893,10/19/20 11:53:40 PM,33348.4,33776.5,16.52
2894,10/19/20 11:53:50 PM,33348.4,33740.0,16.53
2895,10/19/20 11:54:00 PM,33348.4,33715.8,16.50
2896,10/19/20 11:54:10 PM,33348.4,33695.5,16.41
2897,10/19/20 11:54:20 PM,33348.4,33756.2,16.38
2898,10/19/20 11:54:30 PM,33348.4,33683.4,16.33
2899,10/19/20 11:54:40 PM,33348.4,33590.8,16.23
2900,10/19/20 11:54:50 PM,33348.4,33550.7,16.11
2901,10/19/20 11:55:00 PM,33348.4,33470.6,16.05
2902,10/19/20 11:55:10 PM,33348.4,33482.6,15.97
2903,10/19/20 11:55:20 PM,33348.4,33434.7,15.92
2904,10/19/20 11:55:30 PM,33348.4,33311.5,15.80
2905,10/19/20 11:55:40 PM,33348.4,33327.3,15.67
2906,10/19/20 11:55:50 PM,33348.4,33327.3,15.68
2907,10/19/20 11:56:00 PM,33348.4,33339.2,15.71
2908,10/19/20 11:56:10 PM,33348.4,33335.3,15.70
2909,10/19/20 11:56:20 PM,33348.4,33382.9,15.73
2910,10/19/20 11:56:30 PM,33348.4,33363.1,15.74
2911,10/19/20 11:56:40 PM,33348.4,33363.1,15.75
2912,10/19/20 11:56:50 PM,33348.4,33359.1,15.76
2913,10/19/20 11:57:00 PM,33348.4,33430.7,15.77
2914,10/19/20 11:57:10 PM,33348.4,33382.9,15.80
2915,10/19/20 11:57:20 PM,33348.4,33394.9,15.80
2916,10/19/20 11:57:30 PM,33348.4,33418.8,15.82
2917,10/19/20 11:57:40 PM,33348.4,33406.8,15.85
2918,10/19/20 11:57:50 PM,33348.4,33438.7,15.85
2919,10/19/20 11:58:00 PM,33348.4,33482.6,15.86
2920,10/19/20 11:58:10 PM,33348.4,33379.0,15.88
2921,10/19/20 11:58:20 PM,33348.4,33450.6,15.89
2922,10/19/20 11:58:30 PM,33348.4,33478.6,15.92
2923,10/19/20 11:58:40 PM,33348.4,33466.6,15.92
2924,10/19/20 11:58:50 PM,33348.4,33486.6,15.93
2925,10/19/20 11:59:00 PM,33348.4,33498.6,15.98
2926,10/19/20 11:59:10 PM,33348.4,33510.6,15.97
2927,10/19/20 11:59:20 PM,33348.4,33510.6,15.98
2928,10/19/20 11:59:30 PM,33348.4,33578.7,16.00
2929,10/19/20 11:59:40 PM,33348.4,33554.7,16.02
2930,10/19/20 11:59:50 PM,33348.4,33558.7,16.02
2931,10/20/20 12:00:00 AM,33348.4,33578.7,16.03
2932,10/20/20 12:00:10 AM,33348.4,33554.7,16.06
2933,10/20/20 12:00:20 AM,33348.4,33534.6,16.07
2934,10/20/20 12:00:30 AM,33348.4,33542.6,16.09
2935,10/20/20 12:00:40 AM,33348.4,33578.7,16.09
2936,10/20/20 12:00:50 AM,33348.4,33566.7,16.10
2937,10/20/20 12:01:00 AM,33348.4,33550.7,16.11
2938,10/20/20 12:01:10 AM,33348.4,33566.7,16.12
2939,10/20/20 12:01:20 AM,33348.4,33598.8,16.14
2940,10/20/20 12:01:30 AM,33348.4,33542.6,16.16
2941,10/20/20 12:01:40 AM,33348.4,33671.3,16.17
2942,10/20/20 12:01:50 AM,33348.4,33610.9,16.17
2943,10/20/20 12:02:00 AM,33348.4,33623.0,16.19
2944,10/20/20 12:02:10 AM,33348.4,33635.0,16.21
2945,10/20/20 12:02:20 AM,33348.4,33623.0,16.21
2946,10/20/20 12:02:30 AM,33348.4,33635.0,16.23
2947,10/20/20 12:02:40 AM,33348.4,33671.3,16.24
2948,10/20/20 12:02:50 AM,33348.4,33679.4,16.25
2949,10/20/20 12:03:00 AM,33348.4,33639.1,16.26
2950,10/20/20 12:03:10 AM,33348.4,33679.4,16.27
2951,10/20/20 12:03:20 AM,33348.4,33683.4,16.28
2952,10/20/20 12:03:30 AM,33348.4,33671.3,16.30
2953,10/20/20 12:03:40 AM,33348.4,33703.6,16.29
2954,10/20/20 12:03:50 AM,33348.4,33679.4,16.32
2955,10/20/20 12:04:00 AM,33348.4,33699.6,16.33
2956,10/20/20 12:04:10 AM,33348.4,33667.3,16.33
2957,10/20/20 12:04:20 AM,33348.4,33691.5,16.35
2958,10/20/20 12:04:30 AM,33348.4,33687.5,16.36
2959,10/20/20 12:04:40 AM,33348.4,33736.0,16.37
2960,10/20/20 12:04:50 AM,33348.4,33723.8,16.37
2961,10/20/20 12:05:00 AM,33348.4,33699.6,16.39
2962,10/20/20 12:05:10 AM,33348.4,33736.0,16.39
2963,10/20/20 12:05:20 AM,33348.4,33731.9,16.41
2964,10/20/20 12:05:30 AM,33348.4,33731.9,16.42
2965,10/20/20 12:05:40 AM,33348.4,33719.8,16.42
2966,10/20/20 12:05:50 AM,33348.4,33768.4,16.44
2967,10/20/20 12:06:00 AM,33348.4,33683.4,16.44
2968,10/20/20 12:06:10 AM,33348.4,33731.9,16.45
2969,10/20/20 12:06:20 AM,33348.4,33744.1,16.46
2970,10/20/20 12:06:30 AM,33348.4,33780.6,16.47
2971,10/20/20 12:06:40 AM,33348.4,33756.2,16.47
2972,10/20/20 12:06:50 AM,33348.4,33764.3,16.49
2973,10/20/20 12:07:00 AM,33348.4,33752.2,16.49
2974,10/20/20 12:07:10 AM,33348.4,33800.9,16.50
2975,10/20/20 12:07:20 AM,33348.4,33764.3,16.50
2976,10/20/20 12:07:30 AM,33348.4,33772.4,16.52
2977,10/20/20 12:07:40 AM,33348.4,33788.7,16.53
2978,10/20/20 12:07:50 AM,33348.4,33764.3,16.53
2979,10/20/20 12:08:00 AM,33348.4,33764.3,16.51
2980,10/20/20 12:08:10 AM,33348.4,33719.8,16.41
2981,10/20/20 12:08:20 AM,33348.4,33687.5,16.33
2982,10/20/20 12:08:30 AM,33348.4,33635.0,16.30
2983,10/20/20 12:08:40 AM,33348.4,33582.8,16.20
2984,10/20/20 12:08:50 AM,33348.4,33534.6,16.09
2985,10/20/20 12:09:00 AM,33348.4,33494.6,15.95
2986,10/20/20 12:09:10 AM,33348.4,33446.7,15.90
2987,10/20/20 12:09:20 AM,33348.4,33390.9,15.83
2988,10/20/20 12:09:30 AM,33348.4,33371.0,15.74
2989,10/20/20 12:09:40 AM,33348.4,33315.4,15.66
2990,10/20/20 12:09:50 AM,33348.4,33315.4,15.65
2991,10/20/20 12:10:00 AM,33348.4,33351.1,15.68
2992,10/20/20 12:10:10 AM,33348.4,33351.1,15.70
2993,10/20/20 12:10:20 AM,33348.4,33351.1,15.71
2994,10/20/20 12:10:30 AM,33348.4,33406.8,15.72
2995,10/20/20 12:10:40 AM,33348.4,33379.0,15.77
2996,10/20/20 12:10:50 AM,33348.4,33418.8,15.79
2997,10/20/20 12:11:00 AM,33348.4,33359.1,15.77
2998,10/20/20 12:11:10 AM,33348.4,33410.8,15.79
2999,10/20/20 12:11:20 AM,33348.4,33390.9,15.79
3000,10/20/20 12:11:30 AM,33348.4,33418.8,15.84
3001,10/20/20 12:11:40 AM,33348.4,33446.7,15.84
3002,10/20/20 12:11:50 AM,33348.4,33426.7,15.85
3003,10/20/20 12:12:00 AM,33348.4,33430.7,15.85
3004,10/20/20 12:12:10 AM,33348.4,33442.7,15.86
3005,10/20/20 12:12:20 AM,33348.4,33454.6,15.90
3006,10/20/20 12:12:30 AM,33348.4,33466.6,15.91
3007,10/20/20 12:12:40 AM,33348.4,33414.8,15.92
3008,10/20/20 12:12:50 AM,33348.4,33474.6,15.91
3009,10/20/20 12:13:00 AM,33348.4,33442.7,15.92
3010,10/20/20 12:13:10 AM,33348.4,33522.6,15.95
3011,10/20/20 12:13:20 AM,33348.4,33510.6,15.97
3012,10/20/20 12:13:30 AM,33348.4,33446.7,15.98
3013,10/20/20 12:13:40 AM,33348.4,33498.6,16.00
3014,10/20/20 12:13:50 AM,33348.4,33534.6,16.02
3015,10/20/20 12:14:00 AM,33348.4,33558.7,16.03
3016,10/20/20 12:14:10 AM,33348.4,33558.7,16.03
3017,10/20/20 12:14:20 AM,33348.4,33566.7,16.05
3018,10/20/20 12:14:30 AM,33348.4,33542.6,16.07
3019,10/20/20 12:14:40 AM,33348.4,33534.6,16.09
3020,10/20/20 12:14:50 AM,33348.4,33522.6,16.10
3021,10/20/20 12:15:00 AM,33348.4,33610.9,16.10
3022,10/20/20 12:15:10 AM,33348.4,33590.8,16.14
3023,10/20/20 12:15:20 AM,33348.4,33614.9,16.15
3024,10/20/20 12:15:30 AM,33348.4,33542.6,16.15
3025,10/20/20 12:15:40 AM,33348.4,33610.9,16.16
3026,10/20/20 12:15:50 AM,33348.4,33598.8,16.18
3027,10/20/20 12:16:00 AM,33348.4,33635.0,16.18
3028,10/20/20 12:16:10 AM,33348.4,33598.8,16.18
3029,10/20/20 12:16:20 AM,33348.4,33594.8,16.19
3030,10/20/20 12:16:30 AM,33348.4,33598.8,16.21
3031,10/20/20 12:16:40 AM,33348.4,33618.9,16.23
3032,10/20/20 12:16:50 AM,33348.4,33667.3,16.24
3033,10/20/20 12:17:00 AM,33348.4,33659.2,16.25
3034,10/20/20 12:17:10 AM,33348.4,33691.5,16.26
3035,10/20/20 12:17:20 AM,33348.4,33655.2,16.27
3036,10/20/20 12:17:30 AM,33348.4,33699.6,16.28
3037,10/20/20 12:17:40 AM,33348.4,33659.2,16.30
3038,10/20/20 12:17:50 AM,33348.4,33667.3,16.32
3039,10/20/20 12:18:00 AM,33348.4,33671.3,16.32
3040,10/20/20 12:18:10 AM,33348.4,33659.2,16.32
3041,10/20/20 12:18:20 AM,33348.4,33663.3,16.34
3042,10/20/20 12:18:30 AM,33348.4,33711.7,16.35
3043,10/20/20 12:18:40 AM,33348.4,33723.8,16.36
3044,10/20/20 12:18:50 AM,33348.4,33715.8,16.37
3045,10/20/20 12:19:00 AM,33348.4,33691.5,16.37
3046,10/20/20 12:19:10 AM,33348.4,33727.9,16.38
3047,10/20/20 12:19:20 AM,33348.4,33756.2,16.39
3048,10/20/20 12:19:30 AM,33348.4,33731.9,16.41
3049,10/20/20 12:19:40 AM,33348.4,33736.0,16.42
3050,10/20/20 12:19:50 AM,33348.4,33731.9,16.43
3051,10/20/20 12:20:00 AM,33348.4,33707.7,16.43
3052,10/20/20 12:20:10 AM,33348.4,33792.7,16.44
3053,10/20/20 12:20:20 AM,33348.4,33719.8,16.45
3054,10/20/20 12:20:30 AM,33348.4,33736.0,16.46
3055,10/20/20 12:20:40 AM,33348.4,33752.2,16.47
3056,10/20/20 12:20:50 AM,33348.4,33780.6,16.49
3057,10/20/20 12:21:00 AM,33348.4,33768.4,16.49
3058,10/20/20 12:21:10 AM,33348.4,33776.5,16.50
3059,10/20/20 12:21:20 AM,33348.4,33788.7,16.50
3060,10/20/20 12:21:30 AM,33348.4,33764.3,16.51
3061,10/20/20 12:21:40 AM,33348.4,33740.0,16.52
3062,10/20/20 12:21:50 AM,33348.4,33776.5,16.53
3063,10/20/20 12:22:00 AM,33348.4,33800.9,16.53
3064,10/20/20 12:22:10 AM,33348.4,33752.2,16.50
3065,10/20/20 12:22:20 AM,33348.4,33707.7,16.37
3066,10/20/20 12:22:30 AM,33348.4,33663.3,16.33
3067,10/20/20 12:22:40 AM,33348.4,33618.9,16.21
3068,10/20/20 12:22:50 AM,33348.4,33550.7,16.14
3069,10/20/20 12:23:00 AM,33348.4,33506.6,16.02
3070,10/20/20 12:23:10 AM,33348.4,33506.6,15.97
3071,10/20/20 12:23:20 AM,33348.4,33486.6,15.94
3072,10/20/20 12:23:30 AM,33348.4,33347.2,15.74
3073,10/20/20 12:23:40 AM,33348.4,33339.2,15.70
3074,10/20/20 12:23:50 AM,33348.4,33331.3,15.65
