date,AbsPressure,TempInSitu,Depth,Serial
2020-03-07T02:04:00Z,154.747,16.237,5.305,872
2020-03-07T02:04:10Z,155.032,16.237,5.333,872
2020-03-07T02:04:20Z,155.283,16.237,5.358,872
2020-03-07T02:04:30Z,155.132,16.237,5.343,872
2020-03-07T02:04:40Z,154.847,16.237,5.314,872
2020-03-07T02:04:50Z,154.596,16.237,5.289,872
2020-03-07T02:05:00Z,155.032,16.237,5.333,872
2020-03-07T02:05:10Z,154.847,16.237,5.314,872
2020-03-07T02:05:20Z,154.764,16.237,5.306,872
2020-03-07T02:05:30Z,154.73,16.237,5.303,872
2020-03-07T02:05:40Z,154.73,16.237,5.303,872
2020-03-07T02:05:50Z,154.881,16.237,5.318,872
2020-03-07T02:06:00Z,155.098,16.237,5.339,872
2020-03-07T02:06:10Z,155.065,16.237,5.336,872
2020-03-07T02:06:20Z,155.232,16.237,5.353,872
2020-03-07T02:06:30Z,155.199,16.237,5.349,872
2020-03-07T02:06:40Z,155.165,16.237,5.346,872
2020-03-07T02:06:50Z,155.115,16.237,5.341,872
2020-03-07T02:07:00Z,155.048,16.237,5.334,872
2020-03-07T02:07:10Z,155.132,16.237,5.343,872
2020-03-07T02:07:20Z,154.981,16.237,5.328,872
2020-03-07T02:07:30Z,154.63,16.237,5.293,872
2020-03-07T02:07:40Z,154.965,16.237,5.326,872
2020-03-07T02:07:50Z,155.015,16.237,5.331,872
2020-03-07T02:08:00Z,155.065,16.237,5.336,872
2020-03-07T02:08:10Z,154.914,16.237,5.321,872
2020-03-07T02:08:20Z,155.098,16.237,5.339,872
2020-03-07T02:08:30Z,155.015,16.237,5.331,872
2020-03-07T02:08:40Z,155.015,16.237,5.331,872
2020-03-07T02:08:50Z,155.065,16.237,5.336,872
2020-03-07T02:09:00Z,155.082,16.237,5.338,872
2020-03-07T02:09:10Z,155.048,16.237,5.334,872
2020-03-07T02:09:20Z,155.098,16.237,5.339,872
2020-03-07T02:09:30Z,155.149,16.237,5.345,872
2020-03-07T02:09:40Z,155.35,16.237,5.365,872
2020-03-07T02:09:50Z,155.232,16.237,5.353,872
2020-03-07T02:10:00Z,154.914,16.237,5.321,872
2020-03-07T02:10:10Z,154.998,16.237,5.329,872
2020-03-07T02:10:20Z,155.232,16.237,5.353,872
2020-03-07T02:10:30Z,155.032,16.237,5.333,872
2020-03-07T02:10:40Z,154.697,16.237,5.3,872
2020-03-07T02:10:50Z,155.165,16.237,5.346,872
2020-03-07T02:11:00Z,155.299,16.237,5.359,872
2020-03-07T02:11:10Z,155.249,16.237,5.354,872
2020-03-07T02:11:20Z,155.032,16.237,5.333,872
2020-03-07T02:11:30Z,155.149,16.237,5.345,872
2020-03-07T02:11:40Z,155.032,16.237,5.333,872
2020-03-07T02:11:50Z,155.249,16.237,5.354,872
2020-03-07T02:12:00Z,155.416,16.237,5.371,872
2020-03-07T02:12:10Z,155.316,16.237,5.361,872
2020-03-07T02:12:20Z,155.433,16.237,5.373,872
2020-03-07T02:12:30Z,155.416,16.237,5.371,872
2020-03-07T02:12:40Z,155.366,16.237,5.366,872
2020-03-07T02:12:50Z,155.266,16.237,5.356,872
2020-03-07T02:13:00Z,155.082,16.237,5.338,872
2020-03-07T02:13:10Z,155.082,16.237,5.338,872
2020-03-07T02:13:20Z,154.981,16.237,5.328,872
2020-03-07T02:13:30Z,155.249,16.237,5.354,872
2020-03-07T02:13:40Z,155.366,16.237,5.366,872
2020-03-07T02:13:50Z,155.249,16.237,5.354,872
2020-03-07T02:14:00Z,155.232,16.237,5.353,872
2020-03-07T02:14:10Z,155.182,16.237,5.348,872
2020-03-07T02:14:20Z,155.082,16.237,5.338,872
2020-03-07T02:14:30Z,155.149,16.237,5.345,872
2020-03-07T02:14:40Z,155.266,16.237,5.356,872
2020-03-07T02:14:50Z,155.232,16.237,5.353,872
2020-03-07T02:15:00Z,155.182,16.237,5.348,872
2020-03-07T02:15:10Z,155.283,16.237,5.358,872
2020-03-07T02:15:20Z,155.316,16.237,5.361,872
2020-03-07T02:15:30Z,155.483,16.237,5.378,872
2020-03-07T02:15:40Z,154.981,16.237,5.328,872
2020-03-07T02:15:50Z,155.35,16.237,5.365,872
2020-03-07T02:16:00Z,155.45,16.237,5.374,872
2020-03-07T02:16:10Z,155.249,16.237,5.354,872
2020-03-07T02:16:20Z,155.048,16.237,5.334,872
2020-03-07T02:16:30Z,155.467,16.237,5.376,872
2020-03-07T02:16:40Z,155.266,16.237,5.356,872
2020-03-07T02:16:50Z,155.182,16.237,5.348,872
2020-03-07T02:17:00Z,155.299,16.237,5.359,872
2020-03-07T02:17:10Z,155.065,16.237,5.336,872
2020-03-07T02:17:20Z,155.299,16.237,5.359,872
2020-03-07T02:17:30Z,155.266,16.237,5.356,872
2020-03-07T02:17:40Z,155.4,16.237,5.369,872
2020-03-07T02:17:50Z,155.5,16.237,5.379,872
2020-03-07T02:18:00Z,155.467,16.237,5.376,872
2020-03-07T02:18:10Z,155.467,16.237,5.376,872
2020-03-07T02:18:20Z,155.651,16.237,5.394,872
2020-03-07T02:18:30Z,155.333,16.237,5.363,872
2020-03-07T02:18:40Z,155.032,16.237,5.333,872
2020-03-07T02:18:50Z,155.249,16.237,5.354,872
2020-03-07T02:19:00Z,155.266,16.237,5.356,872
2020-03-07T02:19:10Z,155.333,16.237,5.363,872
2020-03-07T02:19:20Z,155.149,16.237,5.345,872
2020-03-07T02:19:30Z,155.115,16.237,5.341,872
2020-03-07T02:19:40Z,155.45,16.237,5.374,872
2020-03-07T02:19:50Z,155.5,16.237,5.379,872
2020-03-07T02:20:00Z,155.684,16.237,5.398,872
2020-03-07T02:20:10Z,155.45,16.237,5.374,872
2020-03-07T02:20:20Z,155.684,16.237,5.398,872
2020-03-07T02:20:30Z,155.433,16.237,5.373,872
2020-03-07T02:20:40Z,155.4,16.237,5.369,872
2020-03-07T02:20:50Z,155.366,16.237,5.366,872
2020-03-07T02:21:00Z,155.601,16.237,5.389,872
2020-03-07T02:21:10Z,155.333,16.237,5.363,872
2020-03-07T02:21:20Z,155.55,16.237,5.384,872
2020-03-07T02:21:30Z,155.366,16.237,5.366,872
2020-03-07T02:21:40Z,155.634,16.237,5.393,872
2020-03-07T02:21:50Z,155.4,16.237,5.369,872
2020-03-07T02:22:00Z,155.232,16.237,5.353,872
2020-03-07T02:22:10Z,155.684,16.237,5.398,872
2020-03-07T02:22:20Z,155.584,16.237,5.388,872
2020-03-07T02:22:30Z,155.634,16.237,5.393,872
2020-03-07T02:22:40Z,155.601,16.237,5.389,872
2020-03-07T02:22:50Z,155.617,16.237,5.391,872
2020-03-07T02:23:00Z,155.366,16.237,5.366,872
2020-03-07T02:23:10Z,155.584,16.237,5.388,872
2020-03-07T02:23:20Z,155.467,16.237,5.376,872
2020-03-07T02:23:30Z,155.416,16.237,5.371,872
2020-03-07T02:23:40Z,155.467,16.237,5.376,872
2020-03-07T02:23:50Z,155.45,16.237,5.374,872
2020-03-07T02:24:00Z,155.517,16.237,5.381,872
2020-03-07T02:24:10Z,155.35,16.237,5.365,872
2020-03-07T02:24:20Z,155.4,16.237,5.369,872
2020-03-07T02:24:30Z,155.617,16.237,5.391,872
2020-03-07T02:24:40Z,155.668,16.237,5.396,872
2020-03-07T02:24:50Z,155.684,16.237,5.398,872
2020-03-07T02:25:00Z,155.617,16.237,5.391,872
2020-03-07T02:25:10Z,155.768,16.237,5.406,872
2020-03-07T02:25:20Z,155.936,16.237,5.423,872
2020-03-07T02:25:30Z,155.534,16.237,5.383,872
2020-03-07T02:25:40Z,155.45,16.237,5.374,872
2020-03-07T02:25:50Z,155.584,16.237,5.388,872
2020-03-07T02:26:00Z,155.5,16.237,5.379,872
2020-03-07T02:26:10Z,155.751,16.237,5.404,872
2020-03-07T02:26:20Z,155.718,16.237,5.401,872
2020-03-07T02:26:30Z,155.584,16.237,5.388,872
2020-03-07T02:26:40Z,155.584,16.237,5.388,872
2020-03-07T02:26:50Z,155.701,16.237,5.399,872
2020-03-07T02:27:00Z,155.634,16.237,5.393,872
2020-03-07T02:27:10Z,155.601,16.237,5.389,872
2020-03-07T02:27:20Z,155.835,16.237,5.413,872
2020-03-07T02:27:30Z,155.668,16.237,5.396,872
2020-03-07T02:27:40Z,155.483,16.237,5.378,872
2020-03-07T02:27:50Z,155.617,16.237,5.391,872
2020-03-07T02:28:00Z,155.869,16.237,5.416,872
2020-03-07T02:28:10Z,155.5,16.237,5.379,872
2020-03-07T02:28:20Z,155.517,16.237,5.381,872
2020-03-07T02:28:30Z,155.718,16.237,5.401,872
2020-03-07T02:28:40Z,155.634,16.237,5.393,872
2020-03-07T02:28:50Z,155.634,16.237,5.393,872
2020-03-07T02:29:00Z,155.55,16.237,5.384,872
2020-03-07T02:29:10Z,155.668,16.237,5.396,872
2020-03-07T02:29:20Z,155.885,16.237,5.418,872
2020-03-07T02:29:30Z,155.751,16.237,5.404,872
2020-03-07T02:29:40Z,155.55,16.237,5.384,872
2020-03-07T02:29:50Z,155.4,16.237,5.369,872
2020-03-07T02:30:00Z,155.684,16.237,5.398,872
2020-03-07T02:30:10Z,155.617,16.237,5.391,872
2020-03-07T02:30:20Z,155.584,16.237,5.388,872
2020-03-07T02:30:30Z,155.601,16.237,5.389,872
2020-03-07T02:30:40Z,156.036,16.237,5.433,872
2020-03-07T02:30:50Z,156.036,16.237,5.433,872
2020-03-07T02:31:00Z,155.869,16.237,5.416,872
2020-03-07T02:31:10Z,155.567,16.237,5.386,872
2020-03-07T02:31:20Z,155.701,16.237,5.399,872
2020-03-07T02:31:30Z,155.701,16.237,5.399,872
2020-03-07T02:31:40Z,155.701,16.237,5.399,872
2020-03-07T02:31:50Z,155.701,16.237,5.399,872
2020-03-07T02:32:00Z,155.735,16.237,5.403,872
2020-03-07T02:32:10Z,155.902,16.237,5.419,872
2020-03-07T02:32:20Z,156.003,16.237,5.429,872
2020-03-07T02:32:30Z,155.869,16.237,5.416,872
2020-03-07T02:32:40Z,156.036,16.237,5.433,872
2020-03-07T02:32:50Z,155.969,16.237,5.426,872
2020-03-07T02:33:00Z,155.684,16.237,5.398,872
2020-03-07T02:33:10Z,155.785,16.237,5.408,872
2020-03-07T02:33:20Z,155.969,16.237,5.426,872
2020-03-07T02:33:30Z,155.651,16.237,5.394,872
2020-03-07T02:33:40Z,155.768,16.237,5.406,872
2020-03-07T02:33:50Z,155.718,16.237,5.401,872
2020-03-07T02:34:00Z,155.701,16.237,5.399,872
2020-03-07T02:34:10Z,155.735,16.237,5.403,872
2020-03-07T02:34:20Z,156.204,16.237,5.449,872
2020-03-07T02:34:30Z,156.338,16.237,5.463,872
2020-03-07T02:34:40Z,156.019,16.237,5.431,872
2020-03-07T02:34:50Z,156.103,16.237,5.439,872
2020-03-07T02:35:00Z,155.986,16.237,5.428,872
2020-03-07T02:35:10Z,155.785,16.237,5.408,872
2020-03-07T02:35:20Z,155.802,16.237,5.409,872
2020-03-07T02:35:30Z,155.735,16.237,5.403,872
2020-03-07T02:35:40Z,155.969,16.237,5.426,872
2020-03-07T02:35:50Z,155.751,16.237,5.404,872
2020-03-07T02:36:00Z,155.902,16.237,5.419,872
2020-03-07T02:36:10Z,155.936,16.237,5.423,872
2020-03-07T02:36:20Z,156.12,16.237,5.441,872
2020-03-07T02:36:30Z,156.019,16.237,5.431,872
2020-03-07T02:36:40Z,155.919,16.237,5.421,872
2020-03-07T02:36:50Z,155.969,16.237,5.426,872
2020-03-07T02:37:00Z,156.12,16.237,5.441,872
2020-03-07T02:37:10Z,156.053,16.237,5.434,872
2020-03-07T02:37:20Z,155.936,16.237,5.423,872
2020-03-07T02:37:30Z,155.835,16.237,5.413,872
2020-03-07T02:37:40Z,155.751,16.237,5.404,872
2020-03-07T02:37:50Z,155.735,16.237,5.403,872
2020-03-07T02:38:00Z,156.07,16.237,5.436,872
2020-03-07T02:38:10Z,155.768,16.237,5.406,872
2020-03-07T02:38:20Z,155.936,16.237,5.423,872
2020-03-07T02:38:30Z,156.003,16.237,5.429,872
2020-03-07T02:38:40Z,155.969,16.237,5.426,872
2020-03-07T02:38:50Z,155.785,16.237,5.408,872
2020-03-07T02:39:00Z,155.952,16.237,5.424,872
2020-03-07T02:39:10Z,156.036,16.237,5.433,872
2020-03-07T02:39:20Z,156.287,16.237,5.458,872
2020-03-07T02:39:30Z,156.103,16.237,5.439,872
2020-03-07T02:39:40Z,156.237,16.237,5.453,872
2020-03-07T02:39:50Z,156.137,16.237,5.443,872
2020-03-07T02:40:00Z,156.204,16.237,5.449,872
2020-03-07T02:40:10Z,156.07,16.237,5.436,872
2020-03-07T02:40:20Z,156.153,16.237,5.444,872
2020-03-07T02:40:30Z,156.07,16.237,5.436,872
2020-03-07T02:40:40Z,156.254,16.237,5.454,872
2020-03-07T02:40:50Z,156.271,16.237,5.456,872
2020-03-07T02:41:00Z,156.019,16.237,5.431,872
2020-03-07T02:41:10Z,155.986,16.237,5.428,872
2020-03-07T02:41:20Z,156.371,16.237,5.466,872
2020-03-07T02:41:30Z,156.271,16.237,5.456,872
2020-03-07T02:41:40Z,156.053,16.237,5.434,872
2020-03-07T02:41:50Z,156.304,16.237,5.459,872
2020-03-07T02:42:00Z,156.271,16.237,5.456,872
2020-03-07T02:42:10Z,156.371,16.237,5.466,872
2020-03-07T02:42:20Z,156.22,16.237,5.451,872
2020-03-07T02:42:30Z,156.137,16.237,5.443,872
2020-03-07T02:42:40Z,156.137,16.237,5.443,872
2020-03-07T02:42:50Z,155.869,16.237,5.416,872
2020-03-07T02:43:00Z,156.07,16.237,5.436,872
2020-03-07T02:43:10Z,156.204,16.237,5.449,872
2020-03-07T02:43:20Z,156.12,16.237,5.441,872
2020-03-07T02:43:30Z,156.086,16.237,5.438,872
2020-03-07T02:43:40Z,156.237,16.237,5.453,872
2020-03-07T02:43:50Z,156.321,16.237,5.461,872
2020-03-07T02:44:00Z,156.354,16.237,5.464,872
2020-03-07T02:44:10Z,156.388,16.237,5.468,872
2020-03-07T02:44:20Z,156.153,16.237,5.444,872
2020-03-07T02:44:30Z,156.438,16.237,5.473,872
2020-03-07T02:44:40Z,156.405,16.237,5.469,872
2020-03-07T02:44:50Z,156.237,16.237,5.453,872
2020-03-07T02:45:00Z,156.271,16.237,5.456,872
2020-03-07T02:45:10Z,156.438,16.237,5.473,872
2020-03-07T02:45:20Z,156.388,16.237,5.468,872
2020-03-07T02:45:30Z,156.405,16.237,5.469,872
2020-03-07T02:45:40Z,156.086,16.237,5.438,872
2020-03-07T02:45:50Z,156.338,16.237,5.463,872
2020-03-07T02:46:00Z,156.22,16.237,5.451,872
2020-03-07T02:46:10Z,156.539,16.237,5.483,872
2020-03-07T02:46:20Z,156.287,16.237,5.458,872
2020-03-07T02:46:30Z,156.438,16.237,5.473,872
2020-03-07T02:46:40Z,156.304,16.237,5.459,872
2020-03-07T02:46:50Z,156.405,16.237,5.469,872
2020-03-07T02:47:00Z,156.321,16.237,5.461,872
2020-03-07T02:47:10Z,156.455,16.237,5.474,872
2020-03-07T02:47:20Z,156.338,16.237,5.463,872
2020-03-07T02:47:30Z,156.321,16.237,5.461,872
2020-03-07T02:47:40Z,156.555,16.237,5.484,872
2020-03-07T02:47:50Z,156.589,16.237,5.488,872
2020-03-07T02:48:00Z,156.421,16.237,5.471,872
2020-03-07T02:48:10Z,156.438,16.237,5.473,872
2020-03-07T02:48:20Z,156.438,16.237,5.473,872
2020-03-07T02:48:30Z,156.405,16.237,5.469,872
2020-03-07T02:48:40Z,156.153,16.237,5.444,872
2020-03-07T02:48:50Z,156.287,16.237,5.458,872
2020-03-07T02:49:00Z,156.237,16.237,5.453,872
2020-03-07T02:49:10Z,156.405,16.237,5.469,872
2020-03-07T02:49:20Z,156.74,16.237,5.503,872
2020-03-07T02:49:30Z,156.539,16.237,5.483,872
2020-03-07T02:49:40Z,156.555,16.237,5.484,872
2020-03-07T02:49:50Z,156.606,16.237,5.489,872
2020-03-07T02:50:00Z,156.488,16.237,5.478,872
2020-03-07T02:50:10Z,156.388,16.237,5.468,872
2020-03-07T02:50:20Z,156.673,16.237,5.496,872
2020-03-07T02:50:30Z,156.421,16.237,5.471,872
2020-03-07T02:50:40Z,156.338,16.237,5.463,872
2020-03-07T02:50:50Z,156.304,16.237,5.459,872
2020-03-07T02:51:00Z,156.472,16.237,5.476,872
2020-03-07T02:51:10Z,156.522,16.237,5.481,872
2020-03-07T02:51:20Z,156.874,16.237,5.516,872
2020-03-07T02:51:30Z,156.656,16.237,5.494,872
2020-03-07T02:51:40Z,156.405,16.237,5.469,872
2020-03-07T02:51:50Z,156.505,16.237,5.479,872
2020-03-07T02:52:00Z,156.287,16.237,5.458,872
2020-03-07T02:52:10Z,156.137,16.237,5.443,872
2020-03-07T02:52:20Z,156.371,16.237,5.466,872
2020-03-07T02:52:30Z,156.622,16.237,5.491,872
2020-03-07T02:52:40Z,156.455,16.237,5.474,872
2020-03-07T02:52:50Z,156.874,16.237,5.516,872
2020-03-07T02:53:00Z,156.84,16.237,5.513,872
2020-03-07T02:53:10Z,156.756,16.237,5.504,872
2020-03-07T02:53:20Z,156.505,16.237,5.479,872
2020-03-07T02:53:30Z,156.589,16.237,5.488,872
2020-03-07T02:53:40Z,156.505,16.237,5.479,872
2020-03-07T02:53:50Z,156.622,16.237,5.491,872
2020-03-07T02:54:00Z,156.505,16.237,5.479,872
2020-03-07T02:54:10Z,156.706,16.237,5.499,872
2020-03-07T02:54:20Z,156.79,16.237,5.508,872
2020-03-07T02:54:30Z,156.84,16.237,5.513,872
2020-03-07T02:54:40Z,156.606,16.237,5.489,872
2020-03-07T02:54:50Z,156.606,16.237,5.489,872
2020-03-07T02:55:00Z,156.622,16.237,5.491,872
2020-03-07T02:55:10Z,156.689,16.237,5.498,872
2020-03-07T02:55:20Z,156.874,16.237,5.516,872
2020-03-07T02:55:30Z,156.522,16.237,5.481,872
2020-03-07T02:55:40Z,156.807,16.237,5.509,872
2020-03-07T02:55:50Z,156.84,16.237,5.513,872
2020-03-07T02:56:00Z,156.79,16.237,5.508,872
2020-03-07T02:56:10Z,156.706,16.237,5.499,872
2020-03-07T02:56:20Z,156.79,16.237,5.508,872
2020-03-07T02:56:30Z,156.974,16.237,5.526,872
2020-03-07T02:56:40Z,156.756,16.237,5.504,872
2020-03-07T02:56:50Z,156.421,16.237,5.471,872
2020-03-07T02:57:00Z,156.488,16.237,5.478,872
2020-03-07T02:57:10Z,156.656,16.237,5.494,872
2020-03-07T02:57:20Z,156.84,16.237,5.513,872
2020-03-07T02:57:30Z,156.974,16.237,5.526,872
2020-03-07T02:57:40Z,156.756,16.237,5.504,872
2020-03-07T02:57:50Z,156.689,16.237,5.498,872
2020-03-07T02:58:00Z,156.89,16.237,5.518,872
2020-03-07T02:58:10Z,156.723,16.237,5.501,872
2020-03-07T02:58:20Z,156.89,16.237,5.518,872
2020-03-07T02:58:30Z,156.673,16.237,5.496,872
2020-03-07T02:58:40Z,156.941,16.237,5.523,872
2020-03-07T02:58:50Z,156.857,16.237,5.514,872
2020-03-07T02:59:00Z,156.958,16.237,5.524,872
2020-03-07T02:59:10Z,156.823,16.237,5.511,872
2020-03-07T02:59:20Z,157.125,16.237,5.541,872
2020-03-07T02:59:30Z,157.192,16.237,5.548,872
2020-03-07T02:59:40Z,156.89,16.237,5.518,872
2020-03-07T02:59:50Z,156.84,16.237,5.513,872
2020-03-07T03:00:00Z,156.706,16.237,5.499,872
2020-03-07T03:00:10Z,156.807,16.237,5.509,872
2020-03-07T03:00:20Z,156.606,16.237,5.489,872
2020-03-07T03:00:30Z,156.89,16.237,5.518,872
2020-03-07T03:00:40Z,157.025,16.237,5.531,872
2020-03-07T03:00:50Z,157.041,16.237,5.533,872
2020-03-07T03:01:00Z,156.74,16.237,5.503,872
2020-03-07T03:01:10Z,157.025,16.237,5.531,872
2020-03-07T03:01:20Z,157.092,16.237,5.538,872
2020-03-07T03:01:30Z,156.89,16.237,5.518,872
2020-03-07T03:01:40Z,156.89,16.237,5.518,872
2020-03-07T03:01:50Z,156.874,16.237,5.516,872
2020-03-07T03:02:00Z,157.108,16.237,5.539,872
2020-03-07T03:02:10Z,156.941,16.237,5.523,872
2020-03-07T03:02:20Z,156.941,16.237,5.523,872
2020-03-07T03:02:30Z,156.907,16.237,5.519,872
2020-03-07T03:02:40Z,156.991,16.237,5.528,872
2020-03-07T03:02:50Z,156.924,16.237,5.521,872
2020-03-07T03:03:00Z,156.857,16.237,5.514,872
2020-03-07T03:03:10Z,156.689,16.237,5.498,872
2020-03-07T03:03:20Z,156.753,16.141,5.504,872
2020-03-07T03:03:30Z,157.058,16.237,5.534,872
2020-03-07T03:03:40Z,156.958,16.237,5.524,872
2020-03-07T03:03:50Z,157.092,16.237,5.538,872
2020-03-07T03:04:00Z,156.907,16.237,5.519,872
2020-03-07T03:04:10Z,156.958,16.237,5.524,872
2020-03-07T03:04:20Z,156.974,16.237,5.526,872
2020-03-07T03:04:30Z,156.874,16.237,5.516,872
2020-03-07T03:04:40Z,157.159,16.237,5.544,872
2020-03-07T03:04:50Z,157.209,16.237,5.549,872
2020-03-07T03:05:00Z,156.823,16.237,5.511,872
2020-03-07T03:05:10Z,157.142,16.237,5.543,872
2020-03-07T03:05:20Z,157.326,16.237,5.561,872
2020-03-07T03:05:30Z,157.192,16.237,5.548,872
2020-03-07T03:05:40Z,157.125,16.237,5.541,872
2020-03-07T03:05:50Z,156.958,16.237,5.524,872
2020-03-07T03:06:00Z,157.242,16.237,5.553,872
2020-03-07T03:06:10Z,157.293,16.237,5.558,872
2020-03-07T03:06:20Z,156.958,16.237,5.524,872
2020-03-07T03:06:30Z,157.058,16.237,5.534,872
2020-03-07T03:06:40Z,157.561,16.237,5.584,872
2020-03-07T03:06:50Z,157.192,16.237,5.548,872
2020-03-07T03:07:00Z,157.142,16.237,5.543,872
2020-03-07T03:07:10Z,157.092,16.237,5.538,872
2020-03-07T03:07:20Z,157.209,16.237,5.549,872
2020-03-07T03:07:30Z,157.226,16.237,5.551,872
2020-03-07T03:07:40Z,157.373,16.141,5.566,872
2020-03-07T03:07:50Z,157.226,16.237,5.551,872
2020-03-07T03:08:00Z,157.39,16.141,5.567,872
2020-03-07T03:08:10Z,157.142,16.237,5.543,872
2020-03-07T03:08:20Z,157.021,16.141,5.531,872
2020-03-07T03:08:30Z,156.857,16.237,5.514,872
2020-03-07T03:08:40Z,157.055,16.141,5.534,872
2020-03-07T03:08:50Z,157.159,16.237,5.544,872
2020-03-07T03:09:00Z,157.172,16.141,5.546,872
2020-03-07T03:09:10Z,157.205,16.141,5.549,872
2020-03-07T03:09:20Z,157.561,16.237,5.584,872
2020-03-07T03:09:30Z,157.544,16.237,5.583,872
2020-03-07T03:09:40Z,157.377,16.237,5.566,872
2020-03-07T03:09:50Z,157.276,16.237,5.556,872
2020-03-07T03:10:00Z,157.377,16.237,5.566,872
2020-03-07T03:10:10Z,157.457,16.141,5.574,872
2020-03-07T03:10:20Z,157.477,16.237,5.576,872
2020-03-07T03:10:30Z,157.595,16.237,5.588,872
2020-03-07T03:10:40Z,157.259,16.237,5.554,872
2020-03-07T03:10:50Z,156.874,16.237,5.516,872
2020-03-07T03:11:00Z,156.974,16.237,5.526,872
2020-03-07T03:11:10Z,157.092,16.237,5.538,872
2020-03-07T03:11:20Z,157.326,16.237,5.561,872
2020-03-07T03:11:30Z,157.36,16.237,5.564,872
2020-03-07T03:11:40Z,157.326,16.237,5.561,872
2020-03-07T03:11:50Z,157.695,16.237,5.598,872
2020-03-07T03:12:00Z,157.729,16.237,5.601,872
2020-03-07T03:12:10Z,157.544,16.237,5.583,872
2020-03-07T03:12:20Z,157.524,16.141,5.581,872
2020-03-07T03:12:30Z,157.561,16.237,5.584,872
2020-03-07T03:12:40Z,157.293,16.237,5.558,872
2020-03-07T03:12:50Z,157.309,16.237,5.559,872
2020-03-07T03:13:00Z,157.34,16.141,5.562,872
2020-03-07T03:13:10Z,157.326,16.237,5.561,872
2020-03-07T03:13:20Z,157.524,16.141,5.581,872
2020-03-07T03:13:30Z,157.39,16.141,5.567,872
2020-03-07T03:13:40Z,157.507,16.141,5.579,872
2020-03-07T03:13:50Z,157.41,16.237,5.569,872
2020-03-07T03:14:00Z,157.595,16.237,5.588,872
2020-03-07T03:14:10Z,157.678,16.237,5.596,872
2020-03-07T03:14:20Z,157.46,16.237,5.574,872
2020-03-07T03:14:30Z,157.544,16.237,5.583,872
2020-03-07T03:14:40Z,157.762,16.237,5.604,872
2020-03-07T03:14:50Z,157.775,16.141,5.606,872
2020-03-07T03:15:00Z,157.641,16.141,5.592,872
2020-03-07T03:15:10Z,157.796,16.237,5.608,872
2020-03-07T03:15:20Z,157.91,16.141,5.619,872
2020-03-07T03:15:30Z,157.557,16.141,5.584,872
2020-03-07T03:15:40Z,157.645,16.237,5.593,872
2020-03-07T03:15:50Z,157.34,16.141,5.562,872
2020-03-07T03:16:00Z,157.574,16.141,5.586,872
2020-03-07T03:16:10Z,157.44,16.141,5.572,872
2020-03-07T03:16:20Z,157.742,16.141,5.602,872
2020-03-07T03:16:30Z,157.759,16.141,5.604,872
2020-03-07T03:16:40Z,157.692,16.141,5.597,872
2020-03-07T03:16:50Z,157.591,16.141,5.587,872
2020-03-07T03:17:00Z,157.809,16.141,5.609,872
2020-03-07T03:17:10Z,157.775,16.141,5.606,872
2020-03-07T03:17:20Z,157.809,16.141,5.609,872
2020-03-07T03:17:30Z,157.943,16.141,5.622,872
2020-03-07T03:17:40Z,157.826,16.141,5.611,872
2020-03-07T03:17:50Z,157.846,16.237,5.613,872
2020-03-07T03:18:00Z,157.725,16.141,5.601,872
2020-03-07T03:18:10Z,157.876,16.141,5.616,872
2020-03-07T03:18:20Z,157.407,16.141,5.569,872
2020-03-07T03:18:30Z,157.407,16.141,5.569,872
2020-03-07T03:18:40Z,157.574,16.141,5.586,872
2020-03-07T03:18:50Z,157.725,16.141,5.601,872
2020-03-07T03:19:00Z,157.641,16.141,5.592,872
2020-03-07T03:19:10Z,157.775,16.141,5.606,872
2020-03-07T03:19:20Z,157.658,16.141,5.594,872
2020-03-07T03:19:30Z,157.641,16.141,5.592,872
2020-03-07T03:19:40Z,157.977,16.141,5.626,872
2020-03-07T03:19:50Z,157.745,16.237,5.603,872
2020-03-07T03:20:00Z,157.708,16.141,5.599,872
2020-03-07T03:20:10Z,158.061,16.141,5.634,872
2020-03-07T03:20:20Z,158.077,16.141,5.636,872
2020-03-07T03:20:30Z,157.943,16.141,5.622,872
2020-03-07T03:20:40Z,157.742,16.141,5.602,872
2020-03-07T03:20:50Z,157.91,16.141,5.619,872
2020-03-07T03:21:00Z,157.93,16.237,5.621,872
2020-03-07T03:21:10Z,157.759,16.141,5.604,872
2020-03-07T03:21:20Z,157.809,16.141,5.609,872
2020-03-07T03:21:30Z,157.775,16.141,5.606,872
2020-03-07T03:21:40Z,157.896,16.237,5.618,872
2020-03-07T03:21:50Z,157.729,16.237,5.601,872
2020-03-07T03:22:00Z,157.826,16.141,5.611,872
2020-03-07T03:22:10Z,157.96,16.141,5.624,872
2020-03-07T03:22:20Z,157.893,16.141,5.617,872
2020-03-07T03:22:30Z,158.228,16.141,5.651,872
2020-03-07T03:22:40Z,158.483,16.237,5.676,872
2020-03-07T03:22:50Z,158.48,16.141,5.676,872
2020-03-07T03:23:00Z,158.128,16.141,5.641,872
2020-03-07T03:23:10Z,158.094,16.141,5.637,872
2020-03-07T03:23:20Z,158.111,16.141,5.639,872
2020-03-07T03:23:30Z,158.262,16.141,5.654,872
2020-03-07T03:23:40Z,157.792,16.141,5.607,872
2020-03-07T03:23:50Z,157.544,16.237,5.583,872
2020-03-07T03:24:00Z,157.641,16.141,5.592,872
