PST,Temp_degC,HOBO_Lux
2020-03-03T11:55:00Z,17.33,6139
2020-03-03T11:56:00Z,17.33,6180
2020-03-03T11:57:00Z,17.29,6106
2020-03-03T11:58:00Z,17.29,6147
2020-03-03T11:59:00Z,17.29,6116
2020-03-03T12:00:00Z,17.37,6047
2020-03-03T12:01:00Z,17.33,6152
2020-03-03T12:02:00Z,17.29,6090
2020-03-03T12:03:00Z,17.29,6042
2020-03-03T12:04:00Z,17.37,6100
2020-03-03T12:05:00Z,17.33,6080
2020-03-03T12:06:00Z,17.29,6047
2020-03-03T12:07:00Z,17.33,6093
2020-03-03T12:08:00Z,17.29,6182
2020-03-03T12:09:00Z,17.29,6019
2020-03-03T12:10:00Z,17.29,6060
2020-03-03T12:11:00Z,17.33,6170
2020-03-03T12:12:00Z,17.37,6098
2020-03-03T12:13:00Z,17.33,6139
2020-03-03T12:14:00Z,17.33,6024
2020-03-03T12:15:00Z,17.33,6072
2020-03-03T12:16:00Z,17.33,6083
2020-03-03T12:17:00Z,17.33,6083
2020-03-03T12:18:00Z,17.33,6124
2020-03-03T12:19:00Z,17.33,6090
2020-03-03T12:20:00Z,17.37,6090
2020-03-03T12:21:00Z,17.29,6072
2020-03-03T12:22:00Z,17.33,6088
2020-03-03T12:23:00Z,17.29,6088
2020-03-03T12:24:00Z,17.33,6031
2020-03-03T12:25:00Z,17.29,5998
2020-03-03T12:26:00Z,17.33,6116
2020-03-03T12:27:00Z,17.33,6077
2020-03-03T12:28:00Z,17.29,6090
2020-03-03T12:29:00Z,17.37,6060
2020-03-03T12:30:00Z,17.29,6172
2020-03-03T12:31:00Z,17.33,6111
2020-03-03T12:32:00Z,17.33,6136
2020-03-03T12:33:00Z,17.29,6180
2020-03-03T12:34:00Z,17.29,6093
2020-03-03T12:35:00Z,17.33,6034
2020-03-03T12:36:00Z,17.29,6124
2020-03-03T12:37:00Z,17.33,6118
2020-03-03T12:38:00Z,17.33,6124
2020-03-03T12:39:00Z,17.33,6100
2020-03-03T12:40:00Z,17.33,6129
2020-03-03T12:41:00Z,17.37,6136
2020-03-03T12:42:00Z,17.33,6108
2020-03-03T12:43:00Z,17.33,6185
2020-03-03T12:44:00Z,17.33,6090
2020-03-03T12:45:00Z,17.37,6090
2020-03-03T12:46:00Z,17.37,6118
2020-03-03T12:47:00Z,17.33,6054
2020-03-03T12:48:00Z,17.33,6136
2020-03-03T12:49:00Z,17.33,6216
2020-03-03T12:50:00Z,17.33,6106
2020-03-03T12:51:00Z,17.29,6147
2020-03-03T12:52:00Z,17.33,6111
2020-03-03T12:53:00Z,17.29,6106
2020-03-03T12:54:00Z,17.33,6083
2020-03-03T12:55:00Z,17.29,6106
2020-03-03T12:56:00Z,17.29,6136
2020-03-03T12:57:00Z,17.33,6065
2020-03-03T12:58:00Z,17.29,6126
2020-03-03T12:59:00Z,17.29,6124
2020-03-03T13:00:00Z,17.29,6088
2020-03-03T13:01:00Z,17.29,5555
2020-03-03T13:02:00Z,17.29,5527
2020-03-03T13:03:00Z,17.33,5601
2020-03-03T13:04:00Z,17.33,5601
2020-03-03T13:05:00Z,17.33,5527
2020-03-03T13:06:00Z,17.33,5609
2020-03-03T13:07:00Z,17.33,5612
2020-03-03T13:08:00Z,17.37,5586
2020-03-03T13:09:00Z,17.37,5601
2020-03-03T13:10:00Z,17.33,5581
2020-03-03T13:11:00Z,17.33,5563
2020-03-03T13:12:00Z,17.37,5647
2020-03-03T13:13:00Z,17.33,5565
2020-03-03T13:14:00Z,17.29,5586
2020-03-03T13:15:00Z,17.29,5629
2020-03-03T13:16:00Z,17.29,5632
2020-03-03T13:17:00Z,17.29,5604
2020-03-03T13:18:00Z,17.29,5573
2020-03-03T13:19:00Z,17.33,5583
2020-03-03T13:20:00Z,17.24,5637
2020-03-03T13:21:00Z,17.29,5594
2020-03-03T13:22:00Z,17.29,5622
2020-03-03T13:23:00Z,17.29,5601
2020-03-03T13:24:00Z,17.33,5601
2020-03-03T13:25:00Z,17.29,5565
2020-03-03T13:26:00Z,17.24,5563
2020-03-03T13:27:00Z,17.29,5629
2020-03-03T13:28:00Z,17.24,5612
2020-03-03T13:29:00Z,17.33,5768
2020-03-03T13:30:00Z,17.33,5596
2020-03-03T13:31:00Z,17.33,5619
2020-03-03T13:32:00Z,17.33,5609
2020-03-03T13:33:00Z,17.29,5622
2020-03-03T13:34:00Z,17.29,5632
2020-03-03T13:35:00Z,17.37,5596
2020-03-03T13:36:00Z,17.33,5494
2020-03-03T13:37:00Z,17.33,5612
2020-03-03T13:38:00Z,17.29,5637
2020-03-03T13:39:00Z,17.33,5581
2020-03-03T13:40:00Z,17.33,5586
2020-03-03T13:41:00Z,17.29,5581
2020-03-03T13:42:00Z,17.29,5591
2020-03-03T13:43:00Z,17.29,5637
2020-03-03T13:44:00Z,17.29,5581
2020-03-03T13:45:00Z,17.29,5604
2020-03-03T13:46:00Z,17.29,5632
2020-03-03T13:47:00Z,17.29,5555
2020-03-03T13:48:00Z,17.33,5568
2020-03-03T13:49:00Z,17.29,5591
2020-03-03T13:50:00Z,17.29,5576
2020-03-03T13:51:00Z,17.24,5609
2020-03-03T13:52:00Z,17.24,5642
2020-03-03T13:53:00Z,17.29,5583
2020-03-03T13:54:00Z,17.33,5573
2020-03-03T13:55:00Z,17.33,5581
2020-03-03T13:56:00Z,17.24,5581
2020-03-03T13:57:00Z,17.29,5619
2020-03-03T13:58:00Z,17.29,5591
2020-03-03T13:59:00Z,17.33,5576
2020-03-03T14:00:00Z,17.29,5573
2020-03-03T14:01:00Z,17.24,4970
2020-03-03T14:02:00Z,17.29,5020
2020-03-03T14:03:00Z,17.29,5037
2020-03-03T14:04:00Z,17.29,4977
2020-03-03T14:05:00Z,17.29,5005
2020-03-03T14:06:00Z,17.29,4995
2020-03-03T14:07:00Z,17.33,4980
2020-03-03T14:08:00Z,17.33,5027
2020-03-03T14:09:00Z,17.33,4984
2020-03-03T14:10:00Z,17.41,4977
2020-03-03T14:11:00Z,17.41,4934
2020-03-03T14:12:00Z,17.37,4959
2020-03-03T14:13:00Z,17.41,4995
2020-03-03T14:14:00Z,17.37,5027
2020-03-03T14:15:00Z,17.41,5002
2020-03-03T14:16:00Z,17.41,4970
2020-03-03T14:17:00Z,17.41,4991
2020-03-03T14:18:00Z,17.37,4928
2020-03-03T14:19:00Z,17.37,4984
2020-03-03T14:20:00Z,17.37,4991
2020-03-03T14:21:00Z,17.41,4984
2020-03-03T14:22:00Z,17.37,4980
2020-03-03T14:23:00Z,17.37,4959
2020-03-03T14:24:00Z,17.37,4988
2020-03-03T14:25:00Z,17.37,4998
2020-03-03T14:26:00Z,17.37,4942
2020-03-03T14:27:00Z,17.37,4974
2020-03-03T14:28:00Z,17.37,5030
2020-03-03T14:29:00Z,17.41,4977
2020-03-03T14:30:00Z,17.37,4984
2020-03-03T14:31:00Z,17.37,5055
2020-03-03T14:32:00Z,17.33,4959
2020-03-03T14:33:00Z,17.33,5062
2020-03-03T14:34:00Z,17.37,4934
2020-03-03T14:35:00Z,17.33,4952
2020-03-03T14:36:00Z,17.33,4991
2020-03-03T14:37:00Z,17.37,4974
2020-03-03T14:38:00Z,17.33,5012
2020-03-03T14:39:00Z,17.33,4970
2020-03-03T14:40:00Z,17.33,4988
2020-03-03T14:41:00Z,17.33,4931
2020-03-03T14:42:00Z,17.33,4959
2020-03-03T14:43:00Z,17.37,4984
2020-03-03T14:44:00Z,17.41,4920
2020-03-03T14:45:00Z,17.37,4966
2020-03-03T14:46:00Z,17.37,5027
2020-03-03T14:47:00Z,17.41,4931
2020-03-03T14:48:00Z,17.37,4995
2020-03-03T14:49:00Z,17.37,4924
2020-03-03T14:50:00Z,17.41,4928
2020-03-03T14:51:00Z,17.37,4952
2020-03-03T14:52:00Z,17.37,4899
2020-03-03T14:53:00Z,17.37,4945
2020-03-03T14:54:00Z,17.33,4928
2020-03-03T14:55:00Z,17.37,4970
2020-03-03T14:56:00Z,17.37,4924
2020-03-03T14:57:00Z,17.37,4931
2020-03-03T14:58:00Z,17.37,4916
2020-03-03T14:59:00Z,17.37,4952
2020-03-03T15:00:00Z,17.33,4928
2020-03-03T15:01:00Z,17.37,4271
2020-03-03T15:02:00Z,17.37,4321
2020-03-03T15:03:00Z,17.33,4314
2020-03-03T15:04:00Z,17.37,4300
2020-03-03T15:05:00Z,17.33,4282
2020-03-03T15:06:00Z,17.29,4370
2020-03-03T15:07:00Z,17.29,4274
2020-03-03T15:08:00Z,17.33,4328
2020-03-03T15:09:00Z,17.33,4314
2020-03-03T15:10:00Z,17.37,4282
2020-03-03T15:11:00Z,17.37,4328
2020-03-03T15:12:00Z,17.37,4306
2020-03-03T15:13:00Z,17.33,4332
2020-03-03T15:14:00Z,17.37,4303
2020-03-03T15:15:00Z,17.37,4303
2020-03-03T15:16:00Z,17.37,4317
2020-03-03T15:17:00Z,17.33,4314
2020-03-03T15:18:00Z,17.33,4300
2020-03-03T15:19:00Z,17.33,4246
2020-03-03T15:20:00Z,17.33,4310
2020-03-03T15:21:00Z,17.33,4271
2020-03-03T15:22:00Z,17.33,4300
2020-03-03T15:23:00Z,17.33,4370
2020-03-03T15:24:00Z,17.33,4296
2020-03-03T15:25:00Z,17.33,4332
2020-03-03T15:26:00Z,17.33,4332
2020-03-03T15:27:00Z,17.33,4314
2020-03-03T15:28:00Z,17.33,4328
2020-03-03T15:29:00Z,17.33,4342
2020-03-03T15:30:00Z,17.29,4300
2020-03-03T15:31:00Z,17.33,4338
2020-03-03T15:32:00Z,17.29,4296
2020-03-03T15:33:00Z,17.33,4264
2020-03-03T15:34:00Z,17.29,4321
2020-03-03T15:35:00Z,17.33,4268
2020-03-03T15:36:00Z,17.33,4314
2020-03-03T15:37:00Z,17.37,4324
2020-03-03T15:38:00Z,17.33,4314
2020-03-03T15:39:00Z,17.33,4324
2020-03-03T15:40:00Z,17.37,4332
2020-03-03T15:41:00Z,17.37,4317
2020-03-03T15:42:00Z,17.37,4328
2020-03-03T15:43:00Z,17.33,4296
2020-03-03T15:44:00Z,17.37,4310
2020-03-03T15:45:00Z,17.33,4328
2020-03-03T15:46:00Z,17.33,4257
2020-03-03T15:47:00Z,17.37,4314
2020-03-03T15:48:00Z,17.29,4310
2020-03-03T15:49:00Z,17.33,4303
2020-03-03T15:50:00Z,17.29,4260
2020-03-03T15:51:00Z,17.33,4271
2020-03-03T15:52:00Z,17.29,4349
2020-03-03T15:53:00Z,17.33,4285
2020-03-03T15:54:00Z,17.29,4310
2020-03-03T15:55:00Z,17.33,4303
2020-03-03T15:56:00Z,17.33,4282
2020-03-03T15:57:00Z,17.29,4314
2020-03-03T15:58:00Z,17.29,4306
2020-03-03T15:59:00Z,17.29,4314
2020-03-03T16:00:00Z,17.29,3763
2020-03-03T16:01:00Z,17.29,3813
2020-03-03T16:02:00Z,17.29,3745
2020-03-03T16:03:00Z,17.29,3731
2020-03-03T16:04:00Z,17.29,3757
2020-03-03T16:05:00Z,17.29,3735
2020-03-03T16:06:00Z,17.29,3739
2020-03-03T16:07:00Z,17.29,3729
2020-03-03T16:08:00Z,17.29,3721
2020-03-03T16:09:00Z,17.24,3729
2020-03-03T16:10:00Z,17.24,3743
2020-03-03T16:11:00Z,17.2,3749
2020-03-03T16:12:00Z,17.2,3749
2020-03-03T16:13:00Z,17.24,3771
2020-03-03T16:14:00Z,17.2,3749
2020-03-03T16:15:00Z,17.2,3789
2020-03-03T16:16:00Z,17.24,3763
2020-03-03T16:17:00Z,17.2,3763
2020-03-03T16:18:00Z,17.24,3761
2020-03-03T16:19:00Z,17.29,3711
2020-03-03T16:20:00Z,17.29,3841
2020-03-03T16:21:00Z,17.24,3725
2020-03-03T16:22:00Z,17.29,3781
2020-03-03T16:23:00Z,17.33,3745
2020-03-03T16:24:00Z,17.29,3749
2020-03-03T16:25:00Z,17.24,3785
2020-03-03T16:26:00Z,17.29,3729
2020-03-03T16:27:00Z,17.29,3753
2020-03-03T16:28:00Z,17.24,3685
2020-03-03T16:29:00Z,17.24,3745
2020-03-03T16:30:00Z,17.24,3757
2020-03-03T16:31:00Z,17.29,3821
2020-03-03T16:32:00Z,17.24,3757
2020-03-03T16:33:00Z,17.24,3735
2020-03-03T16:34:00Z,17.24,3763
2020-03-03T16:35:00Z,17.24,3735
2020-03-03T16:36:00Z,17.24,3684
2020-03-03T16:37:00Z,17.24,3739
2020-03-03T16:38:00Z,17.24,3799
2020-03-03T16:39:00Z,17.24,3749
2020-03-03T16:40:00Z,17.2,3721
2020-03-03T16:41:00Z,17.24,3729
2020-03-03T16:42:00Z,17.29,3715
2020-03-03T16:43:00Z,17.29,3745
2020-03-03T16:44:00Z,17.24,3743
2020-03-03T16:45:00Z,17.29,3731
2020-03-03T16:46:00Z,17.29,3715
2020-03-03T16:47:00Z,17.29,3725
2020-03-03T16:48:00Z,17.29,3717
2020-03-03T16:49:00Z,17.29,3725
2020-03-03T16:50:00Z,17.24,3729
2020-03-03T16:51:00Z,17.24,3767
2020-03-03T16:52:00Z,17.29,3699
2020-03-03T16:53:00Z,17.2,3757
2020-03-03T16:54:00Z,17.24,3715
2020-03-03T16:55:00Z,17.29,3753
2020-03-03T16:56:00Z,17.24,3707
2020-03-03T16:57:00Z,17.24,3743
2020-03-03T16:58:00Z,17.24,3735
2020-03-03T16:59:00Z,17.24,3785
2020-03-03T17:00:00Z,17.24,3018
2020-03-03T17:01:00Z,17.24,3016
2020-03-03T17:02:00Z,17.2,2999
2020-03-03T17:03:00Z,17.24,3004
2020-03-03T17:04:00Z,17.24,1912
2020-03-03T17:05:00Z,17.24,3137
2020-03-03T17:06:00Z,17.24,3132
2020-03-03T17:07:00Z,17.24,3145
2020-03-03T17:08:00Z,17.24,3105
2020-03-03T17:09:00Z,17.24,3099
2020-03-03T17:10:00Z,17.24,3058
2020-03-03T17:11:00Z,17.29,3137
2020-03-03T17:12:00Z,17.24,3136
2020-03-03T17:13:00Z,17.16,3260
2020-03-03T17:14:00Z,17.16,3136
2020-03-03T17:15:00Z,17.2,3146
2020-03-03T17:16:00Z,17.2,3164
2020-03-03T17:17:00Z,17.16,3095
2020-03-03T17:18:00Z,17.2,3151
2020-03-03T17:19:00Z,17.2,3113
2020-03-03T17:20:00Z,17.2,3131
2020-03-03T17:21:00Z,17.2,3131
2020-03-03T17:22:00Z,17.16,3136
2020-03-03T17:23:00Z,17.2,3160
2020-03-03T17:24:00Z,17.2,3132
2020-03-03T17:25:00Z,17.2,3137
2020-03-03T17:26:00Z,17.24,3148
2020-03-03T17:27:00Z,17.2,3173
2020-03-03T17:28:00Z,17.2,3141
2020-03-03T17:29:00Z,17.2,3186
2020-03-03T17:30:00Z,17.2,3132
2020-03-03T17:31:00Z,17.2,3118
2020-03-03T17:32:00Z,17.16,3145
2020-03-03T17:33:00Z,17.24,3132
2020-03-03T17:34:00Z,17.24,3117
2020-03-03T17:35:00Z,17.2,3140
2020-03-03T17:36:00Z,17.16,3124
2020-03-03T17:37:00Z,17.16,3123
2020-03-03T17:38:00Z,17.2,3146
2020-03-03T17:39:00Z,17.2,3133
2020-03-03T17:40:00Z,17.24,3123
2020-03-03T17:41:00Z,17.2,3123
2020-03-03T17:42:00Z,17.2,3119
2020-03-03T17:43:00Z,17.2,3164
2020-03-03T17:44:00Z,17.16,3109
2020-03-03T17:45:00Z,17.16,3142
2020-03-03T17:46:00Z,17.16,3133
2020-03-03T17:47:00Z,17.24,3136
2020-03-03T17:48:00Z,17.2,3122
2020-03-03T17:49:00Z,17.24,3105
2020-03-03T17:50:00Z,17.29,3145
2020-03-03T17:51:00Z,17.29,3114
2020-03-03T17:52:00Z,17.29,3105
2020-03-03T17:53:00Z,17.24,2991
2020-03-03T17:54:00Z,17.24,3008
2020-03-03T17:55:00Z,17.24,3046
2020-03-03T17:56:00Z,17.24,2999
2020-03-03T17:57:00Z,17.24,3017
2020-03-03T17:58:00Z,17.29,2995
2020-03-03T17:59:00Z,17.29,2977
2020-03-03T18:00:00Z,17.24,2966
2020-03-03T18:01:00Z,17.29,2276
2020-03-03T18:02:00Z,17.29,2258
2020-03-03T18:03:00Z,17.2,2285
2020-03-03T18:04:00Z,17.24,2258
2020-03-03T18:05:00Z,17.29,2263
2020-03-03T18:06:00Z,17.24,2283
2020-03-03T18:07:00Z,17.24,2308
2020-03-03T18:08:00Z,17.24,2262
2020-03-03T18:09:00Z,17.29,2283
2020-03-03T18:10:00Z,17.29,2274
2020-03-03T18:11:00Z,17.29,2263
2020-03-03T18:12:00Z,17.24,2334
2020-03-03T18:13:00Z,17.2,2295
2020-03-03T18:14:00Z,17.24,2288
2020-03-03T18:15:00Z,17.24,2300
2020-03-03T18:16:00Z,17.24,2277
2020-03-03T18:17:00Z,17.24,2279
2020-03-03T18:18:00Z,17.24,2329
2020-03-03T18:19:00Z,17.24,2281
2020-03-03T18:20:00Z,17.2,2299
2020-03-03T18:21:00Z,17.24,2352
2020-03-03T18:22:00Z,17.2,2304
2020-03-03T18:23:00Z,17.24,2295
2020-03-03T18:24:00Z,17.24,2292
2020-03-03T18:25:00Z,17.24,2316
2020-03-03T18:26:00Z,17.24,2309
2020-03-03T18:27:00Z,17.24,2306
2020-03-03T18:28:00Z,17.24,2311
2020-03-03T18:29:00Z,17.24,2265
2020-03-03T18:30:00Z,17.2,2304
2020-03-03T18:31:00Z,17.2,2288
2020-03-03T18:32:00Z,17.2,2295
2020-03-03T18:33:00Z,17.16,2293
2020-03-03T18:34:00Z,17.11,2324
2020-03-03T18:35:00Z,17.16,2316
2020-03-03T18:36:00Z,17.2,2283
2020-03-03T18:37:00Z,17.16,2290
2020-03-03T18:38:00Z,17.2,2300
2020-03-03T18:39:00Z,17.24,2311
2020-03-03T18:40:00Z,17.29,2318
2020-03-03T18:41:00Z,17.24,2267
2020-03-03T18:42:00Z,17.29,2308
2020-03-03T18:43:00Z,17.24,2283
2020-03-03T18:44:00Z,17.24,2332
2020-03-03T18:45:00Z,17.2,2318
2020-03-03T18:46:00Z,17.2,2300
2020-03-03T18:47:00Z,17.29,2276
2020-03-03T18:48:00Z,17.24,2283
2020-03-03T18:49:00Z,17.24,2300
2020-03-03T18:50:00Z,17.24,2316
2020-03-03T18:51:00Z,17.16,2293
2020-03-03T18:52:00Z,17.24,2304
2020-03-03T18:53:00Z,17.24,2272
2020-03-03T18:54:00Z,17.24,2300
2020-03-03T18:55:00Z,17.29,2293
2020-03-03T18:56:00Z,17.24,2297
2020-03-03T18:57:00Z,17.29,2327
2020-03-03T18:58:00Z,17.29,2313
2020-03-03T18:59:00Z,17.24,2308
2020-03-03T19:00:00Z,17.2,1552
2020-03-03T19:01:00Z,17.2,1556
2020-03-03T19:02:00Z,17.24,1545
2020-03-03T19:03:00Z,17.24,1546
2020-03-03T19:04:00Z,17.24,1557
2020-03-03T19:05:00Z,17.16,1538
2020-03-03T19:06:00Z,17.24,1537
2020-03-03T19:07:00Z,17.24,1523
2020-03-03T19:08:00Z,17.16,1546
2020-03-03T19:09:00Z,17.24,1537
2020-03-03T19:10:00Z,17.2,1516
2020-03-03T19:11:00Z,17.2,1541
2020-03-03T19:12:00Z,17.2,1532
2020-03-03T19:13:00Z,17.24,1548
2020-03-03T19:14:00Z,17.2,1533
2020-03-03T19:15:00Z,17.2,1546
2020-03-03T19:16:00Z,17.2,1555
2020-03-03T19:17:00Z,17.24,1544
2020-03-03T19:18:00Z,17.29,1546
2020-03-03T19:19:00Z,17.24,1561
2020-03-03T19:20:00Z,17.24,1529
2020-03-03T19:21:00Z,17.2,1518
2020-03-03T19:22:00Z,17.2,1539
2020-03-03T19:23:00Z,17.24,1546
2020-03-03T19:24:00Z,17.2,1558
2020-03-03T19:25:00Z,17.24,1546
2020-03-03T19:26:00Z,17.2,1532
2020-03-03T19:27:00Z,17.2,1545
2020-03-03T19:28:00Z,17.24,1541
2020-03-03T19:29:00Z,17.2,1535
2020-03-03T19:30:00Z,17.2,1546
2020-03-03T19:31:00Z,17.24,1539
2020-03-03T19:32:00Z,17.2,1526
2020-03-03T19:33:00Z,17.24,1528
2020-03-03T19:34:00Z,17.24,1539
2020-03-03T19:35:00Z,17.2,1535
2020-03-03T19:36:00Z,17.2,1532
2020-03-03T19:37:00Z,17.2,1536
2020-03-03T19:38:00Z,17.2,1524
2020-03-03T19:39:00Z,17.2,1523
2020-03-03T19:40:00Z,17.24,1535
2020-03-03T19:41:00Z,17.2,1532
2020-03-03T19:42:00Z,17.24,1530
2020-03-03T19:43:00Z,17.24,1526
2020-03-03T19:44:00Z,17.2,1539
2020-03-03T19:45:00Z,17.2,1526
2020-03-03T19:46:00Z,17.24,1553
2020-03-03T19:47:00Z,17.2,1536
2020-03-03T19:48:00Z,17.24,1532
2020-03-03T19:49:00Z,17.24,1532
2020-03-03T19:50:00Z,17.24,1551
2020-03-03T19:51:00Z,17.16,1526
2020-03-03T19:52:00Z,17.2,1537
2020-03-03T19:53:00Z,17.16,1539
2020-03-03T19:54:00Z,17.2,1531
2020-03-03T19:55:00Z,17.2,1527
2020-03-03T19:56:00Z,17.24,1556
2020-03-03T19:57:00Z,17.24,1510
2020-03-03T19:58:00Z,17.2,1545
2020-03-03T19:59:00Z,17.2,1521
2020-03-03T20:00:00Z,17.2,789
2020-03-03T20:01:00Z,17.2,765
2020-03-03T20:02:00Z,17.2,769
2020-03-03T20:03:00Z,17.2,766
2020-03-03T20:04:00Z,17.2,778
2020-03-03T20:05:00Z,17.24,769
2020-03-03T20:06:00Z,17.2,764
2020-03-03T20:07:00Z,17.16,783
2020-03-03T20:08:00Z,17.24,772
2020-03-03T20:09:00Z,17.16,772
2020-03-03T20:10:00Z,17.2,774
2020-03-03T20:11:00Z,17.2,769
2020-03-03T20:12:00Z,17.16,771
2020-03-03T20:13:00Z,17.11,769
2020-03-03T20:14:00Z,17.11,772
2020-03-03T20:15:00Z,17.16,769
2020-03-03T20:16:00Z,17.11,780
2020-03-03T20:17:00Z,17.16,768
2020-03-03T20:18:00Z,17.11,781
2020-03-03T20:19:00Z,17.11,784
2020-03-03T20:20:00Z,17.07,770
2020-03-03T20:21:00Z,17.16,768
2020-03-03T20:22:00Z,17.11,763
2020-03-03T20:23:00Z,17.16,767
2020-03-03T20:24:00Z,17.16,772
2020-03-03T20:25:00Z,17.11,766
2020-03-03T20:26:00Z,17.11,767
2020-03-03T20:27:00Z,17.11,772
2020-03-03T20:28:00Z,17.11,772
2020-03-03T20:29:00Z,17.11,777
2020-03-03T20:30:00Z,17.11,775
2020-03-03T20:31:00Z,17.16,764
2020-03-03T20:32:00Z,17.11,762
2020-03-03T20:33:00Z,17.11,765
2020-03-03T20:34:00Z,17.11,763
2020-03-03T20:35:00Z,17.11,771
2020-03-03T20:36:00Z,17.07,760
2020-03-03T20:37:00Z,17.11,765
2020-03-03T20:38:00Z,17.11,769
2020-03-03T20:39:00Z,17.16,769
2020-03-03T20:40:00Z,17.11,768
2020-03-03T20:41:00Z,17.11,766
2020-03-03T20:42:00Z,17.16,775
2020-03-03T20:43:00Z,17.11,782
2020-03-03T20:44:00Z,17.11,767
2020-03-03T20:45:00Z,17.07,759
2020-03-03T20:46:00Z,17.11,768
2020-03-03T20:47:00Z,17.11,768
2020-03-03T20:48:00Z,17.16,763
2020-03-03T20:49:00Z,17.2,760
2020-03-03T20:50:00Z,17.2,769
2020-03-03T20:51:00Z,17.11,765
2020-03-03T20:52:00Z,17.11,765
2020-03-03T20:53:00Z,17.11,768
2020-03-03T20:54:00Z,17.11,759
2020-03-03T20:55:00Z,17.07,766
2020-03-03T20:56:00Z,17.16,770
2020-03-03T20:57:00Z,17.16,775
2020-03-03T20:58:00Z,17.2,762
2020-03-03T20:59:00Z,17.11,761
2020-03-03T21:00:00Z,17.11,764
2020-03-03T21:01:00Z,17.11,130
2020-03-03T21:02:00Z,17.07,131
2020-03-03T21:03:00Z,17.11,131
2020-03-03T21:04:00Z,17.11,132
2020-03-03T21:05:00Z,17.11,132
2020-03-03T21:06:00Z,17.16,132
2020-03-03T21:07:00Z,17.11,132
2020-03-03T21:08:00Z,17.11,132
2020-03-03T21:09:00Z,17.07,131
2020-03-03T21:10:00Z,17.11,131
2020-03-03T21:11:00Z,17.07,132
2020-03-03T21:12:00Z,17.11,132
2020-03-03T21:13:00Z,17.16,132
2020-03-03T21:14:00Z,17.11,132
2020-03-03T21:15:00Z,17.11,131
2020-03-03T21:16:00Z,17.11,132
2020-03-03T21:17:00Z,17.07,132
2020-03-03T21:18:00Z,17.11,131
2020-03-03T21:19:00Z,17.07,132
2020-03-03T21:20:00Z,17.07,131
2020-03-03T21:21:00Z,17.07,131
2020-03-03T21:22:00Z,17.16,131
2020-03-03T21:23:00Z,17.16,132
2020-03-03T21:24:00Z,17.11,133
2020-03-03T21:25:00Z,17.16,132
2020-03-03T21:26:00Z,17.11,133
2020-03-03T21:27:00Z,17.07,132
2020-03-03T21:28:00Z,17.16,131
2020-03-03T21:29:00Z,17.11,133
2020-03-03T21:30:00Z,17.11,130
2020-03-03T21:31:00Z,17.11,131
2020-03-03T21:32:00Z,17.11,132
2020-03-03T21:33:00Z,17.11,131
2020-03-03T21:34:00Z,17.11,130
2020-03-03T21:35:00Z,17.07,130
2020-03-03T21:36:00Z,17.16,132
2020-03-03T21:37:00Z,17.11,132
2020-03-03T21:38:00Z,17.16,131
2020-03-03T21:39:00Z,17.2,132
2020-03-03T21:40:00Z,17.16,130
2020-03-03T21:41:00Z,17.2,131
2020-03-03T21:42:00Z,17.2,131
2020-03-03T21:43:00Z,17.16,131
2020-03-03T21:44:00Z,17.2,130
2020-03-03T21:45:00Z,17.11,129
2020-03-03T21:46:00Z,17.16,131
2020-03-03T21:47:00Z,17.11,130
2020-03-03T21:48:00Z,17.2,130
2020-03-03T21:49:00Z,17.24,130
2020-03-03T21:50:00Z,17.16,130
2020-03-03T21:51:00Z,17.24,131
2020-03-03T21:52:00Z,17.16,131
2020-03-03T21:53:00Z,17.16,130
2020-03-03T21:54:00Z,17.2,130
2020-03-03T21:55:00Z,17.16,131
2020-03-03T21:56:00Z,17.16,130
2020-03-03T21:57:00Z,17.16,130
2020-03-03T21:58:00Z,17.16,131
2020-03-03T21:59:00Z,17.2,131
2020-03-03T22:00:00Z,17.16,130
2020-03-03T22:01:00Z,17.2,1516
2020-03-03T22:02:00Z,17.24,1530
2020-03-03T22:03:00Z,17.24,1533
2020-03-03T22:04:00Z,17.2,1532
2020-03-03T22:05:00Z,17.2,1521
2020-03-03T22:06:00Z,17.2,1526
2020-03-03T22:07:00Z,17.24,1517
2020-03-03T22:08:00Z,17.2,1543
2020-03-03T22:09:00Z,17.24,1527
2020-03-03T22:10:00Z,17.24,1524
2020-03-03T22:11:00Z,17.24,1532
2020-03-03T22:12:00Z,17.24,1527
2020-03-03T22:13:00Z,17.16,1522
2020-03-03T22:14:00Z,17.16,1523
2020-03-03T22:15:00Z,17.2,1523
2020-03-03T22:16:00Z,17.24,1539
2020-03-03T22:17:00Z,17.29,1517
2020-03-03T22:18:00Z,17.24,1527
2020-03-03T22:19:00Z,17.24,1523
2020-03-03T22:20:00Z,17.24,1508
2020-03-03T22:21:00Z,17.2,1529
2020-03-03T22:22:00Z,17.24,1539
2020-03-03T22:23:00Z,17.2,1509
2020-03-03T22:24:00Z,17.24,1523
2020-03-03T22:25:00Z,17.24,1511
2020-03-03T22:26:00Z,17.24,1514
2020-03-03T22:27:00Z,17.24,1522
2020-03-03T22:28:00Z,17.24,1523
2020-03-03T22:29:00Z,17.24,1524
2020-03-03T22:30:00Z,17.24,1523
2020-03-03T22:31:00Z,17.2,1500
2020-03-03T22:32:00Z,17.2,1539
2020-03-03T22:33:00Z,17.2,1520
2020-03-03T22:34:00Z,17.2,1523
2020-03-03T22:35:00Z,17.2,1513
