date,SampleID,TA_Raw,Salinity_lab,mV,TempInSitu,Notes
2020-03-03T11:55:45Z,SN197,,34,-85,24.33,
2020-03-03T11:55:50Z,SN197,,34,-85,24.33,
2020-03-03T11:55:55Z,SN197,,34,-85,24.33,
2020-03-03T11:56:00Z,SN197,,34,-85,24.33,
2020-03-03T11:56:05Z,SN197,,34,-85,24.33,
2020-03-03T11:56:10Z,SN197,,34,-85,24.33,
2020-03-03T11:56:15Z,SN197,,34,-85,24.33,
2020-03-03T11:56:20Z,SN197,,34,-84.99,24.33,
2020-03-03T11:56:25Z,SN197,,34,-85,24.33,
2020-03-03T11:56:30Z,SN197,,34,-84.99,24.35,
2020-03-03T11:56:35Z,SN197,,34,-84.97,24.35,
2020-03-03T11:56:40Z,SN197,,34,-84.99,24.35,
2020-03-03T11:56:45Z,SN197,,34,-84.99,24.35,
2020-03-03T11:56:50Z,SN197,,34,-84.97,24.35,
2020-03-03T11:56:55Z,SN197,,34,-84.97,24.35,
2020-03-03T11:57:00Z,SN197,,34,-84.97,24.35,
2020-03-03T11:57:05Z,SN197,,34,-84.99,24.35,
2020-03-03T11:57:10Z,SN197,,34,-84.97,24.35,
2020-03-03T11:57:15Z,SN197,,34,-84.97,24.35,
2020-03-03T11:57:20Z,SN197,,34,-84.97,24.35,
2020-03-03T11:57:25Z,SN197,,34,-84.97,24.35,
2020-03-03T11:57:30Z,SN197,,34,-84.97,24.35,
2020-03-03T11:57:35Z,SN197,,34,-84.97,24.35,
2020-03-03T11:57:40Z,SN197,,34,-84.97,24.35,
2020-03-03T11:57:45Z,SN197,,34,-84.97,24.35,
2020-03-03T11:57:50Z,SN197,,34,-84.97,24.35,
2020-03-03T11:57:55Z,SN197,,34,-84.97,24.35,
2020-03-03T11:58:00Z,SN197,,34,-84.97,24.35,
2020-03-03T11:58:05Z,SN197,,34,-84.96,24.35,
2020-03-03T11:58:10Z,SN197,,34,-85.02,24.35,
2020-03-03T11:58:15Z,SN197,,34,-84.99,24.35,
2020-03-03T11:58:20Z,SN197,,34,-84.99,24.35,
2020-03-03T11:58:25Z,SN197,,34,-84.97,24.38,
2020-03-03T11:58:30Z,SN197,,34,-84.97,24.38,
2020-03-03T11:58:35Z,SN197,,34,-84.96,24.38,
2020-03-03T11:58:40Z,SN197,,34,-84.97,24.38,
2020-03-03T11:58:45Z,SN197,,34,-84.97,24.38,
2020-03-03T11:58:50Z,SN197,,34,-84.96,24.38,
2020-03-03T11:58:55Z,SN197,,34,-84.97,24.38,
2020-03-03T11:59:00Z,SN197,,34,-84.96,24.38,
2020-03-03T11:59:05Z,SN197,,34,-84.97,24.38,
2020-03-03T11:59:10Z,SN197,,34,-84.97,24.38,
2020-03-03T11:59:15Z,SN197,,34,-84.96,24.38,
2020-03-03T11:59:20Z,SN197,,34,-84.96,24.38,
2020-03-03T11:59:25Z,SN197,,34,-84.96,24.38,
2020-03-03T11:59:30Z,SN197,,34,-84.97,24.38,
2020-03-03T11:59:35Z,SN197,,34,-84.96,24.38,
2020-03-03T11:59:40Z,SN197,,34,-84.96,24.38,
2020-03-03T11:59:45Z,SN197,,34,-84.96,24.38,
2020-03-03T11:59:50Z,SN197,,34,-84.96,24.38,
2020-03-03T11:59:55Z,SN197,,34,-84.96,24.38,
2020-03-03T12:00:00Z,SN197,,34,-84.96,24.38,
2020-03-03T12:00:05Z,SN197,,34,-84.96,24.38,
2020-03-03T12:00:10Z,SN197,,34,-84.96,24.38,
2020-03-03T12:00:15Z,SN197,,34,-84.96,24.38,
2020-03-03T12:00:20Z,SN197,,34,-84.96,24.38,
2020-03-03T12:00:25Z,SN197,,34,-84.96,24.38,
2020-03-03T12:00:30Z,SN197,,34,-84.97,24.38,
2020-03-03T12:00:35Z,SN197,,34,-84.96,24.38,
2020-03-03T12:00:40Z,SN197,,34,-84.96,24.38,
2020-03-03T12:00:45Z,SN197,,34,-84.96,24.38,
2020-03-03T12:00:50Z,SN197,,34,-84.96,24.38,
2020-03-03T12:00:55Z,SN197,,34,-84.96,24.38,
2020-03-03T12:01:00Z,SN197,,34,-84.96,24.38,
2020-03-03T12:01:05Z,SN197,,34,-84.96,24.38,
2020-03-03T12:01:10Z,SN197,,34,-84.96,24.38,
2020-03-03T12:01:15Z,SN197,,34,-84.96,24.38,
2020-03-03T12:01:20Z,SN197,,34,-84.94,24.38,
2020-03-03T12:01:25Z,SN197,,34,-84.96,24.38,
2020-03-03T12:01:30Z,SN197,,34,-84.96,24.38,
2020-03-03T12:01:35Z,SN197,,34,-84.96,24.38,
2020-03-03T12:01:40Z,SN197,,34,-84.96,24.38,
2020-03-03T12:01:45Z,SN197,,34,-84.96,24.38,
2020-03-03T12:01:50Z,SN197,,34,-84.96,24.38,
2020-03-03T12:01:55Z,SN197,,34,-84.94,24.38,
2020-03-03T12:02:00Z,SN197,,34,-84.96,24.38,
2020-03-03T12:02:05Z,SN197,,34,-84.96,24.38,
2020-03-03T12:02:10Z,SN197,,34,-84.97,24.38,
2020-03-03T12:02:15Z,SN197,,34,-84.96,24.38,
2020-03-03T12:02:20Z,SN197,,34,-84.96,24.38,
2020-03-03T12:02:25Z,SN197,,34,-84.96,24.38,
2020-03-03T12:02:30Z,SN197,,34,-84.96,24.38,
2020-03-03T12:02:35Z,SN197,,34,-84.94,24.38,
2020-03-03T12:02:40Z,SN197,,34,-84.96,24.38,
2020-03-03T12:02:45Z,SN197,,34,-84.94,24.38,
2020-03-03T12:02:50Z,SN197,,34,-84.96,24.38,
2020-03-03T12:02:55Z,SN197,,34,-84.96,24.38,
2020-03-03T12:03:00Z,SN197,,34,-84.96,24.38,
2020-03-03T12:03:05Z,SN197,,34,-84.96,24.38,
2020-03-03T12:03:10Z,SN197,,34,-84.94,24.38,
2020-03-03T12:03:15Z,SN197,,34,-84.96,24.38,
2020-03-03T12:03:20Z,SN197,,34,-84.96,24.38,
2020-03-03T12:03:25Z,SN197,,34,-84.96,24.38,
2020-03-03T12:03:30Z,SN197,,34,-84.96,24.38,
2020-03-03T12:03:35Z,SN197,,34,-84.96,24.38,
2020-03-03T12:03:40Z,SN197,,34,-84.96,24.38,
2020-03-03T12:03:45Z,SN197,,34,-84.96,24.38,
2020-03-03T12:03:50Z,SN197,,34,-84.96,24.38,
2020-03-03T12:03:55Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:00Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:05Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:10Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:15Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:20Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:25Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:30Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:35Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:40Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:45Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:50Z,SN197,,34,-84.96,24.38,
2020-03-03T12:04:55Z,SN197,,34,-84.96,24.38,
2020-03-03T12:05:00Z,SN197,,34,-84.96,24.38,
2020-03-03T12:05:05Z,SN197,,34,-84.96,24.38,
2020-03-03T12:05:10Z,SN197,,34,-84.97,24.38,
2020-03-03T12:05:15Z,SN197,,34,-84.97,24.38,
2020-03-03T12:05:20Z,SN197,,34,-84.96,24.38,
2020-03-03T12:05:25Z,SN197,,34,-84.97,24.35,
2020-03-03T12:05:30Z,SN197,,34,-84.97,24.35,
2020-03-03T12:05:35Z,SN197,,34,-84.97,24.35,
2020-03-03T12:05:40Z,SN197,,34,-84.97,24.35,
2020-03-03T12:05:45Z,SN197,,34,-84.97,24.35,
2020-03-03T12:05:50Z,SN197,,34,-84.97,24.35,
2020-03-03T12:05:55Z,SN197,,34,-84.97,24.35,
2020-03-03T12:06:00Z,SN197,,34,-84.99,24.35,
2020-03-03T12:06:05Z,SN197,,34,-84.97,24.35,
2020-03-03T12:06:10Z,SN197,,34,-84.99,24.35,
2020-03-03T12:06:15Z,SN197,,34,-84.99,24.35,
2020-03-03T12:06:20Z,SN197,,34,-84.99,24.35,
2020-03-03T12:06:25Z,SN197,,34,-84.99,24.35,
2020-03-03T12:06:30Z,SN197,,34,-84.99,24.35,
2020-03-03T12:06:35Z,SN197,,34,-84.99,24.35,
2020-03-03T12:06:40Z,SN197,,34,-84.99,24.35,
2020-03-03T12:06:45Z,SN197,,34,-84.99,24.35,
2020-03-03T12:06:50Z,SN197,,34,-85,24.35,
2020-03-03T12:06:55Z,SN197,,34,-84.99,24.35,
2020-03-03T12:07:00Z,SN197,,34,-84.99,24.35,
2020-03-03T12:07:05Z,SN197,,34,-85,24.35,
2020-03-03T12:07:10Z,SN197,,34,-85,24.33,
2020-03-03T12:07:15Z,SN197,,34,-85,24.33,
2020-03-03T12:07:20Z,SN197,,34,-85,24.33,
2020-03-03T12:07:25Z,SN197,,34,-85,24.33,
2020-03-03T12:07:30Z,SN197,,34,-85,24.33,
2020-03-03T12:07:35Z,SN197,,34,-85,24.33,
2020-03-03T12:07:40Z,SN197,,34,-85,24.33,
2020-03-03T12:07:45Z,SN197,,34,-85.02,24.33,
2020-03-03T12:07:50Z,SN197,,34,-85,24.33,
2020-03-03T12:07:55Z,SN197,,34,-85.02,24.33,
2020-03-03T12:08:00Z,SN197,,34,-85.02,24.33,
2020-03-03T12:08:05Z,SN197,,34,-85.02,24.33,
2020-03-03T12:08:10Z,SN197,,34,-85.02,24.33,
2020-03-03T12:08:15Z,SN197,,34,-85.02,24.33,
2020-03-03T12:08:20Z,SN197,,34,-85.02,24.33,
2020-03-03T12:08:25Z,SN197,,34,-85.02,24.33,
2020-03-03T12:08:30Z,SN197,,34,-85.03,24.3,
2020-03-03T12:08:35Z,SN197,,34,-85.03,24.3,
2020-03-03T12:08:40Z,SN197,,34,-85.03,24.3,
2020-03-03T12:08:45Z,SN197,,34,-85.03,24.3,
2020-03-03T12:08:50Z,SN197,,34,-85.03,24.3,
2020-03-03T12:08:55Z,SN197,,34,-85.05,24.3,
2020-03-03T12:09:00Z,SN197,,34,-85.03,24.3,
2020-03-03T12:09:05Z,SN197,,34,-85.03,24.3,
2020-03-03T12:09:10Z,SN197,,34,-85.03,24.3,
2020-03-03T12:09:15Z,SN197,,34,-85.05,24.3,
2020-03-03T12:09:20Z,SN197,,34,-85.05,24.3,
2020-03-03T12:09:25Z,SN197,,34,-85.05,24.3,
2020-03-03T12:09:30Z,SN197,,34,-85.05,24.3,
2020-03-03T12:09:35Z,SN197,,34,-85.05,24.28,
2020-03-03T12:09:40Z,SN197,,34,-85.05,24.28,
2020-03-03T12:09:45Z,SN197,,34,-85.07,24.28,
2020-03-03T12:09:50Z,SN197,,34,-85.05,24.28,
2020-03-03T12:09:55Z,SN197,,34,-85.07,24.28,
2020-03-03T12:10:00Z,SN197,,34,-85.07,24.28,
2020-03-03T12:10:05Z,SN197,,34,-85.07,24.28,
2020-03-03T12:10:10Z,SN197,,34,-85.07,24.28,
2020-03-03T12:10:15Z,SN197,,34,-85.07,24.28,
2020-03-03T12:10:20Z,SN197,,34,-85.07,24.28,
2020-03-03T12:10:25Z,SN197,,34,-85.07,24.28,
2020-03-03T12:10:30Z,SN197,,34,-85.07,24.28,
2020-03-03T12:10:35Z,SN197,,34,-85.08,24.25,
2020-03-03T12:10:40Z,SN197,,34,-85.08,24.25,
2020-03-03T12:10:45Z,SN197,,34,-85.08,24.25,
2020-03-03T12:10:50Z,SN197,,34,-85.08,24.25,
2020-03-03T12:10:55Z,SN197,,34,-85.08,24.25,
2020-03-03T12:11:00Z,SN197,,34,-85.08,24.25,
2020-03-03T12:11:05Z,SN197,,34,-85.1,24.25,
2020-03-03T12:11:10Z,SN197,,34,-85.08,24.25,
2020-03-03T12:11:15Z,SN197,,34,-85.1,24.25,
2020-03-03T12:11:20Z,SN197,,34,-85.1,24.25,
2020-03-03T12:11:25Z,SN197,,34,-85.1,24.25,
2020-03-03T12:11:30Z,SN197,,34,-85.1,24.25,
2020-03-03T12:11:35Z,SN197,,34,-85.11,24.23,
2020-03-03T12:11:40Z,SN197,,34,-85.1,24.23,
2020-03-03T12:11:45Z,SN197,,34,-85.11,24.23,
2020-03-03T12:11:50Z,SN197,,34,-85.11,24.23,
2020-03-03T12:11:55Z,SN197,,34,-85.11,24.23,
2020-03-03T12:12:00Z,SN197,,34,-85.11,24.23,
2020-03-03T12:12:05Z,SN197,,34,-85.11,24.23,
2020-03-03T12:12:10Z,SN197,,34,-85.11,24.23,
2020-03-03T12:12:15Z,SN197,,34,-85.11,24.23,
2020-03-03T12:12:20Z,SN197,,34,-85.11,24.23,
2020-03-03T12:12:25Z,SN197,,34,-85.13,24.23,
2020-03-03T12:12:30Z,SN197,,34,-85.13,24.23,
2020-03-03T12:12:35Z,SN197,,34,-85.13,24.21,
2020-03-03T12:12:40Z,SN197,,34,-85.11,24.21,
2020-03-03T12:12:45Z,SN197,,34,-85.13,24.21,
2020-03-03T12:12:50Z,SN197,,34,-85.13,24.21,
2020-03-03T12:12:55Z,SN197,,34,-85.11,24.21,
2020-03-03T12:13:00Z,SN197,,34,-85.11,24.21,
2020-03-03T12:13:05Z,SN197,,34,-85.11,24.21,
2020-03-03T12:13:10Z,SN197,,34,-85.16,24.21,
2020-03-03T12:13:15Z,SN197,,34,-85.14,24.21,
2020-03-03T12:13:20Z,SN197,,34,-85.13,24.21,
2020-03-03T12:13:25Z,SN197,,34,-85.13,24.21,
2020-03-03T12:13:30Z,SN197,,34,-85.13,24.21,
2020-03-03T12:13:35Z,SN197,,34,-85.13,24.21,
2020-03-03T12:13:40Z,SN197,,34,-85.11,24.21,
2020-03-03T12:13:45Z,SN197,,34,-85.11,24.21,
2020-03-03T12:13:50Z,SN197,,34,-85.11,24.21,
2020-03-03T12:13:55Z,SN197,,34,-85.1,24.21,
2020-03-03T12:14:00Z,SN197,,34,-85.1,24.21,
2020-03-03T12:14:05Z,SN197,,34,-85.1,24.21,
2020-03-03T12:14:10Z,SN197,,34,-85.1,24.21,
2020-03-03T12:14:15Z,SN197,,34,-85.08,24.21,
2020-03-03T12:14:20Z,SN197,,34,-85.1,24.21,
2020-03-03T12:14:25Z,SN197,,34,-85.08,24.21,
2020-03-03T12:14:30Z,SN197,,34,-85.1,24.21,
2020-03-03T12:14:35Z,SN197,,34,-85.08,24.21,
2020-03-03T12:14:40Z,SN197,,34,-85.08,24.21,
2020-03-03T12:14:45Z,SN197,,34,-85.08,24.21,
2020-03-03T12:14:50Z,SN197,,34,-85.08,24.21,
2020-03-03T12:14:55Z,SN197,,34,-85.08,24.21,
2020-03-03T12:15:00Z,SN197,,34,-85.07,24.21,
2020-03-03T12:15:05Z,SN197,,34,-85.07,24.21,
2020-03-03T12:15:10Z,SN197,,34,-85.07,24.21,
2020-03-03T12:15:15Z,SN197,,34,-85.07,24.21,
2020-03-03T12:15:20Z,SN197,,34,-85.07,24.23,
2020-03-03T12:15:25Z,SN197,,34,-85.07,24.23,
2020-03-03T12:15:30Z,SN197,,34,-85.05,24.23,
2020-03-03T12:15:35Z,SN197,,34,-85.07,24.23,
2020-03-03T12:15:40Z,SN197,,34,-85.07,24.23,
2020-03-03T12:15:45Z,SN197,,34,-85.05,24.23,
2020-03-03T12:15:50Z,SN197,,34,-85.05,24.23,
2020-03-03T12:15:55Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:00Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:05Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:10Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:15Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:20Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:25Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:30Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:35Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:40Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:45Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:50Z,SN197,,34,-85.05,24.23,
2020-03-03T12:16:55Z,SN197,,34,-85.05,24.23,
2020-03-03T12:17:00Z,SN197,,34,-85.05,24.23,
2020-03-03T12:17:05Z,SN197,,34,-85.05,24.23,
2020-03-03T12:17:10Z,SN197,,34,-85.05,24.23,
2020-03-03T12:17:15Z,SN197,,34,-85.05,24.23,
2020-03-03T12:17:20Z,SN197,,34,-85.05,24.23,
2020-03-03T12:17:25Z,SN197,,34,-85.05,24.23,
2020-03-03T12:17:30Z,SN197,,34,-85.05,24.23,
2020-03-03T12:17:35Z,SN197,,34,-85.05,24.23,
2020-03-03T12:17:40Z,SN197,,34,-85.05,24.25,
2020-03-03T12:17:45Z,SN197,,34,-85.05,24.25,
2020-03-03T12:17:50Z,SN197,,34,-85.05,24.25,
2020-03-03T12:17:55Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:00Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:05Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:10Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:15Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:20Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:25Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:30Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:35Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:40Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:45Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:50Z,SN197,,34,-85.05,24.25,
2020-03-03T12:18:55Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:00Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:05Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:10Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:15Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:20Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:25Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:30Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:35Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:40Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:45Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:50Z,SN197,,34,-85.05,24.25,
2020-03-03T12:19:55Z,SN197,,34,-85.05,24.25,
2020-03-03T12:20:00Z,SN197,,34,-85.05,24.25,
2020-03-03T12:20:05Z,SN197,,34,-85.05,24.25,
2020-03-03T12:20:10Z,SN197,,34,-85.05,24.25,
2020-03-03T12:20:15Z,SN197,,34,-85.05,24.25,
2020-03-03T12:20:20Z,SN197,,34,-85.66,24.25,
2020-03-03T12:20:25Z,SN197,,34,-85.16,24.25,
2020-03-03T12:20:30Z,SN197,,34,-85.02,24.28,
2020-03-03T12:20:35Z,SN197,,34,-85.05,24.28,
2020-03-03T12:20:40Z,SN197,,34,-85.07,24.28,
2020-03-03T12:20:45Z,SN197,,34,-85.07,24.28,
2020-03-03T12:20:50Z,SN197,,34,-85.07,24.28,
2020-03-03T12:20:55Z,SN197,,34,-85.07,24.28,
2020-03-03T12:21:00Z,SN197,,34,-85.07,24.28,
2020-03-03T12:21:05Z,SN197,,34,-85.07,24.28,
2020-03-03T12:21:10Z,SN197,,34,-85.05,24.28,
2020-03-03T12:21:15Z,SN197,,34,-85.07,24.28,
2020-03-03T12:21:20Z,SN197,,34,-85.07,24.28,
2020-03-03T12:21:25Z,SN197,,34,-85.07,24.28,
2020-03-03T12:21:30Z,SN197,,34,-85.07,24.28,
2020-03-03T12:21:35Z,SN197,,34,-85.05,24.28,
2020-03-03T12:21:40Z,SN197,,34,-85.05,24.28,
2020-03-03T12:21:45Z,SN197,,34,-85.07,24.28,
2020-03-03T12:21:50Z,SN197,,34,-85.05,24.28,
2020-03-03T12:21:55Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:00Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:05Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:10Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:15Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:20Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:25Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:30Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:35Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:40Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:45Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:50Z,SN197,,34,-85.05,24.28,
2020-03-03T12:22:55Z,SN197,,34,-85.05,24.28,
2020-03-03T12:23:00Z,SN197,,34,-85.05,24.28,
2020-03-03T12:23:05Z,SN197,,34,-84.99,24.28,
2020-03-03T12:23:10Z,SN197,,34,-85.05,24.28,
2020-03-03T12:23:15Z,SN197,,34,-85.05,24.25,
2020-03-03T12:23:20Z,SN197,,34,-85.03,24.25,
2020-03-03T12:23:25Z,SN197,,34,-85.1,24.25,
2020-03-03T12:23:30Z,SN197,,34,-85.03,24.25,
2020-03-03T12:23:35Z,SN197,,34,-85.05,24.25,
2020-03-03T12:23:40Z,SN197,,34,-85.05,24.25,
2020-03-03T12:23:45Z,SN197,,34,-85.03,24.25,
2020-03-03T12:23:50Z,SN197,,34,-85.07,24.25,
2020-03-03T12:23:55Z,SN197,,34,-85.05,24.25,
2020-03-03T12:24:00Z,SN197,,34,-85.05,24.25,
2020-03-03T12:24:05Z,SN197,,34,-85.05,24.25,
2020-03-03T12:24:10Z,SN197,,34,-85.03,24.25,
2020-03-03T12:24:15Z,SN197,,34,-85.05,24.25,
2020-03-03T12:24:20Z,SN197,,34,-85.05,24.25,
2020-03-03T12:24:25Z,SN197,,34,-85.05,24.25,
2020-03-03T12:24:30Z,SN197,,34,-85.05,24.25,
2020-03-03T12:24:35Z,SN197,,34,-85.05,24.25,
2020-03-03T12:24:40Z,SN197,,34,-85.03,24.25,
2020-03-03T12:24:45Z,SN197,,34,-85.05,24.25,
2020-03-03T12:24:50Z,SN197,,34,-85.05,24.25,
2020-03-03T12:24:55Z,SN197,,34,-85.05,24.25,
2020-03-03T12:25:00Z,SN197,,34,-85.05,24.25,
2020-03-03T12:25:05Z,SN197,,34,-85.05,24.25,
2020-03-03T12:25:10Z,SN197,,34,-85.05,24.25,
2020-03-03T12:25:15Z,SN197,,34,-85.05,24.25,
2020-03-03T12:25:20Z,SN197,,34,-85.05,24.25,
2020-03-03T12:25:25Z,SN197,,34,-85.05,24.25,
2020-03-03T12:25:30Z,SN197,,34,-85.05,24.25,
2020-03-03T12:25:35Z,SN197,,34,-85.05,24.25,
2020-03-03T12:25:40Z,SN197,,34,-85.05,24.23,
2020-03-03T12:25:45Z,SN197,,34,-85.05,24.23,
2020-03-03T12:25:50Z,SN197,,34,-85.05,24.23,
2020-03-03T12:25:55Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:00Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:05Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:10Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:15Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:20Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:25Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:30Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:35Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:40Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:45Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:50Z,SN197,,34,-85.05,24.23,
2020-03-03T12:26:55Z,SN197,,34,-85.05,24.23,
2020-03-03T12:27:00Z,SN197,,34,-85.05,24.23,
2020-03-03T12:27:05Z,SN197,,34,-85.05,24.23,
2020-03-03T12:27:10Z,SN197,,34,-85.05,24.23,
2020-03-03T12:27:15Z,SN197,,34,-85.05,24.23,
2020-03-03T12:27:20Z,SN197,,34,-85.03,24.23,
2020-03-03T12:27:25Z,SN197,,34,-85.03,24.23,
2020-03-03T12:27:30Z,SN197,,34,-85.03,24.23,
2020-03-03T12:27:35Z,SN197,,34,-85.03,24.23,
2020-03-03T12:27:40Z,SN197,,34,-85.03,24.23,
2020-03-03T12:27:45Z,SN197,,34,-85.03,24.23,
2020-03-03T12:27:50Z,SN197,,34,-85.03,24.23,
2020-03-03T12:27:55Z,SN197,,34,-85.02,24.23,
2020-03-03T12:28:00Z,SN197,,34,-85.03,24.25,
2020-03-03T12:28:05Z,SN197,,34,-85.02,24.25,
2020-03-03T12:28:10Z,SN197,,34,-85.07,24.25,
2020-03-03T12:28:15Z,SN197,,34,-85.03,24.25,
2020-03-03T12:28:20Z,SN197,,34,-85.02,24.25,
2020-03-03T12:28:25Z,SN197,,34,-85.02,24.25,
2020-03-03T12:28:30Z,SN197,,34,-85.02,24.25,
2020-03-03T12:28:35Z,SN197,,34,-85.02,24.25,
2020-03-03T12:28:40Z,SN197,,34,-85,24.25,
2020-03-03T12:28:45Z,SN197,,34,-85.02,24.25,
2020-03-03T12:28:50Z,SN197,,34,-85,24.25,
2020-03-03T12:28:55Z,SN197,,34,-85,24.25,
2020-03-03T12:29:00Z,SN197,,34,-85,24.25,
2020-03-03T12:29:05Z,SN197,,34,-85,24.25,
2020-03-03T12:29:10Z,SN197,,34,-85,24.25,
2020-03-03T12:29:15Z,SN197,,34,-85,24.25,
2020-03-03T12:29:20Z,SN197,,34,-84.99,24.25,
2020-03-03T12:29:25Z,SN197,,34,-85,24.25,
2020-03-03T12:29:30Z,SN197,,34,-84.99,24.25,
2020-03-03T12:29:35Z,SN197,,34,-85,24.25,
2020-03-03T12:29:40Z,SN197,,34,-84.99,24.25,
2020-03-03T12:29:45Z,SN197,,34,-84.99,24.25,
2020-03-03T12:29:50Z,SN197,,34,-84.99,24.25,
2020-03-03T12:29:55Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:00Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:05Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:10Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:15Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:20Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:25Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:30Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:35Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:40Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:45Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:50Z,SN197,,34,-84.99,24.25,
2020-03-03T12:30:55Z,SN197,,34,-84.99,24.25,
2020-03-03T12:31:00Z,SN197,,34,-84.99,24.25,
2020-03-03T12:31:05Z,SN197,,34,-84.99,24.25,
2020-03-03T12:31:10Z,SN197,,34,-84.99,24.25,
2020-03-03T12:31:15Z,SN197,,34,-84.99,24.25,
2020-03-03T12:31:20Z,SN197,,34,-84.99,24.28,
2020-03-03T12:31:25Z,SN197,,34,-84.99,24.28,
2020-03-03T12:31:30Z,SN197,,34,-84.99,24.28,
2020-03-03T12:31:35Z,SN197,,34,-84.99,24.28,
2020-03-03T12:31:40Z,SN197,,34,-84.99,24.28,
2020-03-03T12:31:45Z,SN197,,34,-84.99,24.28,
2020-03-03T12:31:50Z,SN197,,34,-84.99,24.28,
2020-03-03T12:31:55Z,SN197,,34,-84.97,24.28,
2020-03-03T12:32:00Z,SN197,,34,-84.99,24.28,
2020-03-03T12:32:05Z,SN197,,34,-84.97,24.28,
2020-03-03T12:32:10Z,SN197,,34,-84.97,24.28,
