date,E_Conductivity,TempInSitu,Serial,SalinityInSitu,a,Sp_Conductance,AbsPressure_bar,at,bt,Sp_Cond_mS.cm,SalinityInSitu_2pCal
2020-11-16T23:39:40Z,36902.8,15.32,352,29.337712024647548,1.9207443327648417,45331.128365239805,0,12.89505019408345,49.99928741275416,45.33237404552722,36.91027381744708
2020-11-16T23:39:50Z,36926.6,15.33,352,29.351263662748234,1.9207873465792014,45349.895839621444,0,12.895047329694808,49.9992902771428,45.351137230414615,36.917983344033225
2020-11-16T23:40:00Z,36929.6,15.33,352,29.353912381962047,1.920783899754187,45353.561602149515,0,12.895046770207243,49.999290836630365,45.35480215441956,36.92133078510446
2020-11-16T23:40:10Z,36920.6,15.35,352,29.33104668358378,1.9209349413458123,45321.93763329707,0,12.895051596820315,49.99928601001729,45.32318541210487,36.87361559426842
2020-11-16T23:40:20Z,36881.9,15.3,352,29.33417766945326,1.9206275986693042,45326.21329028352,0,12.895050944247515,49.999286662590094,45.32746009300315,36.92464911637037
2020-11-16T23:40:30Z,36968.3,15.33,352,29.388083811590423,1.9207394530076647,45400.84976295728,0,12.895039552844482,49.99929805399312,45.40207947850114,36.96451692666917
2020-11-16T23:40:40Z,36733.7,15.11,352,29.345008944969305,1.9194589423823556,45340.98220605396,0,12.895048690139491,49.99928891669811,45.342225634869784,37.11820459400378
2020-11-16T23:40:50Z,36627.6,14.93,352,29.38573865036742,1.9183092232981884,45397.13413008356,0,12.895040119943516,49.99929748689409,45.39836469844692,37.34192105900967
2020-11-16T23:41:00Z,36583.6,14.9,352,29.36908013426072,1.9181476615617625,45374.046177707954,0,12.89504364374577,49.99929396309184,45.37528204017447,37.34941105709236
2020-11-16T23:41:10Z,36580.6,14.86,352,29.396501042450748,1.9178679097379445,45411.94246784337,0,12.895037859818705,49.9992997470189,45.41316963601632,37.42290615980698
2020-11-16T23:41:20Z,36364.5,14.56,352,29.42953484623895,1.915988396069616,45457.283540222976,0,12.895030939630614,49.999306667206994,45.45850027505404,37.755906031934884
2020-11-16T23:41:30Z,36292,14.43,352,29.462896771265306,1.9151469125030371,45503.27470568729,0,12.895023920221965,49.99931368661564,45.50448082303627,37.92619918494712
