date,TempInSitu,mV,pH,Serial
2020-10-28T17:10:50Z,25.83,-92.24,8.22,196
2020-10-28T17:10:51Z,25.83,-92.24,8.22,196
2020-10-28T17:10:52Z,25.83,-92.22,8.22,196
2020-10-28T17:10:53Z,25.83,-92.24,8.22,196
2020-10-28T17:10:54Z,25.83,-92.19,8.22,196
2020-10-28T17:10:55Z,25.83,-92.21,8.22,196
2020-10-28T17:10:56Z,25.85,-92.21,8.22,196
2020-10-28T17:10:57Z,25.85,-92.22,8.22,196
2020-10-28T17:10:58Z,25.85,-92.21,8.22,196
2020-10-28T17:10:59Z,25.85,-92.21,8.22,196
2020-10-28T17:11:00Z,25.85,-92.19,8.22,196
2020-10-28T17:11:01Z,25.85,-92.21,8.22,196
2020-10-28T17:11:02Z,25.85,-92.19,8.22,196
2020-10-28T17:11:03Z,25.85,-92.19,8.22,196
2020-10-28T17:11:04Z,25.85,-92.19,8.22,196
2020-10-28T17:11:05Z,25.85,-92.19,8.22,196
2020-10-28T17:11:06Z,25.85,-92.19,8.22,196
2020-10-28T17:11:07Z,25.85,-92.19,8.22,196
2020-10-28T17:11:08Z,25.85,-92.19,8.22,196
2020-10-28T17:11:09Z,25.85,-92.19,8.22,196
2020-10-28T17:11:10Z,25.85,-92.19,8.22,196
2020-10-28T17:11:11Z,25.85,-92.19,8.22,196
2020-10-28T17:11:12Z,25.85,-92.19,8.22,196
2020-10-28T17:11:13Z,25.88,-92.19,8.22,196
2020-10-28T17:11:14Z,25.88,-92.19,8.22,196
2020-10-28T17:11:15Z,25.88,-92.19,8.22,196
2020-10-28T17:11:16Z,25.88,-92.19,8.22,196
2020-10-28T17:11:17Z,25.88,-92.19,8.22,196
2020-10-28T17:11:18Z,25.88,-92.19,8.22,196
2020-10-28T17:11:19Z,25.88,-92.17,8.22,196
2020-10-28T17:11:20Z,25.88,-92.17,8.22,196
2020-10-28T17:11:21Z,25.88,-92.17,8.22,196
2020-10-28T17:11:22Z,25.88,-92.17,8.22,196
2020-10-28T17:11:23Z,25.88,-92.17,8.22,196
2020-10-28T17:11:24Z,25.88,-92.16,8.22,196
2020-10-28T17:11:25Z,25.88,-92.16,8.22,196
2020-10-28T17:11:26Z,25.88,-92.16,8.22,196
2020-10-28T17:11:27Z,25.88,-92.17,8.22,196
2020-10-28T17:11:28Z,25.9,-92.16,8.22,196
2020-10-28T17:11:29Z,25.9,-92.16,8.22,196
2020-10-28T17:11:30Z,25.9,-92.16,8.22,196
2020-10-28T17:11:31Z,25.9,-92.17,8.22,196
2020-10-28T17:11:32Z,25.9,-92.16,8.22,196
2020-10-28T17:11:33Z,25.9,-92.17,8.22,196
2020-10-28T17:11:34Z,25.9,-92.14,8.22,196
2020-10-28T17:11:35Z,25.9,-92.16,8.22,196
2020-10-28T17:11:36Z,25.9,-92.16,8.22,196
2020-10-28T17:11:37Z,25.9,-92.16,8.22,196
2020-10-28T17:11:38Z,25.9,-92.16,8.22,196
2020-10-28T17:11:39Z,25.9,-92.14,8.22,196
2020-10-28T17:11:40Z,25.9,-92.14,8.22,196
2020-10-28T17:11:41Z,25.9,-92.14,8.22,196
2020-10-28T17:11:42Z,25.9,-92.14,8.22,196
2020-10-28T17:11:43Z,25.93,-92.14,8.22,196
2020-10-28T17:11:44Z,25.93,-92.14,8.22,196
2020-10-28T17:11:45Z,25.93,-92.14,8.22,196
2020-10-28T17:11:46Z,25.93,-92.14,8.22,196
2020-10-28T17:11:47Z,25.93,-92.13,8.22,196
2020-10-28T17:11:48Z,25.93,-92.13,8.22,196
2020-10-28T17:11:49Z,25.93,-92.13,8.22,196
2020-10-28T17:11:50Z,25.93,-92.13,8.22,196
2020-10-28T17:11:51Z,25.93,-92.13,8.22,196
2020-10-28T17:11:52Z,25.93,-92.13,8.22,196
2020-10-28T17:11:53Z,25.93,-92.13,8.22,196
2020-10-28T17:11:54Z,25.93,-92.13,8.22,196
2020-10-28T17:11:55Z,25.93,-92.13,8.22,196
2020-10-28T17:11:56Z,25.93,-92.11,8.22,196
2020-10-28T17:11:57Z,25.95,-92.13,8.22,196
2020-10-28T17:11:58Z,25.95,-92.11,8.22,196
2020-10-28T17:11:59Z,25.95,-92.11,8.22,196
2020-10-28T17:12:00Z,25.95,-92.11,8.22,196
2020-10-28T17:12:01Z,25.95,-92.1,8.22,196
2020-10-28T17:12:02Z,25.95,-92.1,8.22,196
2020-10-28T17:12:03Z,25.95,-92.1,8.22,196
2020-10-28T17:12:04Z,25.95,-92.1,8.22,196
2020-10-28T17:12:05Z,25.95,-92.1,8.22,196
2020-10-28T17:12:06Z,25.95,-92.1,8.22,196
2020-10-28T17:12:07Z,25.95,-92.08,8.22,196
2020-10-28T17:12:08Z,25.95,-92.1,8.22,196
2020-10-28T17:12:09Z,25.95,-92.08,8.22,196
2020-10-28T17:12:10Z,25.95,-92.08,8.22,196
2020-10-28T17:12:11Z,25.98,-92.07,8.22,196
2020-10-28T17:12:12Z,25.98,-92.08,8.22,196
2020-10-28T17:12:13Z,25.98,-92.07,8.22,196
2020-10-28T17:12:14Z,25.98,-92.07,8.22,196
2020-10-28T17:12:15Z,25.98,-92.07,8.22,196
2020-10-28T17:12:16Z,25.98,-92.07,8.22,196
2020-10-28T17:12:17Z,25.98,-92.07,8.22,196
2020-10-28T17:12:18Z,25.98,-92.07,8.22,196
2020-10-28T17:12:19Z,25.98,-92.07,8.22,196
2020-10-28T17:12:20Z,25.98,-92.07,8.22,196
2020-10-28T17:12:21Z,25.98,-92.07,8.22,196
2020-10-28T17:12:22Z,25.98,-92.07,8.22,196
2020-10-28T17:12:23Z,25.98,-92.07,8.22,196
2020-10-28T17:12:24Z,26,-92.07,8.22,196
2020-10-28T17:12:25Z,26,-92.07,8.22,196
2020-10-28T17:12:26Z,26,-92.07,8.22,196
2020-10-28T17:12:27Z,26,-92.07,8.22,196
2020-10-28T17:12:28Z,26,-92.05,8.22,196
2020-10-28T17:12:29Z,26,-92.05,8.22,196
2020-10-28T17:12:30Z,26,-92.05,8.22,196
2020-10-28T17:12:31Z,26,-92.03,8.22,196
2020-10-28T17:12:32Z,26,-92.03,8.22,196
2020-10-28T17:12:33Z,26,-92.05,8.22,196
2020-10-28T17:12:34Z,26,-92.05,8.22,196
2020-10-28T17:12:35Z,26,-92.05,8.22,196
2020-10-28T17:12:36Z,26,-92.05,8.22,196
2020-10-28T17:12:37Z,26.02,-92.05,8.22,196
2020-10-28T17:12:38Z,26.02,-92.05,8.22,196
2020-10-28T17:12:39Z,26.02,-92.05,8.22,196
2020-10-28T17:12:40Z,26.02,-92.05,8.22,196
2020-10-28T17:12:41Z,26.02,-92.03,8.22,196
2020-10-28T17:12:42Z,26.02,-92.03,8.22,196
2020-10-28T17:12:43Z,26.02,-92.03,8.22,196
2020-10-28T17:12:44Z,26.02,-92.03,8.22,196
2020-10-28T17:12:45Z,26.02,-92.03,8.22,196
2020-10-28T17:12:46Z,26.02,-92.03,8.22,196
2020-10-28T17:12:47Z,26.02,-92.03,8.22,196
2020-10-28T17:12:48Z,26.02,-92.03,8.22,196
2020-10-28T17:12:49Z,26.05,-92.03,8.22,196
2020-10-28T17:12:50Z,26.05,-92.02,8.22,196
2020-10-28T17:12:51Z,26.05,-92.02,8.22,196
2020-10-28T17:12:52Z,26.05,-92.02,8.22,196
2020-10-28T17:12:53Z,26.05,-92.02,8.22,196
2020-10-28T17:12:54Z,26.05,-92.03,8.22,196
2020-10-28T17:12:55Z,26.05,-92.02,8.22,196
2020-10-28T17:12:56Z,26.05,-92.02,8.22,196
2020-10-28T17:12:57Z,26.05,-92.02,8.22,196
2020-10-28T17:12:58Z,26.05,-92.02,8.22,196
2020-10-28T17:12:59Z,26.05,-92,8.22,196
2020-10-28T17:13:00Z,26.05,-92.02,8.22,196
2020-10-28T17:13:01Z,26.05,-92,8.22,196
2020-10-28T17:13:02Z,26.07,-92,8.22,196
2020-10-28T17:13:03Z,26.07,-92,8.22,196
2020-10-28T17:13:04Z,26.07,-92,8.22,196
2020-10-28T17:13:05Z,26.07,-92,8.22,196
2020-10-28T17:13:06Z,26.07,-91.99,8.22,196
2020-10-28T17:13:07Z,26.07,-91.99,8.22,196
2020-10-28T17:13:08Z,26.07,-92,8.22,196
2020-10-28T17:13:09Z,26.07,-92,8.22,196
2020-10-28T17:13:10Z,26.07,-91.99,8.22,196
2020-10-28T17:13:11Z,26.07,-92,8.22,196
2020-10-28T17:13:12Z,26.07,-91.99,8.22,196
2020-10-28T17:13:13Z,26.07,-91.99,8.22,196
2020-10-28T17:13:14Z,26.1,-91.99,8.22,196
2020-10-28T17:13:15Z,26.1,-91.99,8.22,196
2020-10-28T17:13:16Z,26.1,-91.97,8.22,196
2020-10-28T17:13:17Z,26.1,-91.97,8.22,196
2020-10-28T17:13:18Z,26.1,-91.97,8.22,196
2020-10-28T17:13:19Z,26.1,-91.99,8.22,196
2020-10-28T17:13:20Z,26.1,-91.97,8.22,196
2020-10-28T17:13:21Z,26.1,-91.97,8.22,196
2020-10-28T17:13:22Z,26.1,-91.97,8.22,196
2020-10-28T17:13:23Z,26.1,-91.97,8.22,196
2020-10-28T17:13:24Z,26.1,-91.97,8.22,196
2020-10-28T17:13:25Z,26.1,-91.97,8.22,196
2020-10-28T17:13:26Z,26.12,-91.97,8.22,196
2020-10-28T17:13:27Z,26.12,-91.97,8.22,196
2020-10-28T17:13:28Z,26.12,-91.97,8.22,196
2020-10-28T17:13:29Z,26.12,-91.97,8.22,196
2020-10-28T17:13:30Z,26.12,-91.97,8.22,196
2020-10-28T17:13:31Z,26.12,-91.97,8.22,196
2020-10-28T17:13:32Z,26.12,-91.97,8.22,196
2020-10-28T17:13:33Z,26.12,-91.97,8.22,196
2020-10-28T17:13:34Z,26.12,-91.97,8.22,196
2020-10-28T17:13:35Z,26.12,-91.97,8.22,196
2020-10-28T17:13:36Z,26.12,-91.97,8.22,196
2020-10-28T17:13:37Z,26.12,-91.97,8.22,196
2020-10-28T17:13:38Z,26.12,-91.96,8.22,196
2020-10-28T17:13:39Z,26.15,-91.96,8.22,196
2020-10-28T17:13:40Z,26.15,-91.97,8.22,196
2020-10-28T17:13:41Z,26.15,-91.97,8.22,196
2020-10-28T17:13:42Z,26.15,-91.97,8.22,196
2020-10-28T17:13:43Z,26.15,-91.97,8.22,196
2020-10-28T17:13:44Z,26.15,-91.97,8.22,196
2020-10-28T17:13:45Z,26.15,-91.97,8.22,196
2020-10-28T17:13:46Z,26.15,-91.97,8.22,196
2020-10-28T17:13:47Z,26.15,-91.96,8.22,196
2020-10-28T17:13:48Z,26.15,-91.96,8.22,196
2020-10-28T17:13:49Z,26.15,-91.96,8.22,196
2020-10-28T17:13:50Z,26.15,-91.94,8.22,196
2020-10-28T17:13:51Z,26.15,-91.94,8.22,196
2020-10-28T17:13:52Z,26.17,-91.94,8.22,196
2020-10-28T17:13:53Z,26.17,-91.94,8.22,196
2020-10-28T17:13:54Z,26.17,-91.94,8.22,196
2020-10-28T17:13:55Z,26.17,-91.94,8.22,196
2020-10-28T17:13:56Z,26.17,-91.94,8.22,196
2020-10-28T17:13:57Z,26.17,-91.94,8.22,196
2020-10-28T17:13:58Z,26.17,-91.94,8.22,196
2020-10-28T17:13:59Z,26.17,-91.94,8.22,196
2020-10-28T17:14:00Z,26.17,-91.92,8.22,196
2020-10-28T17:14:01Z,26.17,-91.94,8.22,196
2020-10-28T17:14:02Z,26.17,-91.92,8.22,196
2020-10-28T17:14:03Z,26.17,-91.92,8.22,196
2020-10-28T17:14:04Z,26.17,-91.92,8.22,196
2020-10-28T17:14:05Z,26.17,-91.92,8.22,196
2020-10-28T17:14:06Z,26.19,-91.91,8.22,196
2020-10-28T17:14:07Z,26.19,-91.91,8.22,196
2020-10-28T17:14:08Z,26.19,-91.92,8.22,196
2020-10-28T17:14:09Z,26.19,-91.92,8.22,196
2020-10-28T17:14:10Z,26.19,-91.92,8.22,196
2020-10-28T17:14:11Z,26.19,-91.92,8.22,196
2020-10-28T17:14:12Z,26.19,-91.92,8.22,196
2020-10-28T17:14:13Z,26.19,-91.92,8.22,196
2020-10-28T17:14:14Z,26.19,-91.92,8.22,196
2020-10-28T17:14:15Z,26.19,-91.92,8.22,196
2020-10-28T17:14:16Z,26.19,-91.94,8.22,196
2020-10-28T17:14:17Z,26.19,-91.92,8.22,196
2020-10-28T17:14:18Z,26.19,-91.92,8.22,196
2020-10-28T17:14:19Z,26.22,-91.92,8.22,196
2020-10-28T17:14:20Z,26.22,-91.92,8.22,196
2020-10-28T17:14:21Z,26.22,-91.94,8.22,196
2020-10-28T17:14:22Z,26.22,-91.92,8.22,196
2020-10-28T17:14:23Z,26.22,-91.91,8.22,196
2020-10-28T17:14:24Z,26.22,-91.91,8.22,196
2020-10-28T17:14:25Z,26.22,-91.89,8.22,196
2020-10-28T17:14:26Z,26.22,-91.91,8.22,196
2020-10-28T17:14:27Z,26.22,-91.91,8.22,196
2020-10-28T17:14:28Z,26.22,-91.89,8.22,196
2020-10-28T17:14:29Z,26.22,-91.89,8.22,196
2020-10-28T17:14:30Z,26.22,-91.88,8.22,196
2020-10-28T17:14:31Z,26.22,-91.89,8.22,196
2020-10-28T17:14:32Z,26.22,-91.88,8.22,196
2020-10-28T17:14:33Z,26.24,-91.89,8.22,196
2020-10-28T17:14:34Z,26.24,-91.89,8.22,196
2020-10-28T17:14:35Z,26.24,-91.88,8.22,196
2020-10-28T17:14:36Z,26.24,-91.88,8.22,196
2020-10-28T17:14:37Z,26.24,-91.88,8.22,196
2020-10-28T17:14:38Z,26.24,-91.88,8.22,196
2020-10-28T17:14:39Z,26.24,-91.88,8.22,196
2020-10-28T17:14:40Z,26.24,-91.88,8.22,196
2020-10-28T17:14:41Z,26.24,-91.88,8.22,196
2020-10-28T17:14:42Z,26.24,-91.88,8.22,196
2020-10-28T17:14:43Z,26.24,-91.86,8.22,196
2020-10-28T17:14:44Z,26.24,-91.92,8.22,196
2020-10-28T17:14:45Z,26.24,-91.88,8.22,196
2020-10-28T17:14:46Z,26.24,-91.86,8.22,196
2020-10-28T17:14:47Z,26.27,-91.86,8.21,196
2020-10-28T17:14:48Z,26.27,-91.86,8.21,196
2020-10-28T17:14:49Z,26.27,-91.86,8.21,196
2020-10-28T17:14:50Z,26.27,-91.86,8.21,196
2020-10-28T17:14:51Z,26.27,-91.86,8.21,196
2020-10-28T17:14:52Z,26.27,-91.85,8.21,196
2020-10-28T17:14:53Z,26.27,-91.85,8.21,196
2020-10-28T17:14:54Z,26.27,-91.85,8.21,196
2020-10-28T17:14:55Z,26.27,-91.85,8.21,196
2020-10-28T17:14:56Z,26.27,-91.85,8.21,196
2020-10-28T17:14:57Z,26.27,-91.85,8.21,196
2020-10-28T17:14:58Z,26.27,-91.83,8.21,196
2020-10-28T17:14:59Z,26.27,-91.83,8.21,196
2020-10-28T17:15:00Z,26.27,-91.83,8.21,196
2020-10-28T17:15:01Z,26.27,-91.83,8.21,196
2020-10-28T17:15:02Z,26.29,-91.82,8.21,196
2020-10-28T17:15:03Z,26.29,-91.82,8.21,196
2020-10-28T17:15:04Z,26.29,-91.83,8.21,196
2020-10-28T17:15:05Z,26.29,-91.82,8.21,196
2020-10-28T17:15:06Z,26.29,-91.82,8.21,196
2020-10-28T17:15:07Z,26.29,-91.83,8.21,196
2020-10-28T17:15:08Z,26.29,-91.82,8.21,196
2020-10-28T17:15:09Z,26.29,-91.82,8.21,196
2020-10-28T17:15:10Z,26.29,-91.82,8.21,196
2020-10-28T17:15:11Z,26.29,-91.82,8.21,196
2020-10-28T17:15:12Z,26.29,-91.82,8.21,196
2020-10-28T17:15:13Z,26.29,-91.8,8.21,196
2020-10-28T17:15:14Z,26.29,-91.82,8.21,196
2020-10-28T17:15:15Z,26.29,-91.82,8.21,196
2020-10-28T17:15:16Z,26.29,-91.8,8.21,196
2020-10-28T17:15:17Z,26.29,-91.8,8.21,196
2020-10-28T17:15:18Z,26.32,-91.8,8.21,196
2020-10-28T17:15:19Z,26.32,-91.8,8.21,196
2020-10-28T17:15:20Z,26.32,-91.8,8.21,196
2020-10-28T17:15:21Z,26.32,-91.8,8.21,196
2020-10-28T17:15:22Z,26.32,-91.8,8.21,196
2020-10-28T17:15:23Z,26.32,-91.8,8.21,196
2020-10-28T17:15:24Z,26.32,-91.8,8.21,196
2020-10-28T17:15:25Z,26.32,-91.8,8.21,196
2020-10-28T17:15:26Z,26.32,-91.8,8.21,196
2020-10-28T17:15:27Z,26.32,-91.8,8.21,196
2020-10-28T17:15:28Z,26.32,-91.8,8.21,196
2020-10-28T17:15:29Z,26.32,-91.8,8.21,196
2020-10-28T17:15:30Z,26.32,-91.8,8.21,196
2020-10-28T17:15:31Z,26.32,-91.78,8.21,196
2020-10-28T17:15:32Z,26.32,-91.8,8.21,196
2020-10-28T17:15:33Z,26.32,-91.78,8.21,196
2020-10-28T17:15:34Z,26.32,-91.78,8.21,196
2020-10-28T17:15:35Z,26.34,-91.78,8.21,196
2020-10-28T17:15:36Z,26.34,-91.78,8.21,196
2020-10-28T17:15:37Z,26.34,-91.78,8.21,196
2020-10-28T17:15:38Z,26.34,-91.78,8.21,196
2020-10-28T17:15:39Z,26.34,-91.78,8.21,196
2020-10-28T17:15:40Z,26.34,-91.78,8.21,196
2020-10-28T17:15:41Z,26.34,-91.78,8.21,196
2020-10-28T17:15:42Z,26.34,-91.78,8.21,196
2020-10-28T17:15:43Z,26.34,-91.78,8.21,196
2020-10-28T17:15:44Z,26.34,-91.78,8.21,196
2020-10-28T17:15:45Z,26.34,-91.77,8.21,196
2020-10-28T17:15:46Z,26.34,-91.77,8.21,196
2020-10-28T17:15:47Z,26.34,-91.77,8.21,196
2020-10-28T17:15:48Z,26.34,-91.77,8.21,196
2020-10-28T17:15:49Z,26.34,-91.77,8.21,196
2020-10-28T17:15:50Z,26.34,-91.77,8.21,196
2020-10-28T17:15:51Z,26.34,-91.77,8.21,196
2020-10-28T17:15:52Z,26.37,-91.77,8.21,196
2020-10-28T17:15:53Z,26.37,-91.77,8.21,196
2020-10-28T17:15:54Z,26.37,-91.77,8.21,196
2020-10-28T17:15:55Z,26.37,-91.77,8.21,196
2020-10-28T17:15:56Z,26.37,-91.77,8.21,196
2020-10-28T17:15:57Z,26.37,-91.77,8.21,196
2020-10-28T17:15:58Z,26.37,-91.77,8.21,196
2020-10-28T17:15:59Z,26.37,-91.77,8.21,196
2020-10-28T17:16:00Z,26.37,-91.75,8.21,196
2020-10-28T17:16:01Z,26.37,-91.75,8.21,196
2020-10-28T17:16:02Z,26.37,-91.75,8.21,196
2020-10-28T17:16:03Z,26.37,-91.75,8.21,196
2020-10-28T17:16:04Z,26.37,-91.75,8.21,196
2020-10-28T17:16:05Z,26.37,-91.77,8.21,196
2020-10-28T17:16:06Z,26.37,-91.75,8.21,196
2020-10-28T17:16:07Z,26.37,-91.75,8.21,196
2020-10-28T17:16:08Z,26.37,-91.75,8.21,196
2020-10-28T17:16:09Z,26.37,-91.75,8.21,196
2020-10-28T17:16:10Z,26.37,-91.74,8.21,196
2020-10-28T17:16:11Z,26.37,-91.74,8.21,196
2020-10-28T17:16:12Z,26.39,-91.72,8.21,196
2020-10-28T17:16:13Z,26.39,-91.72,8.21,196
2020-10-28T17:16:14Z,26.39,-91.72,8.21,196
2020-10-28T17:16:15Z,26.39,-91.72,8.21,196
2020-10-28T17:16:16Z,26.39,-91.72,8.21,196
2020-10-28T17:16:17Z,26.39,-91.72,8.21,196
2020-10-28T17:16:18Z,26.39,-91.72,8.21,196
2020-10-28T17:16:19Z,26.39,-91.71,8.21,196
2020-10-28T17:16:20Z,26.39,-91.71,8.21,196
2020-10-28T17:16:21Z,26.39,-91.71,8.21,196
2020-10-28T17:16:22Z,26.39,-91.69,8.21,196
2020-10-28T17:16:23Z,26.39,-91.69,8.21,196
2020-10-28T17:16:24Z,26.39,-91.69,8.21,196
2020-10-28T17:16:25Z,26.39,-91.69,8.21,196
2020-10-28T17:16:26Z,26.39,-91.69,8.21,196
2020-10-28T17:16:27Z,26.39,-91.69,8.21,196
2020-10-28T17:16:28Z,26.39,-91.69,8.21,196
2020-10-28T17:16:29Z,26.39,-91.69,8.21,196
2020-10-28T17:16:30Z,26.39,-91.69,8.21,196
2020-10-28T17:16:31Z,26.39,-91.69,8.21,196
2020-10-28T17:16:32Z,26.41,-91.69,8.21,196
2020-10-28T17:16:33Z,26.41,-91.69,8.21,196
2020-10-28T17:16:34Z,26.41,-91.69,8.21,196
2020-10-28T17:16:35Z,26.41,-91.69,8.21,196
2020-10-28T17:16:36Z,26.41,-91.69,8.21,196
2020-10-28T17:16:37Z,26.41,-91.69,8.21,196
2020-10-28T17:16:38Z,26.41,-91.69,8.21,196
2020-10-28T17:16:39Z,26.41,-91.69,8.21,196
2020-10-28T17:16:40Z,26.41,-91.69,8.21,196
2020-10-28T17:16:41Z,26.41,-91.67,8.21,196
2020-10-28T17:16:42Z,26.41,-91.69,8.21,196
2020-10-28T17:16:43Z,26.41,-91.67,8.21,196
2020-10-28T17:16:44Z,26.41,-91.67,8.21,196
2020-10-28T17:16:45Z,26.41,-91.67,8.21,196
2020-10-28T17:16:46Z,26.41,-91.67,8.21,196
2020-10-28T17:16:47Z,26.41,-91.69,8.21,196
2020-10-28T17:16:48Z,26.41,-91.67,8.21,196
2020-10-28T17:16:49Z,26.41,-91.67,8.21,196
2020-10-28T17:16:50Z,26.41,-91.67,8.21,196
2020-10-28T17:16:51Z,26.41,-91.67,8.21,196
2020-10-28T17:16:52Z,26.41,-91.67,8.21,196
2020-10-28T17:16:53Z,26.44,-91.67,8.21,196
2020-10-28T17:16:54Z,26.44,-91.67,8.21,196
2020-10-28T17:16:55Z,26.44,-91.66,8.21,196
2020-10-28T17:16:56Z,26.44,-91.67,8.21,196
2020-10-28T17:16:57Z,26.44,-91.66,8.21,196
2020-10-28T17:16:58Z,26.44,-91.66,8.21,196
2020-10-28T17:16:59Z,26.44,-91.66,8.21,196
2020-10-28T17:17:00Z,26.44,-91.66,8.21,196
2020-10-28T17:17:01Z,26.44,-91.66,8.21,196
2020-10-28T17:17:02Z,26.44,-91.66,8.21,196
2020-10-28T17:17:03Z,26.44,-91.66,8.21,196
2020-10-28T17:17:04Z,26.44,-91.66,8.21,196
2020-10-28T17:17:05Z,26.44,-91.66,8.21,196
2020-10-28T17:17:06Z,26.44,-91.66,8.21,196
2020-10-28T17:17:07Z,26.44,-91.66,8.21,196
2020-10-28T17:17:08Z,26.44,-91.66,8.21,196
2020-10-28T17:17:09Z,26.44,-91.66,8.21,196
2020-10-28T17:17:10Z,26.44,-91.66,8.21,196
2020-10-28T17:17:11Z,26.44,-91.66,8.21,196
2020-10-28T17:17:12Z,26.44,-91.64,8.21,196
2020-10-28T17:17:13Z,26.44,-91.66,8.21,196
2020-10-28T17:17:14Z,26.44,-91.64,8.21,196
2020-10-28T17:17:15Z,26.46,-91.64,8.21,196
2020-10-28T17:17:16Z,26.46,-91.64,8.21,196
2020-10-28T17:17:17Z,26.46,-91.64,8.21,196
2020-10-28T17:17:18Z,26.46,-91.64,8.21,196
2020-10-28T17:17:19Z,26.46,-91.64,8.21,196
2020-10-28T17:17:20Z,26.46,-91.64,8.21,196
2020-10-28T17:17:21Z,26.46,-91.64,8.21,196
2020-10-28T17:17:22Z,26.46,-91.63,8.21,196
2020-10-28T17:17:23Z,26.46,-91.63,8.21,196
2020-10-28T17:17:24Z,26.46,-91.63,8.21,196
2020-10-28T17:17:25Z,26.46,-91.63,8.21,196
2020-10-28T17:17:26Z,26.46,-91.63,8.21,196
2020-10-28T17:17:27Z,26.46,-91.63,8.21,196
2020-10-28T17:17:28Z,26.46,-91.63,8.21,196
2020-10-28T17:17:29Z,26.46,-91.63,8.21,196
2020-10-28T17:17:30Z,26.46,-91.63,8.21,196
2020-10-28T17:17:31Z,26.46,-91.63,8.21,196
2020-10-28T17:17:32Z,26.46,-91.63,8.21,196
2020-10-28T17:17:33Z,26.46,-91.63,8.21,196
2020-10-28T17:17:34Z,26.46,-91.63,8.21,196
2020-10-28T17:17:35Z,26.46,-91.63,8.21,196
2020-10-28T17:17:36Z,26.46,-91.63,8.21,196
2020-10-28T17:17:37Z,26.49,-91.61,8.21,196
2020-10-28T17:17:38Z,26.49,-91.63,8.21,196
2020-10-28T17:17:39Z,26.49,-91.63,8.21,196
2020-10-28T17:17:40Z,26.49,-91.61,8.21,196
2020-10-28T17:17:41Z,26.49,-91.61,8.21,196
2020-10-28T17:17:42Z,26.49,-91.61,8.21,196
2020-10-28T17:17:43Z,26.49,-91.63,8.21,196
2020-10-28T17:17:44Z,26.49,-91.61,8.21,196
2020-10-28T17:17:45Z,26.49,-91.61,8.21,196
2020-10-28T17:17:46Z,26.49,-91.61,8.21,196
2020-10-28T17:17:47Z,26.49,-91.61,8.21,196
2020-10-28T17:17:48Z,26.49,-91.61,8.21,196
2020-10-28T17:17:49Z,26.49,-91.6,8.21,196
2020-10-28T17:17:50Z,26.49,-91.6,8.21,196
2020-10-28T17:17:51Z,26.49,-91.6,8.21,196
2020-10-28T17:17:52Z,26.49,-91.6,8.21,196
2020-10-28T17:17:53Z,26.49,-91.6,8.21,196
2020-10-28T17:17:54Z,26.49,-91.58,8.21,196
2020-10-28T17:17:55Z,26.49,-91.58,8.21,196
2020-10-28T17:17:56Z,26.49,-91.58,8.21,196
2020-10-28T17:17:57Z,26.49,-91.58,8.21,196
2020-10-28T17:17:58Z,26.49,-91.58,8.21,196
2020-10-28T17:17:59Z,26.49,-91.58,8.21,196
2020-10-28T17:18:00Z,26.49,-91.58,8.21,196
2020-10-28T17:18:01Z,26.51,-91.58,8.21,196
2020-10-28T17:18:02Z,26.51,-91.58,8.21,196
2020-10-28T17:18:03Z,26.51,-91.58,8.21,196
2020-10-28T17:18:04Z,26.51,-91.61,8.21,196
2020-10-28T17:18:05Z,26.51,-91.57,8.21,196
2020-10-28T17:18:06Z,26.51,-91.57,8.21,196
2020-10-28T17:18:07Z,26.51,-91.57,8.21,196
2020-10-28T17:18:08Z,26.51,-91.57,8.21,196
2020-10-28T17:18:09Z,26.51,-91.57,8.21,196
2020-10-28T17:18:10Z,26.51,-91.57,8.21,196
2020-10-28T17:18:11Z,26.51,-91.57,8.21,196
2020-10-28T17:18:12Z,26.51,-91.55,8.21,196
2020-10-28T17:18:13Z,26.51,-91.55,8.21,196
2020-10-28T17:18:14Z,26.51,-91.55,8.21,196
2020-10-28T17:18:15Z,26.51,-91.57,8.21,196
2020-10-28T17:18:16Z,26.51,-91.55,8.21,196
2020-10-28T17:18:17Z,26.51,-91.55,8.21,196
2020-10-28T17:18:18Z,26.51,-91.55,8.21,196
2020-10-28T17:18:19Z,26.51,-91.55,8.21,196
2020-10-28T17:18:20Z,26.51,-91.55,8.21,196
2020-10-28T17:18:21Z,26.51,-91.55,8.21,196
2020-10-28T17:18:22Z,26.51,-91.55,8.21,196
2020-10-28T17:18:23Z,26.51,-91.55,8.21,196
2020-10-28T17:18:24Z,26.51,-91.55,8.21,196
2020-10-28T17:18:25Z,26.54,-91.55,8.21,196
2020-10-28T17:18:26Z,26.54,-91.53,8.21,196
2020-10-28T17:18:27Z,26.54,-91.53,8.21,196
2020-10-28T17:18:28Z,26.54,-91.55,8.21,196
2020-10-28T17:18:29Z,26.54,-91.53,8.21,196
2020-10-28T17:18:30Z,26.54,-91.53,8.21,196
2020-10-28T17:18:31Z,26.54,-91.53,8.21,196
2020-10-28T17:18:32Z,26.54,-91.53,8.21,196
2020-10-28T17:18:33Z,26.54,-91.55,8.21,196
2020-10-28T17:18:34Z,26.54,-91.55,8.21,196
2020-10-28T17:18:35Z,26.54,-91.55,8.21,196
2020-10-28T17:18:36Z,26.54,-91.55,8.21,196
