Date,Time,High Range uS/cm,temp C
3/7/20,14:32:00,38868.3,16
3/7/20,14:32:00,38914.2,15.99
3/7/20,14:32:00,38833.9,15.99
3/7/20,14:32:00,38879.7,15.99
3/7/20,14:32:00,38891.2,15.99
3/7/20,14:32:00,38875.9,15.99
3/7/20,14:33:00,38856.8,15.99
3/7/20,14:33:00,38868.3,15.99
3/7/20,14:33:00,38868.3,16
3/7/20,14:33:00,38833.9,15.99
3/7/20,14:33:00,38868.3,15.99
3/7/20,14:33:00,38898.9,15.99
3/7/20,14:34:00,38902.7,15.99
3/7/20,14:34:00,38879.7,15.99
3/7/20,14:34:00,38845.3,15.99
3/7/20,14:34:00,38845.3,15.99
3/7/20,14:34:00,38902.7,15.99
3/7/20,14:34:00,38856.8,15.99
3/7/20,14:35:00,38879.7,15.99
3/7/20,14:35:00,38868.3,15.99
3/7/20,14:35:00,38891.2,16
3/7/20,14:35:00,38902.7,15.99
3/7/20,14:35:00,38891.2,16
3/7/20,14:35:00,38856.8,16
3/7/20,14:36:00,38845.3,16
3/7/20,14:36:00,38875.9,15.98
3/7/20,14:36:00,38868.3,15.99
3/7/20,14:36:00,38856.8,15.99
3/7/20,14:36:00,38891.2,16
3/7/20,14:36:00,38856.8,16
3/7/20,14:37:00,38856.8,15.99
3/7/20,14:37:00,38841.5,16
3/7/20,14:37:00,38856.8,15.98
3/7/20,14:37:00,38868.3,15.99
3/7/20,14:37:00,38811,15.99
3/7/20,14:37:00,38833.9,15.98
3/7/20,14:38:00,38868.3,15.99
3/7/20,14:38:00,38856.8,15.99
3/7/20,14:38:00,38879.7,15.99
3/7/20,14:38:00,38891.2,16
3/7/20,14:38:00,38879.7,16
3/7/20,14:38:00,38856.8,15.99
3/7/20,14:39:00,38868.3,16
3/7/20,14:39:00,38841.5,16
3/7/20,14:39:00,38856.8,15.99
3/7/20,14:39:00,38891.2,15.99
3/7/20,14:39:00,38856.8,15.99
3/7/20,14:39:00,38868.3,15.99
3/7/20,14:40:00,38841.5,15.99
3/7/20,14:40:00,38833.9,15.99
3/7/20,14:40:00,38856.8,15.99
3/7/20,14:40:00,38864.4,16
3/7/20,14:40:00,38868.3,15.99
3/7/20,14:40:00,38856.8,16
3/7/20,14:41:00,38868.3,15.99
3/7/20,14:41:00,38898.9,15.99
3/7/20,14:41:00,38856.8,16
3/7/20,14:41:00,38868.3,16
3/7/20,14:41:00,38887.4,16
3/7/20,14:41:00,38833.9,16
3/7/20,14:42:00,38875.9,16
3/7/20,14:42:00,38875.9,16
3/7/20,14:42:00,38864.4,16
3/7/20,14:42:00,38875.9,15.99
3/7/20,14:42:00,38864.4,16.01
3/7/20,14:42:00,38868.3,16.01
3/7/20,14:43:00,38864.4,16.01
3/7/20,14:43:00,38887.4,16.01
3/7/20,14:43:00,38864.4,16.01
3/7/20,14:43:00,38853,16.01
3/7/20,14:43:00,38875.9,16.01
3/7/20,14:43:00,38856.8,16
3/7/20,14:44:00,38910.4,16.01
3/7/20,14:44:00,38841.5,16.01
3/7/20,14:44:00,38864.4,16.01
3/7/20,14:44:00,38875.9,16.01
3/7/20,14:44:00,38853,16.01
3/7/20,14:44:00,38910.4,16.01
3/7/20,14:45:00,38864.4,16.01
3/7/20,14:45:00,38841.5,16.01
3/7/20,14:45:00,38887.4,16.01
3/7/20,14:45:00,38887.4,16.03
3/7/20,14:45:00,38853,16.01
3/7/20,14:45:00,38853,16.01
3/7/20,14:46:00,38887.4,16.03
3/7/20,14:46:00,38807.1,16.03
3/7/20,14:46:00,38910.4,16.01
3/7/20,14:46:00,38841.5,16.01
3/7/20,14:46:00,38853,16.03
3/7/20,14:46:00,38841.5,16.01
3/7/20,14:47:00,38864.4,16.03
3/7/20,14:47:00,38853,16.03
3/7/20,14:47:00,38898.9,16.03
3/7/20,14:47:00,38875.9,16.01
3/7/20,14:47:00,38830,16.03
3/7/20,14:47:00,38872.1,16.01
3/7/20,14:48:00,38898.9,16.01
3/7/20,14:48:00,38898.9,16.03
3/7/20,14:48:00,38830,16.01
3/7/20,14:48:00,38887.4,16.03
3/7/20,14:48:00,38864.4,16.03
3/7/20,14:48:00,38853,16.01
3/7/20,14:49:00,38887.4,16.03
3/7/20,14:49:00,38841.5,16.01
3/7/20,14:49:00,38830,16.01
3/7/20,14:49:00,38841.5,16.01
3/7/20,14:49:00,38887.4,16.03
3/7/20,14:49:00,38887.4,16.03
3/7/20,14:50:00,38830,16.03
3/7/20,14:50:00,38864.4,16.01
3/7/20,14:50:00,38887.4,16.03
3/7/20,14:50:00,38853,16.01
3/7/20,14:50:00,38841.5,16.01
3/7/20,14:50:00,38887.4,16.03
3/7/20,14:51:00,38864.4,16.03
3/7/20,14:51:00,38875.9,16.03
3/7/20,14:51:00,38895.1,16.03
3/7/20,14:51:00,38853,16.04
3/7/20,14:51:00,38872.1,16.03
3/7/20,14:51:00,38853,16.03
3/7/20,14:52:00,38872.1,16.03
3/7/20,14:52:00,38872.1,16.04
3/7/20,14:52:00,38853,16.03
3/7/20,14:52:00,38887.4,16.03
3/7/20,14:52:00,38895.1,16.03
3/7/20,14:52:00,38895.1,16.03
3/7/20,14:53:00,38853,16.03
3/7/20,14:53:00,38872.1,16.04
3/7/20,14:53:00,38887.4,16.03
3/7/20,14:53:00,38883.6,16.03
3/7/20,14:53:00,38872.1,16.04
3/7/20,14:53:00,38853,16.04
3/7/20,14:54:00,38872.1,16.04
3/7/20,14:54:00,38864.4,16.04
3/7/20,14:54:00,38895.1,16.04
3/7/20,14:54:00,38853,16.04
3/7/20,14:54:00,38887.4,16.04
3/7/20,14:54:00,38853,16.04
3/7/20,14:55:00,38875.9,16.04
3/7/20,14:55:00,38883.6,16.04
3/7/20,14:55:00,38895.1,16.04
3/7/20,14:55:00,38872.1,16.04
3/7/20,14:55:00,38853,16.04
3/7/20,14:55:00,38872.1,16.04
3/7/20,14:56:00,38837.7,16.04
3/7/20,14:56:00,38826.2,16.03
3/7/20,14:56:00,38918,16.04
3/7/20,14:56:00,38883.6,16.04
3/7/20,14:56:00,38849.1,16.04
3/7/20,14:56:00,38872.1,16.05
3/7/20,14:57:00,38872.1,16.05
3/7/20,14:57:00,38872.1,16.04
3/7/20,14:57:00,38872.1,16.04
3/7/20,14:57:00,38849.1,16.05
3/7/20,14:57:00,38883.6,16.05
3/7/20,14:57:00,38872.1,16.04
3/7/20,14:58:00,38918,16.05
3/7/20,14:58:00,38895.1,16.05
3/7/20,14:58:00,38895.1,16.05
3/7/20,14:58:00,38814.8,16.06
3/7/20,14:58:00,38860.6,16.05
3/7/20,14:58:00,38895.1,16.05
3/7/20,14:59:00,38906.5,16.05
3/7/20,14:59:00,38895.1,16.05
3/7/20,14:59:00,38872.1,16.04
3/7/20,14:59:00,38872.1,16.05
3/7/20,14:59:00,38910.4,16.04
3/7/20,14:59:00,38872.1,16.05
3/7/20,15:00:00,38883.6,16.05
3/7/20,15:00:00,38883.6,16.05
3/7/20,15:00:00,38872.1,16.05
3/7/20,15:00:00,38883.6,16.05
3/7/20,15:00:00,38872.1,16.05
3/7/20,15:00:00,38895.1,16.05
3/7/20,15:01:00,38872.1,16.05
3/7/20,15:01:00,38883.6,16.05
3/7/20,15:01:00,38860.6,16.05
3/7/20,15:01:00,38891.2,16.05
3/7/20,15:01:00,38872.1,16.05
3/7/20,15:01:00,38883.6,16.05
3/7/20,15:02:00,38837.7,16.05
3/7/20,15:02:00,38872.1,16.06
3/7/20,15:02:00,38883.6,16.06
3/7/20,15:02:00,38883.6,16.06
3/7/20,15:02:00,38849.1,16.06
3/7/20,15:02:00,38883.6,16.05
3/7/20,15:03:00,38883.6,16.06
3/7/20,15:03:00,38883.6,16.06
3/7/20,15:03:00,38860.6,16.05
3/7/20,15:03:00,38883.6,16.06
3/7/20,15:03:00,38902.7,16.06
3/7/20,15:03:00,38837.7,16.06
3/7/20,15:04:00,38872.1,16.06
3/7/20,15:04:00,38918,16.06
3/7/20,15:04:00,38860.6,16.06
3/7/20,15:04:00,38914.2,16.06
3/7/20,15:04:00,38891.2,16.06
3/7/20,15:04:00,38860.6,16.06
3/7/20,15:05:00,38860.6,16.06
3/7/20,15:05:00,38883.6,16.06
3/7/20,15:05:00,38860.6,16.06
3/7/20,15:05:00,38883.6,16.06
3/7/20,15:05:00,38879.7,16.06
3/7/20,15:05:00,38872.1,16.06
3/7/20,15:06:00,38891.2,16.08
3/7/20,15:06:00,38849.1,16.06
3/7/20,15:06:00,38891.2,16.06
3/7/20,15:06:00,38872.1,16.06
3/7/20,15:06:00,38879.7,16.06
3/7/20,15:06:00,38891.2,16.06
3/7/20,15:07:00,38860.6,16.05
3/7/20,15:07:00,38872.1,16.04
3/7/20,15:07:00,38837.7,16.01
3/7/20,15:07:00,38860.6,16.01
3/7/20,15:07:00,38814.8,16.01
3/7/20,15:07:00,38795.7,15.99
3/7/20,15:08:00,38837.7,16
3/7/20,15:08:00,38849.1,16
3/7/20,15:08:00,38826.2,15.99
3/7/20,15:08:00,38803.3,16
3/7/20,15:08:00,38837.7,16
3/7/20,15:08:00,38849.1,16
3/7/20,15:09:00,38837.7,16.01
3/7/20,15:09:00,38860.6,16
3/7/20,15:09:00,38814.8,16
3/7/20,15:09:00,38849.1,16
3/7/20,15:09:00,38872.1,16
3/7/20,15:09:00,38837.7,16
3/7/20,15:10:00,38822.4,16
3/7/20,15:10:00,38826.2,16
3/7/20,15:10:00,38814.8,16
3/7/20,15:10:00,38826.2,16
3/7/20,15:10:00,38814.8,16.01
3/7/20,15:10:00,38803.3,16
3/7/20,15:11:00,38826.2,16.01
3/7/20,15:11:00,38803.3,15.99
3/7/20,15:11:00,38769,15.99
3/7/20,15:11:00,38837.7,16
3/7/20,15:11:00,38799.5,15.99
3/7/20,15:11:00,38814.8,16
3/7/20,15:12:00,38814.8,16
3/7/20,15:12:00,38849.1,16
3/7/20,15:12:00,38814.8,16.01
3/7/20,15:12:00,38833.9,16
3/7/20,15:12:00,38849.1,16.01
3/7/20,15:12:00,38814.8,16
3/7/20,15:13:00,38791.9,16.01
3/7/20,15:13:00,38780.4,16
3/7/20,15:13:00,38780.4,16.01
3/7/20,15:13:00,38826.2,16.01
3/7/20,15:13:00,38803.3,16.01
3/7/20,15:13:00,38826.2,16.01
3/7/20,15:14:00,38803.3,16.01
3/7/20,15:14:00,38803.3,16
3/7/20,15:14:00,38826.2,16
3/7/20,15:14:00,38826.2,16
3/7/20,15:14:00,38826.2,16.01
3/7/20,15:14:00,38856.8,16.01
3/7/20,15:15:00,38849.1,15.99
3/7/20,15:15:00,38860.6,15.99
3/7/20,15:15:00,38826.2,15.99
3/7/20,15:15:00,38803.3,15.96
3/7/20,15:15:00,38814.8,15.96
3/7/20,15:15:00,38837.7,15.96
3/7/20,15:16:00,38803.3,15.96
3/7/20,15:16:00,38791.9,15.96
3/7/20,15:16:00,38803.3,15.95
3/7/20,15:16:00,38803.3,15.95
3/7/20,15:16:00,38803.3,15.96
3/7/20,15:16:00,38791.9,15.96
3/7/20,15:17:00,38776.6,15.96
3/7/20,15:17:00,38803.3,15.96
3/7/20,15:17:00,38780.4,15.96
3/7/20,15:17:00,38791.9,15.95
3/7/20,15:17:00,38780.4,15.96
3/7/20,15:17:00,38814.8,15.96
3/7/20,15:18:00,38803.3,15.96
3/7/20,15:18:00,38791.9,15.96
3/7/20,15:18:00,38769,15.96
3/7/20,15:18:00,38791.9,15.95
3/7/20,15:18:00,38849.1,15.96
3/7/20,15:18:00,38757.6,15.96
3/7/20,15:19:00,38791.9,15.96
3/7/20,15:19:00,38780.4,15.96
3/7/20,15:19:00,38791.9,15.95
3/7/20,15:19:00,38803.3,15.96
3/7/20,15:19:00,38803.3,15.96
3/7/20,15:19:00,38780.4,15.95
3/7/20,15:20:00,38769,15.95
3/7/20,15:20:00,38803.3,15.95
3/7/20,15:20:00,38780.4,15.96
3/7/20,15:20:00,38769,15.96
3/7/20,15:20:00,38776.6,15.95
3/7/20,15:20:00,38791.9,15.96
3/7/20,15:21:00,38769,15.96
3/7/20,15:21:00,38769,15.95
3/7/20,15:21:00,38803.3,15.94
3/7/20,15:21:00,38769,15.95
3/7/20,15:21:00,38780.4,15.95
3/7/20,15:21:00,38734.8,15.94
3/7/20,15:22:00,38780.4,15.94
3/7/20,15:22:00,38780.4,15.94
3/7/20,15:22:00,38734.8,15.95
3/7/20,15:22:00,38791.9,15.94
3/7/20,15:22:00,38757.6,15.94
3/7/20,15:22:00,38757.6,15.95
3/7/20,15:23:00,38757.6,15.94
3/7/20,15:23:00,38769,15.93
3/7/20,15:23:00,38734.8,15.94
3/7/20,15:23:00,38769,15.94
3/7/20,15:23:00,38780.4,15.94
3/7/20,15:23:00,38723.4,15.93
3/7/20,15:24:00,38746.2,15.94
3/7/20,15:24:00,38757.6,15.94
3/7/20,15:24:00,38776.6,15.93
3/7/20,15:24:00,38757.6,15.94
3/7/20,15:24:00,38757.6,15.94
3/7/20,15:24:00,38757.6,15.93
3/7/20,15:25:00,38746.2,15.93
3/7/20,15:25:00,38746.2,15.93
3/7/20,15:25:00,38769,15.93
3/7/20,15:25:00,38746.2,15.91
3/7/20,15:25:00,38757.6,15.94
3/7/20,15:25:00,38803.3,15.93
3/7/20,15:26:00,38746.2,15.94
3/7/20,15:26:00,38769,15.95
3/7/20,15:26:00,38723.4,15.93
3/7/20,15:26:00,38791.9,15.93
3/7/20,15:26:00,38757.6,15.91
3/7/20,15:26:00,38769,15.93
3/7/20,15:27:00,38746.2,15.91
3/7/20,15:27:00,38712,15.91
3/7/20,15:27:00,38757.6,15.91
3/7/20,15:27:00,38712,15.91
3/7/20,15:27:00,38746.2,15.93
3/7/20,15:27:00,38734.8,15.93
3/7/20,15:28:00,38757.6,15.91
3/7/20,15:28:00,38746.2,15.93
3/7/20,15:28:00,38757.6,15.93
3/7/20,15:28:00,38746.2,15.93
3/7/20,15:28:00,38746.2,15.91
3/7/20,15:28:00,38746.2,15.93
3/7/20,15:29:00,38734.8,15.91
3/7/20,15:29:00,38746.2,15.93
3/7/20,15:29:00,38734.8,15.93
3/7/20,15:29:00,38814.8,15.93
3/7/20,15:29:00,38769,15.91
3/7/20,15:29:00,38757.6,15.91
3/7/20,15:30:00,38746.2,15.93
3/7/20,15:30:00,38723.4,15.91
3/7/20,15:30:00,38757.6,15.91
3/7/20,15:30:00,38757.6,15.9
3/7/20,15:30:00,38746.2,15.9
3/7/20,15:30:00,38746.2,15.9
3/7/20,15:31:00,38723.4,15.91
3/7/20,15:31:00,38746.2,15.91
3/7/20,15:31:00,38799.5,15.91
3/7/20,15:31:00,38734.8,15.91
3/7/20,15:31:00,38734.8,15.91
3/7/20,15:31:00,38712,15.89
3/7/20,15:32:00,38757.6,15.9
3/7/20,15:32:00,38734.8,15.9
3/7/20,15:32:00,38742.4,15.9
3/7/20,15:32:00,38746.2,15.9
3/7/20,15:32:00,38712,15.9
3/7/20,15:32:00,38734.8,15.91
3/7/20,15:33:00,38689.2,15.9
3/7/20,15:33:00,38712,15.9
3/7/20,15:33:00,38734.8,15.9
3/7/20,15:33:00,38723.4,15.91
3/7/20,15:33:00,38731,15.91
3/7/20,15:33:00,38742.4,15.9
3/7/20,15:34:00,38734.8,15.91
3/7/20,15:34:00,38712,15.9
3/7/20,15:34:00,38700.6,15.9
3/7/20,15:34:00,38719.6,15.9
3/7/20,15:34:00,38746.2,15.9
3/7/20,15:34:00,38757.6,15.9
3/7/20,15:35:00,38723.4,15.9
3/7/20,15:35:00,38765.2,15.9
3/7/20,15:35:00,38757.6,15.9
3/7/20,15:35:00,38757.6,15.9
3/7/20,15:35:00,38723.4,15.9
3/7/20,15:35:00,38742.4,15.9
3/7/20,15:36:00,38765.2,15.9
3/7/20,15:36:00,38712,15.9
3/7/20,15:36:00,38719.6,15.9
3/7/20,15:36:00,38719.6,15.9
3/7/20,15:36:00,38719.6,15.9
3/7/20,15:36:00,38734.8,15.9
3/7/20,15:37:00,38719.6,15.9
3/7/20,15:37:00,38712,15.9
3/7/20,15:37:00,38734.8,15.9
3/7/20,15:37:00,38712,15.9
3/7/20,15:37:00,38734.8,15.9
3/7/20,15:37:00,38685.4,15.9
3/7/20,15:38:00,38719.6,15.9
3/7/20,15:38:00,38742.4,15.9
3/7/20,15:38:00,38742.4,15.9
3/7/20,15:38:00,38731,15.9
3/7/20,15:38:00,38731,15.89
3/7/20,15:38:00,38742.4,15.89
3/7/20,15:39:00,38700.6,15.89
3/7/20,15:39:00,38723.4,15.89
3/7/20,15:39:00,38765.2,15.89
3/7/20,15:39:00,38757.6,15.9
3/7/20,15:39:00,38700.6,15.89
3/7/20,15:39:00,38731,15.9
3/7/20,15:40:00,38742.4,15.89
3/7/20,15:40:00,38677.8,15.89
3/7/20,15:40:00,38719.6,15.89
3/7/20,15:40:00,38742.4,15.89
3/7/20,15:40:00,38700.6,15.89
3/7/20,15:40:00,38708.2,15.89
3/7/20,15:41:00,38719.6,15.9
3/7/20,15:41:00,38700.6,15.9
3/7/20,15:41:00,38708.2,15.9
3/7/20,15:41:00,38776.6,15.89
3/7/20,15:41:00,38719.6,15.89
3/7/20,15:41:00,38742.4,15.89
3/7/20,15:42:00,38719.6,15.89
3/7/20,15:42:00,38712,15.89
3/7/20,15:42:00,38666.4,15.89
3/7/20,15:42:00,38719.6,15.89
3/7/20,15:42:00,38708.2,15.89
3/7/20,15:42:00,38719.6,15.89
3/7/20,15:43:00,38742.4,15.9
3/7/20,15:43:00,38712,15.9
3/7/20,15:43:00,38696.8,15.89
3/7/20,15:43:00,38708.2,15.89
3/7/20,15:43:00,38708.2,15.89
3/7/20,15:43:00,38674,15.89
3/7/20,15:44:00,38719.6,15.89
3/7/20,15:44:00,38742.4,15.89
3/7/20,15:44:00,38685.4,15.89
3/7/20,15:44:00,38719.6,15.89
3/7/20,15:44:00,38700.6,15.89
3/7/20,15:44:00,38731,15.89
3/7/20,15:45:00,38700.6,15.89
3/7/20,15:45:00,38708.2,15.9
3/7/20,15:45:00,38696.8,15.89
3/7/20,15:45:00,38731,15.9
3/7/20,15:45:00,38719.6,15.89
3/7/20,15:45:00,38696.8,15.89
3/7/20,15:46:00,38696.8,15.89
3/7/20,15:46:00,38719.6,15.9
3/7/20,15:46:00,38685.4,15.89
3/7/20,15:46:00,38742.4,15.89
3/7/20,15:46:00,38700.6,15.89
3/7/20,15:46:00,38708.2,15.89
3/7/20,15:47:00,38708.2,15.89
3/7/20,15:47:00,38696.8,15.89
3/7/20,15:47:00,38731,15.89
3/7/20,15:47:00,38731,15.9
3/7/20,15:47:00,38719.6,15.89
3/7/20,15:47:00,38696.8,15.89
3/7/20,15:48:00,38674,15.89
3/7/20,15:48:00,38742.4,15.89
3/7/20,15:48:00,38696.8,15.89
3/7/20,15:48:00,38696.8,15.88
3/7/20,15:48:00,38674,15.89
3/7/20,15:48:00,38708.2,15.89
3/7/20,15:49:00,38719.6,15.89
3/7/20,15:49:00,38651.3,15.89
3/7/20,15:49:00,38731,15.88
3/7/20,15:49:00,38719.6,15.89
3/7/20,15:49:00,38708.2,15.88
3/7/20,15:49:00,38696.8,15.88
3/7/20,15:50:00,38696.8,15.88
3/7/20,15:50:00,38719.6,15.88
3/7/20,15:50:00,38685.4,15.88
3/7/20,15:50:00,38708.2,15.89
3/7/20,15:50:00,38674,15.88
3/7/20,15:50:00,38708.2,15.88
3/7/20,15:51:00,38632.3,15.88
3/7/20,15:51:00,38685.4,15.88
3/7/20,15:51:00,38696.8,15.89
3/7/20,15:51:00,38708.2,15.88
3/7/20,15:51:00,38696.8,15.88
3/7/20,15:51:00,38685.4,15.89
3/7/20,15:52:00,38719.6,15.89
3/7/20,15:52:00,38708.2,15.88
3/7/20,15:52:00,38685.4,15.89
3/7/20,15:52:00,38696.8,15.88
3/7/20,15:52:00,38685.4,15.89
3/7/20,15:52:00,38685.4,15.88
3/7/20,15:53:00,38719.6,15.89
3/7/20,15:53:00,38696.8,15.88
3/7/20,15:53:00,38685.4,15.89
3/7/20,15:53:00,38685.4,15.88
3/7/20,15:53:00,38708.2,15.88
3/7/20,15:53:00,38708.2,15.88
3/7/20,15:54:00,38685.4,15.88
3/7/20,15:54:00,38685.4,15.88
3/7/20,15:54:00,38662.6,15.88
3/7/20,15:54:00,38674,15.88
3/7/20,15:54:00,38719.6,15.88
3/7/20,15:54:00,38719.6,15.89
3/7/20,15:55:00,38696.8,15.88
3/7/20,15:55:00,38708.2,15.88
3/7/20,15:55:00,38708.2,15.88
3/7/20,15:55:00,38685.4,15.88
3/7/20,15:55:00,38696.8,15.88
3/7/20,15:55:00,38719.6,15.88
3/7/20,15:56:00,38696.8,15.86
3/7/20,15:56:00,38651.3,15.88
3/7/20,15:56:00,38639.9,15.88
3/7/20,15:56:00,38662.6,15.86
3/7/20,15:56:00,38685.4,15.88
3/7/20,15:56:00,38685.4,15.88
3/7/20,15:57:00,38685.4,15.88
3/7/20,15:57:00,38708.2,15.88
3/7/20,15:57:00,38696.8,15.88
3/7/20,15:57:00,38719.6,15.86
3/7/20,15:57:00,38685.4,15.88
3/7/20,15:57:00,38662.6,15.88
3/7/20,15:58:00,38662.6,15.89
3/7/20,15:58:00,38696.8,15.88
3/7/20,15:58:00,38696.8,15.88
3/7/20,15:58:00,38674,15.88
3/7/20,15:58:00,38685.4,15.88
3/7/20,15:58:00,38696.8,15.88
3/7/20,15:59:00,38674,15.88
3/7/20,15:59:00,38662.6,15.89
3/7/20,15:59:00,38696.8,15.88
3/7/20,15:59:00,38662.6,15.88
3/7/20,15:59:00,38662.6,15.88
3/7/20,15:59:00,38696.8,15.88
3/7/20,16:00:00,38674,15.88
3/7/20,16:00:00,38670.2,15.88
3/7/20,16:00:00,38696.8,15.88
3/7/20,16:00:00,38674,15.88
3/7/20,16:00:00,38708.2,15.88
3/7/20,16:00:00,38639.9,15.88
3/7/20,16:01:00,38662.6,15.88
3/7/20,16:01:00,38662.6,15.88
3/7/20,16:01:00,38662.6,15.88
3/7/20,16:01:00,38719.6,15.88
3/7/20,16:01:00,38662.6,15.88
3/7/20,16:01:00,38651.3,15.86
3/7/20,16:02:00,38693,15.88
3/7/20,16:02:00,38674,15.88
3/7/20,16:02:00,38674,15.88
3/7/20,16:02:00,38693,15.88
3/7/20,16:02:00,38685.4,15.88
3/7/20,16:02:00,38685.4,15.88
3/7/20,16:03:00,38674,15.86
3/7/20,16:03:00,38685.4,15.88
3/7/20,16:03:00,38670.2,15.86
3/7/20,16:03:00,38696.8,15.88
3/7/20,16:03:00,38662.6,15.88
3/7/20,16:03:00,38685.4,15.86
3/7/20,16:04:00,38685.4,15.88
3/7/20,16:04:00,38662.6,15.86
3/7/20,16:04:00,38639.9,15.88
3/7/20,16:04:00,38696.8,15.88
3/7/20,16:04:00,38704.4,15.88
3/7/20,16:04:00,38685.4,15.86
3/7/20,16:05:00,38662.6,15.88
3/7/20,16:05:00,38685.4,15.88
3/7/20,16:05:00,38662.6,15.88
3/7/20,16:05:00,38662.6,15.88
3/7/20,16:05:00,38662.6,15.88
3/7/20,16:05:00,38685.4,15.88
3/7/20,16:06:00,38674,15.88
3/7/20,16:06:00,38674,15.88
3/7/20,16:06:00,38685.4,15.86
3/7/20,16:06:00,38674,15.86
3/7/20,16:06:00,38639.9,15.86
3/7/20,16:06:00,38670.2,15.86
3/7/20,16:07:00,38651.3,15.86
3/7/20,16:07:00,38639.9,15.86
3/7/20,16:07:00,38693,15.86
3/7/20,16:07:00,38685.4,15.86
3/7/20,16:07:00,38639.9,15.86
3/7/20,16:07:00,38693,15.86
3/7/20,16:08:00,38670.2,15.86
3/7/20,16:08:00,38662.6,15.86
3/7/20,16:08:00,38693,15.86
3/7/20,16:08:00,38662.6,15.86
3/7/20,16:08:00,38651.3,15.86
3/7/20,16:08:00,38651.3,15.86
3/7/20,16:09:00,38681.6,15.86
3/7/20,16:09:00,38685.4,15.86
3/7/20,16:09:00,38651.3,15.86
3/7/20,16:09:00,38624.8,15.86
3/7/20,16:09:00,38670.2,15.86
3/7/20,16:09:00,38636.1,15.86
3/7/20,16:10:00,38632.3,15.86
3/7/20,16:10:00,38639.9,15.85
3/7/20,16:10:00,38651.3,15.86
3/7/20,16:10:00,38670.2,15.86
3/7/20,16:10:00,38651.3,15.86
3/7/20,16:10:00,38636.1,15.88
3/7/20,16:11:00,38685.4,15.88
3/7/20,16:11:00,38617.2,15.88
3/7/20,16:11:00,38670.2,15.88
3/7/20,16:11:00,38662.6,15.86
3/7/20,16:11:00,38171.8,15.86
3/7/20,16:11:00,38194,15.86
3/7/20,16:12:00,38227.4,15.88
3/7/20,16:12:00,38227.4,15.86
3/7/20,16:12:00,38238.6,15.88
3/7/20,16:12:00,38216.3,15.88
3/7/20,16:12:00,38268.3,15.86
3/7/20,16:12:00,38268.3,15.88
3/7/20,16:13:00,38279.5,15.88
3/7/20,16:13:00,38246,15.88
3/7/20,16:13:00,38279.5,15.88
3/7/20,16:13:00,38324.2,15.89
3/7/20,16:13:00,38301.8,15.9
3/7/20,16:13:00,38346.6,15.93
3/7/20,16:14:00,38354.1,15.93
3/7/20,16:14:00,38376.5,15.91
3/7/20,16:14:00,38399,15.91
3/7/20,16:14:00,38410.2,15.91
3/7/20,16:14:00,38387.7,15.91
3/7/20,16:14:00,38410.2,15.91
3/7/20,16:15:00,38387.7,15.93
3/7/20,16:15:00,38432.7,15.93
3/7/20,16:15:00,38432.7,15.93
3/7/20,16:15:00,38421.4,15.93
3/7/20,16:15:00,38455.2,15.93
3/7/20,16:15:00,38455.2,15.93
3/7/20,16:16:00,38455.2,15.93
3/7/20,16:16:00,38440.2,15.93
3/7/20,16:16:00,38455.2,15.94
3/7/20,16:16:00,38496.5,15.93
3/7/20,16:16:00,38466.5,15.93
3/7/20,16:16:00,38440.2,15.93
3/7/20,16:17:00,38474,15.94
3/7/20,16:17:00,38485.2,15.93
3/7/20,16:17:00,38485.2,15.93
3/7/20,16:17:00,38519.1,15.94
3/7/20,16:17:00,38455.2,15.94
3/7/20,16:17:00,38462.7,15.95
3/7/20,16:18:00,38519.1,15.94
3/7/20,16:18:00,38496.5,15.94
3/7/20,16:18:00,38507.8,15.94
3/7/20,16:18:00,38496.5,15.94
3/7/20,16:18:00,38507.8,15.94
3/7/20,16:18:00,38496.5,15.94
3/7/20,16:19:00,38541.7,15.93
3/7/20,16:19:00,38575.7,15.94
3/7/20,16:19:00,38519.1,15.94
3/7/20,16:19:00,38530.4,15.94
3/7/20,16:19:00,38553,15.93
3/7/20,16:19:00,38583.2,15.93
3/7/20,16:20:00,38553,15.94
3/7/20,16:20:00,38575.7,15.93
3/7/20,16:20:00,38541.7,15.93
3/7/20,16:20:00,38541.7,15.93
3/7/20,16:20:00,38575.7,15.93
3/7/20,16:20:00,38560.6,15.93
3/7/20,16:21:00,38575.7,15.93
3/7/20,16:21:00,38560.6,15.93
3/7/20,16:21:00,38605.9,15.93
3/7/20,16:21:00,38594.5,15.93
3/7/20,16:21:00,38537.9,15.93
3/7/20,16:21:00,38575.7,15.93
3/7/20,16:22:00,38549.2,15.93
3/7/20,16:22:00,38560.6,15.93
3/7/20,16:22:00,38594.5,15.93
3/7/20,16:22:00,38571.9,15.93
3/7/20,16:22:00,38560.6,15.91
3/7/20,16:22:00,38571.9,15.93
3/7/20,16:23:00,38594.5,15.93
3/7/20,16:23:00,38594.5,15.93
3/7/20,16:23:00,38583.2,15.93
3/7/20,16:23:00,38617.2,15.93
3/7/20,16:23:00,38583.2,15.91
3/7/20,16:23:00,38628.6,15.93
3/7/20,16:24:00,38617.2,15.91
3/7/20,16:24:00,38594.5,15.91
3/7/20,16:24:00,38613.4,15.91
3/7/20,16:24:00,38605.9,15.93
3/7/20,16:24:00,38594.5,15.93
3/7/20,16:24:00,38605.9,15.91
