"¥éË""Plot Title: CT_20739332""",,,,
#,"Date Time, GMT-08:00","Temp, C (LGR S/N: 20739332, SEN S/N: 20739332)","Specific Conductance, uS/cm (LGR S/N: 20739332)","Salinity, ppt (LGR S/N: 20739332)"
3979,3/8/20 23:49,20.3,0,0.0123
3980,3/8/20 23:49,20.3,0,0.0123
3981,3/8/20 23:49,20.3,0,0.0123
3982,3/8/20 23:49,20.29,0,0.0123
3983,3/8/20 23:49,20.3,0,0.0123
3984,3/8/20 23:50,20.3,0,0.0123
3985,3/8/20 23:50,20.3,0,0.0123
3986,3/8/20 23:50,20.3,0,0.0123
3987,3/8/20 23:50,20.3,0,0.0123
3988,3/8/20 23:50,20.3,0,0.0123
3989,3/8/20 23:50,20.3,0,0.0123
3990,3/8/20 23:51,20.3,0,0.0123
3991,3/8/20 23:51,20.3,0,0.0123
3992,3/8/20 23:51,20.3,0,0.0123
3993,3/8/20 23:51,20.3,0,0.0123
3994,3/8/20 23:51,20.3,0,0.0123
3995,3/8/20 23:51,20.3,0,0.0123
3996,3/8/20 23:52,20.3,0,0.0123
3997,3/8/20 23:52,20.3,0,0.0123
3998,3/8/20 23:52,20.3,0,0.0123
3999,3/8/20 23:52,20.3,0,0.0123
4000,3/8/20 23:52,20.32,0,0.0123
4001,3/8/20 23:52,20.3,0,0.0123
4002,3/8/20 23:53,20.3,0,0.0123
4003,3/8/20 23:53,20.3,0,0.0123
4004,3/8/20 23:53,20.3,0,0.0123
4005,3/8/20 23:53,20.3,0,0.0123
4006,3/8/20 23:53,20.3,0,0.0123
4007,3/8/20 23:53,20.3,0,0.0123
4008,3/8/20 23:54,20.3,0,0.0123
4009,3/8/20 23:54,20.3,0,0.0123
4010,3/8/20 23:54,20.3,0,0.0123
4011,3/8/20 23:54,20.3,0,0.0123
4012,3/8/20 23:54,20.3,0,0.0123
4013,3/8/20 23:54,20.3,0,0.0123
4014,3/8/20 23:55,20.3,0,0.0123
4015,3/8/20 23:55,20.3,0,0.0123
4016,3/8/20 23:55,20.3,0,0.0123
4017,3/8/20 23:55,20.3,0,0.0123
4018,3/8/20 23:55,20.3,0,0.0123
4019,3/8/20 23:55,20.3,0,0.0123
4020,3/8/20 23:56,20.3,0,0.0123
4021,3/8/20 23:56,20.3,0,0.0123
4022,3/8/20 23:56,20.3,0,0.0123
4023,3/8/20 23:56,20.3,0,0.0123
4024,3/8/20 23:56,20.3,0,0.0123
4025,3/8/20 23:56,20.3,0,0.0123
4026,3/8/20 23:57,20.3,0,0.0123
4027,3/8/20 23:57,20.32,0,0.0123
4028,3/8/20 23:57,20.3,0,0.0123
4029,3/8/20 23:57,20.3,0,0.0123
4030,3/8/20 23:57,20.3,0,0.0123
4031,3/8/20 23:57,20.3,0,0.0123
4032,3/8/20 23:58,20.3,0,0.0123
4033,3/8/20 23:58,20.3,0,0.0123
4034,3/8/20 23:58,20.3,0,0.0123
4035,3/8/20 23:58,20.3,0,0.0123
4036,3/8/20 23:58,20.3,0,0.0123
4037,3/8/20 23:58,20.3,0,0.0123
4038,3/8/20 23:59,20.3,0,0.0123
4039,3/8/20 23:59,20.3,0,0.0123
4040,3/8/20 23:59,20.32,0,0.0123
4041,3/8/20 23:59,20.32,0,0.0123
4042,3/8/20 23:59,20.3,0,0.0123
4043,3/8/20 23:59,20.3,0,0.0123
4044,3/9/20 0:00,20.3,0,0.0123
4045,3/9/20 0:00,20.3,0,0.0123
4046,3/9/20 0:00,20.3,0,0.0123
4047,3/9/20 0:00,20.3,0,0.0123
4048,3/9/20 0:00,20.3,0,0.0123
4049,3/9/20 0:00,20.3,0,0.0123
4050,3/9/20 0:01,20.32,0,0.0123
4051,3/9/20 0:01,20.3,0,0.0123
4052,3/9/20 0:01,20.32,0,0.0123
4053,3/9/20 0:01,20.3,0,0.0123
4054,3/9/20 0:01,20.3,0,0.0123
4055,3/9/20 0:01,20.32,0,0.0123
4056,3/9/20 0:02,20.3,0,0.0123
4057,3/9/20 0:02,20.3,0,0.0123
4058,3/9/20 0:02,20.3,0,0.0123
4059,3/9/20 0:02,20.3,0,0.0123
4060,3/9/20 0:02,20.32,0,0.0123
4061,3/9/20 0:02,20.3,0,0.0123
4062,3/9/20 0:03,20.32,0,0.0123
4063,3/9/20 0:03,20.32,0,0.0123
4064,3/9/20 0:03,20.3,0,0.0123
4065,3/9/20 0:03,20.3,0,0.0123
4066,3/9/20 0:03,20.3,0,0.0123
4067,3/9/20 0:03,20.3,0,0.0123
4068,3/9/20 0:04,20.3,0,0.0123
4069,3/9/20 0:04,20.3,0,0.0123
4070,3/9/20 0:04,20.3,0,0.0123
4071,3/9/20 0:04,20.3,0,0.0123
4072,3/9/20 0:04,20.32,0,0.0123
4073,3/9/20 0:04,20.3,0,0.0123
4074,3/9/20 0:05,20.3,0,0.0123
4075,3/9/20 0:05,20.32,0,0.0123
4076,3/9/20 0:05,20.3,0,0.0123
4077,3/9/20 0:05,20.3,0,0.0123
4078,3/9/20 0:05,20.3,0,0.0123
4079,3/9/20 0:05,20.3,0,0.0123
4080,3/9/20 0:06,20.3,0,0.0123
4081,3/9/20 0:06,20.3,0,0.0123
4082,3/9/20 0:06,20.32,0,0.0123
4083,3/9/20 0:06,20.3,0,0.0123
4084,3/9/20 0:06,20.3,0,0.0123
4085,3/9/20 0:06,20.3,0,0.0123
4086,3/9/20 0:07,20.3,0,0.0123
4087,3/9/20 0:07,20.3,0,0.0123
4088,3/9/20 0:07,20.3,0,0.0123
4089,3/9/20 0:07,20.32,0,0.0123
4090,3/9/20 0:07,20.3,0,0.0123
4091,3/9/20 0:07,20.3,0,0.0123
4092,3/9/20 0:08,20.32,0,0.0123
4093,3/9/20 0:08,20.32,0,0.0123
4094,3/9/20 0:08,20.3,0,0.0123
4095,3/9/20 0:08,20.32,0,0.0123
4096,3/9/20 0:08,20.3,0,0.0123
4097,3/9/20 0:08,20.3,0,0.0123
4098,3/9/20 0:09,20.3,0,0.0123
4099,3/9/20 0:09,20.32,0,0.0123
4100,3/9/20 0:09,20.32,0,0.0123
4101,3/9/20 0:09,20.3,0,0.0123
4102,3/9/20 0:09,20.32,0,0.0123
4103,3/9/20 0:09,20.32,0,0.0123
4104,3/9/20 0:10,20.32,0,0.0123
4105,3/9/20 0:10,20.3,0,0.0123
4106,3/9/20 0:10,20.32,0,0.0123
4107,3/9/20 0:10,20.3,0,0.0123
4108,3/9/20 0:10,20.32,0,0.0123
4109,3/9/20 0:10,20.3,0,0.0123
4110,3/9/20 0:11,20.3,0,0.0123
4111,3/9/20 0:11,20.3,0,0.0123
4112,3/9/20 0:11,20.32,0,0.0123
4113,3/9/20 0:11,20.32,0,0.0123
4114,3/9/20 0:11,20.32,0,0.0123
4115,3/9/20 0:11,20.32,0,0.0123
4116,3/9/20 0:12,20.32,0,0.0123
4117,3/9/20 0:12,20.3,0,0.0123
4118,3/9/20 0:12,20.32,0,0.0123
4119,3/9/20 0:12,20.32,0,0.0123
4120,3/9/20 0:12,20.3,0,0.0123
4121,3/9/20 0:12,20.32,0,0.0123
4122,3/9/20 0:13,20.3,0,0.0123
4123,3/9/20 0:13,20.3,0,0.0123
4124,3/9/20 0:13,20.32,0,0.0123
4125,3/9/20 0:13,20.3,0,0.0123
4126,3/9/20 0:13,20.32,0,0.0123
4127,3/9/20 0:13,20.32,0,0.0123
4128,3/9/20 0:14,20.3,0,0.0123
4129,3/9/20 0:14,20.3,0,0.0123
4130,3/9/20 0:14,20.32,0,0.0123
4131,3/9/20 0:14,20.32,0,0.0123
4132,3/9/20 0:14,20.32,0,0.0123
4133,3/9/20 0:14,20.32,0,0.0123
4134,3/9/20 0:15,20.3,0,0.0123
4135,3/9/20 0:15,20.32,0,0.0123
4136,3/9/20 0:15,20.32,0,0.0123
4137,3/9/20 0:15,20.32,0,0.0123
4138,3/9/20 0:15,20.32,0,0.0123
4139,3/9/20 0:15,20.32,0,0.0123
4140,3/9/20 0:16,20.32,0,0.0123
4141,3/9/20 0:16,20.32,0,0.0123
4142,3/9/20 0:16,20.32,0,0.0123
4143,3/9/20 0:16,20.32,0,0.0123
4144,3/9/20 0:16,20.32,0,0.0123
4145,3/9/20 0:16,20.32,0,0.0123
4146,3/9/20 0:17,20.3,0,0.0123
4147,3/9/20 0:17,20.3,0,0.0123
4148,3/9/20 0:17,20.32,0,0.0123
4149,3/9/20 0:17,20.32,0,0.0123
4150,3/9/20 0:17,20.3,0,0.0123
4151,3/9/20 0:17,20.32,0,0.0123
4152,3/9/20 0:18,20.32,0,0.0123
4153,3/9/20 0:18,20.3,0,0.0123
4154,3/9/20 0:18,20.3,0,0.0123
4155,3/9/20 0:18,20.3,0,0.0123
4156,3/9/20 0:18,20.32,0,0.0123
4157,3/9/20 0:18,20.3,0,0.0123
4158,3/9/20 0:19,20.32,0,0.0123
4159,3/9/20 0:19,20.32,0,0.0123
4160,3/9/20 0:19,20.32,0,0.0123
4161,3/9/20 0:19,20.32,0,0.0123
4162,3/9/20 0:19,20.3,0,0.0123
4163,3/9/20 0:19,20.3,0,0.0123
4164,3/9/20 0:20,20.32,0,0.0123
4165,3/9/20 0:20,20.32,0,0.0123
4166,3/9/20 0:20,20.32,0,0.0123
4167,3/9/20 0:20,20.32,0,0.0123
4168,3/9/20 0:20,20.32,0,0.0123
4169,3/9/20 0:20,20.32,0,0.0123
4170,3/9/20 0:21,20.32,0,0.0123
4171,3/9/20 0:21,20.32,0,0.0123
4172,3/9/20 0:21,20.32,0,0.0123
4173,3/9/20 0:21,20.32,0,0.0123
4174,3/9/20 0:21,20.3,0,0.0123
4175,3/9/20 0:21,20.3,0,0.0123
4176,3/9/20 0:22,20.3,0,0.0123
4177,3/9/20 0:22,20.3,0,0.0123
4178,3/9/20 0:22,20.3,0,0.0123
4179,3/9/20 0:22,20.3,0,0.0123
4180,3/9/20 0:22,20.32,0,0.0123
4181,3/9/20 0:22,20.3,0,0.0123
4182,3/9/20 0:23,20.32,0,0.0123
4183,3/9/20 0:23,20.3,0,0.0123
4184,3/9/20 0:23,20.32,0,0.0123
4185,3/9/20 0:23,20.32,0,0.0123
4186,3/9/20 0:23,20.3,0,0.0123
4187,3/9/20 0:23,20.32,0,0.0123
4188,3/9/20 0:24,20.32,0,0.0123
4189,3/9/20 0:24,20.32,0,0.0123
4190,3/9/20 0:24,20.3,0,0.0123
4191,3/9/20 0:24,20.3,0,0.0123
4192,3/9/20 0:24,20.3,0,0.0123
4193,3/9/20 0:24,20.3,0,0.0123
4194,3/9/20 0:25,20.3,0,0.0123
4195,3/9/20 0:25,20.32,0,0.0123
4196,3/9/20 0:25,20.32,0,0.0123
4197,3/9/20 0:25,20.32,0,0.0123
4198,3/9/20 0:25,20.3,0,0.0123
4199,3/9/20 0:25,20.32,0,0.0123
4200,3/9/20 0:26,20.3,0,0.0123
4201,3/9/20 0:26,20.3,0,0.0123
4202,3/9/20 0:26,20.3,0,0.0123
4203,3/9/20 0:26,20.3,0,0.0123
4204,3/9/20 0:26,20.32,0,0.0123
4205,3/9/20 0:26,20.3,0,0.0123
4206,3/9/20 0:27,20.3,0,0.0123
4207,3/9/20 0:27,20.3,0,0.0123
4208,3/9/20 0:27,20.3,0,0.0123
4209,3/9/20 0:27,20.32,0,0.0123
4210,3/9/20 0:27,20.3,0,0.0123
4211,3/9/20 0:27,20.3,0,0.0123
4212,3/9/20 0:28,20.32,0,0.0123
4213,3/9/20 0:28,20.3,0,0.0123
4214,3/9/20 0:28,20.3,0,0.0123
4215,3/9/20 0:28,20.32,0,0.0123
4216,3/9/20 0:28,20.32,0,0.0123
4217,3/9/20 0:28,20.3,0,0.0123
4218,3/9/20 0:29,20.3,0,0.0123
4219,3/9/20 0:29,20.32,0,0.0123
4220,3/9/20 0:29,20.3,0,0.0123
4221,3/9/20 0:29,20.3,0,0.0123
4222,3/9/20 0:29,20.32,0,0.0123
4223,3/9/20 0:29,20.32,0,0.0123
4224,3/9/20 0:30,20.3,0,0.0123
4225,3/9/20 0:30,20.3,0,0.0123
4226,3/9/20 0:30,20.3,0,0.0123
4227,3/9/20 0:30,20.3,0,0.0123
4228,3/9/20 0:30,20.32,0,0.0123
4229,3/9/20 0:30,20.3,0,0.0123
4230,3/9/20 0:31,20.32,0,0.0123
4231,3/9/20 0:31,20.32,0,0.0123
4232,3/9/20 0:31,20.32,0,0.0123
4233,3/9/20 0:31,20.32,0,0.0123
4234,3/9/20 0:31,20.3,0,0.0123
4235,3/9/20 0:31,20.3,0,0.0123
4236,3/9/20 0:32,20.32,0,0.0123
4237,3/9/20 0:32,20.3,0,0.0123
4238,3/9/20 0:32,20.3,0,0.0123
4239,3/9/20 0:32,20.32,0,0.0123
4240,3/9/20 0:32,20.3,0,0.0123
4241,3/9/20 0:32,20.3,0,0.0123
4242,3/9/20 0:33,20.3,0,0.0123
4243,3/9/20 0:33,20.3,0,0.0123
4244,3/9/20 0:33,20.32,0,0.0123
4245,3/9/20 0:33,20.3,0,0.0123
4246,3/9/20 0:33,20.3,0,0.0123
4247,3/9/20 0:33,20.32,0,0.0123
4248,3/9/20 0:34,20.3,0,0.0123
4249,3/9/20 0:34,20.32,0,0.0123
4250,3/9/20 0:34,20.32,0,0.0123
4251,3/9/20 0:34,20.32,0,0.0123
4252,3/9/20 0:34,20.3,0,0.0123
4253,3/9/20 0:34,20.3,0,0.0123
4254,3/9/20 0:35,20.3,0,0.0123
4255,3/9/20 0:35,20.3,0,0.0123
4256,3/9/20 0:35,20.3,0,0.0123
4257,3/9/20 0:35,20.3,0,0.0123
4258,3/9/20 0:35,20.32,0,0.0123
4259,3/9/20 0:35,20.32,0,0.0123
4260,3/9/20 0:36,20.32,0,0.0123
4261,3/9/20 0:36,20.3,0,0.0123
4262,3/9/20 0:36,20.3,0,0.0123
4263,3/9/20 0:36,20.3,0,0.0123
4264,3/9/20 0:36,20.32,0,0.0123
4265,3/9/20 0:36,20.32,0,0.0123
4266,3/9/20 0:37,20.3,0,0.0123
4267,3/9/20 0:37,20.3,0,0.0123
4268,3/9/20 0:37,20.32,0,0.0123
4269,3/9/20 0:37,20.3,0,0.0123
4270,3/9/20 0:37,20.32,0,0.0123
4271,3/9/20 0:37,20.3,0,0.0123
4272,3/9/20 0:38,20.32,0,0.0123
4273,3/9/20 0:38,20.3,0,0.0123
4274,3/9/20 0:38,20.3,0,0.0123
4275,3/9/20 0:38,20.32,0,0.0123
4276,3/9/20 0:38,20.32,0,0.0123
4277,3/9/20 0:38,20.3,0,0.0123
4278,3/9/20 0:39,20.3,0,0.0123
4279,3/9/20 0:39,20.32,0,0.0123
4280,3/9/20 0:39,20.3,0,0.0123
4281,3/9/20 0:39,20.3,0,0.0123
4282,3/9/20 0:39,20.3,0,0.0123
4283,3/9/20 0:39,20.3,0,0.0123
4284,3/9/20 0:40,20.32,0,0.0123
4285,3/9/20 0:40,20.3,0,0.0123
4286,3/9/20 0:40,20.3,0,0.0123
4287,3/9/20 0:40,20.3,0,0.0123
4288,3/9/20 0:40,20.32,0,0.0123
4289,3/9/20 0:40,20.3,0,0.0123
4290,3/9/20 0:41,20.32,0,0.0123
4291,3/9/20 0:41,20.32,0,0.0123
4292,3/9/20 0:41,20.32,0,0.0123
4293,3/9/20 0:41,20.32,0,0.0123
4294,3/9/20 0:41,20.3,0,0.0123
4295,3/9/20 0:41,20.32,0,0.0123
4296,3/9/20 0:42,20.32,0,0.0123
4297,3/9/20 0:42,20.3,0,0.0123
4298,3/9/20 0:42,20.3,0,0.0123
4299,3/9/20 0:42,20.3,0,0.0123
4300,3/9/20 0:42,20.32,0,0.0123
4301,3/9/20 0:42,20.32,0,0.0123
4302,3/9/20 0:43,20.3,0,0.0123
4303,3/9/20 0:43,20.3,0,0.0123
4304,3/9/20 0:43,20.3,0,0.0123
4305,3/9/20 0:43,20.32,0,0.0123
4306,3/9/20 0:43,20.3,0,0.0123
4307,3/9/20 0:43,20.3,0,0.0123
4308,3/9/20 0:44,20.3,0,0.0123
4309,3/9/20 0:44,20.3,0,0.0123
4310,3/9/20 0:44,20.3,0,0.0123
4311,3/9/20 0:44,20.32,0,0.0123
4312,3/9/20 0:44,20.3,0,0.0123
4313,3/9/20 0:44,20.3,0,0.0123
4314,3/9/20 0:45,20.3,0,0.0123
4315,3/9/20 0:45,20.32,0,0.0123
4316,3/9/20 0:45,20.3,0,0.0123
4317,3/9/20 0:45,20.3,0,0.0123
4318,3/9/20 0:45,20.3,0,0.0123
4319,3/9/20 0:45,20.32,0,0.0123
4320,3/9/20 0:46,20.3,0,0.0123
4321,3/9/20 0:46,20.3,0,0.0123
4322,3/9/20 0:46,20.3,0,0.0123
4323,3/9/20 0:46,20.3,0,0.0123
4324,3/9/20 0:46,20.3,0,0.0123
4325,3/9/20 0:46,20.3,0,0.0123
4326,3/9/20 0:47,20.3,0,0.0123
4327,3/9/20 0:47,20.32,0,0.0123
4328,3/9/20 0:47,20.3,0,0.0123
4329,3/9/20 0:47,20.3,0,0.0123
4330,3/9/20 0:47,20.3,0,0.0123
4331,3/9/20 0:47,20.32,0,0.0123
4332,3/9/20 0:48,20.32,0,0.0123
4333,3/9/20 0:48,20.32,0,0.0123
4334,3/9/20 0:48,20.3,0,0.0123
4335,3/9/20 0:48,20.32,0,0.0123
4336,3/9/20 0:48,20.3,0,0.0123
4337,3/9/20 0:48,20.32,0,0.0123
4338,3/9/20 0:49,20.3,0,0.0123
4339,3/9/20 0:49,20.32,0,0.0123
4340,3/9/20 0:49,20.3,0,0.0123
4341,3/9/20 0:49,20.3,0,0.0123
4342,3/9/20 0:49,20.3,0,0.0123
4343,3/9/20 0:49,20.32,0,0.0123
4344,3/9/20 0:50,20.32,0,0.0123
4345,3/9/20 0:50,20.3,0,0.0123
4346,3/9/20 0:50,20.3,0,0.0123
4347,3/9/20 0:50,20.3,0,0.0123
4348,3/9/20 0:50,20.3,0,0.0123
4349,3/9/20 0:50,20.3,0,0.0123
4350,3/9/20 0:51,20.3,0,0.0123
4351,3/9/20 0:51,20.3,0,0.0123
4352,3/9/20 0:51,20.3,0,0.0123
4353,3/9/20 0:51,20.3,0,0.0123
4354,3/9/20 0:51,20.3,0,0.0123
4355,3/9/20 0:51,20.3,0,0.0123
4356,3/9/20 0:52,20.3,0,0.0123
4357,3/9/20 0:52,20.3,0,0.0123
4358,3/9/20 0:52,20.3,0,0.0123
4359,3/9/20 0:52,20.3,0,0.0123
4360,3/9/20 0:52,20.32,0,0.0123
4361,3/9/20 0:52,20.32,0,0.0123
4362,3/9/20 0:53,20.32,0,0.0123
4363,3/9/20 0:53,20.32,0,0.0123
4364,3/9/20 0:53,20.3,0,0.0123
4365,3/9/20 0:53,20.3,0,0.0123
4366,3/9/20 0:53,20.3,0,0.0123
4367,3/9/20 0:53,20.3,0,0.0123
4368,3/9/20 0:54,20.3,0,0.0123
4369,3/9/20 0:54,20.3,0,0.0123
4370,3/9/20 0:54,20.3,0,0.0123
4371,3/9/20 0:54,20.3,0,0.0123
4372,3/9/20 0:54,20.3,0,0.0123
4373,3/9/20 0:54,20.3,0,0.0123
4374,3/9/20 0:55,20.3,0,0.0123
4375,3/9/20 0:55,20.3,0,0.0123
4376,3/9/20 0:55,20.3,0,0.0123
4377,3/9/20 0:55,20.32,0,0.0123
4378,3/9/20 0:55,20.3,0,0.0123
4379,3/9/20 0:55,20.3,0,0.0123
4380,3/9/20 0:56,20.3,0,0.0123
4381,3/9/20 0:56,20.3,0,0.0123
4382,3/9/20 0:56,20.3,0,0.0123
4383,3/9/20 0:56,20.3,0,0.0123
4384,3/9/20 0:56,20.3,0,0.0123
4385,3/9/20 0:56,20.32,0,0.0123
4386,3/9/20 0:57,20.3,0,0.0123
4387,3/9/20 0:57,20.3,0,0.0123
4388,3/9/20 0:57,20.3,0,0.0123
4389,3/9/20 0:57,20.3,0,0.0123
4390,3/9/20 0:57,20.3,0,0.0123
4391,3/9/20 0:57,20.32,0,0.0123
4392,3/9/20 0:58,20.3,0,0.0123
4393,3/9/20 0:58,20.3,0,0.0123
4394,3/9/20 0:58,20.3,0,0.0123
4395,3/9/20 0:58,20.3,0,0.0123
4396,3/9/20 0:58,20.3,0,0.0123
4397,3/9/20 0:58,20.3,0,0.0123
4398,3/9/20 0:59,20.3,0,0.0123
4399,3/9/20 0:59,20.3,0,0.0123
4400,3/9/20 0:59,20.3,0,0.0123
4401,3/9/20 0:59,20.3,0,0.0123
4402,3/9/20 0:59,20.3,0,0.0123
4403,3/9/20 0:59,20.3,0,0.0123
4404,3/9/20 1:00,20.3,0,0.0123
4405,3/9/20 1:00,20.3,0,0.0123
4406,3/9/20 1:00,20.3,0,0.0123
4407,3/9/20 1:00,20.3,0,0.0123
4408,3/9/20 1:00,20.3,0,0.0123
4409,3/9/20 1:00,20.3,0,0.0123
4410,3/9/20 1:01,20.3,0,0.0123
4411,3/9/20 1:01,20.32,0,0.0123
4412,3/9/20 1:01,20.3,0,0.0123
4413,3/9/20 1:01,20.3,0,0.0123
4414,3/9/20 1:01,20.3,0,0.0123
4415,3/9/20 1:01,20.3,0,0.0123
4416,3/9/20 1:02,20.3,0,0.0123
4417,3/9/20 1:02,20.3,0,0.0123
4418,3/9/20 1:02,20.3,0,0.0123
4419,3/9/20 1:02,20.3,0,0.0123
4420,3/9/20 1:02,20.3,0,0.0123
4421,3/9/20 1:02,20.3,0,0.0123
4422,3/9/20 1:03,20.3,0,0.0123
4423,3/9/20 1:03,20.3,0,0.0123
4424,3/9/20 1:03,20.3,0,0.0123
4425,3/9/20 1:03,20.3,0,0.0123
4426,3/9/20 1:03,20.3,0,0.0123
4427,3/9/20 1:03,20.3,0,0.0123
4428,3/9/20 1:04,20.3,0,0.0123
4429,3/9/20 1:04,20.3,0,0.0123
4430,3/9/20 1:04,20.3,0,0.0123
4431,3/9/20 1:04,20.3,0,0.0123
4432,3/9/20 1:04,20.3,0,0.0123
4433,3/9/20 1:04,20.3,0,0.0123
4434,3/9/20 1:05,20.3,0,0.0123
4435,3/9/20 1:05,20.3,0,0.0123
4436,3/9/20 1:05,20.3,0,0.0123
4437,3/9/20 1:05,20.3,0,0.0123
4438,3/9/20 1:05,20.3,0,0.0123
4439,3/9/20 1:05,20.3,0,0.0123
4440,3/9/20 1:06,20.3,0,0.0123
4441,3/9/20 1:06,20.3,0,0.0123
4442,3/9/20 1:06,20.3,0,0.0123
4443,3/9/20 1:06,20.3,0,0.0123
4444,3/9/20 1:06,20.29,0,0.0123
4445,3/9/20 1:06,20.3,0,0.0123
4446,3/9/20 1:07,20.3,0,0.0123
4447,3/9/20 1:07,20.3,0,0.0123
4448,3/9/20 1:07,20.3,0,0.0123
4449,3/9/20 1:07,20.3,0,0.0123
4450,3/9/20 1:07,20.3,0,0.0123
4451,3/9/20 1:07,20.3,0,0.0123
4452,3/9/20 1:08,20.3,0,0.0123
4453,3/9/20 1:08,20.3,0,0.0123
4454,3/9/20 1:08,20.3,0,0.0123
4455,3/9/20 1:08,20.3,0,0.0123
4456,3/9/20 1:08,20.3,0,0.0123
4457,3/9/20 1:08,20.3,0,0.0123
4458,3/9/20 1:09,20.3,0,0.0123
4459,3/9/20 1:09,20.29,0,0.0123
4460,3/9/20 1:09,20.3,0,0.0123
4461,3/9/20 1:09,20.3,0,0.0123
4462,3/9/20 1:09,20.3,0,0.0123
4463,3/9/20 1:09,20.3,0,0.0123
4464,3/9/20 1:10,20.3,0,0.0123
4465,3/9/20 1:10,20.3,0,0.0123
4466,3/9/20 1:10,20.29,0,0.0123
4467,3/9/20 1:10,20.3,0,0.0123
4468,3/9/20 1:10,20.3,0,0.0123
4469,3/9/20 1:10,20.3,0,0.0123
4470,3/9/20 1:11,20.29,0,0.0123
4471,3/9/20 1:11,20.3,0,0.0123
4472,3/9/20 1:11,20.3,0,0.0123
4473,3/9/20 1:11,20.29,0,0.0123
4474,3/9/20 1:11,20.3,0,0.0123
4475,3/9/20 1:11,20.3,0,0.0123
4476,3/9/20 1:12,20.3,0,0.0123
4477,3/9/20 1:12,20.3,0,0.0123
4478,3/9/20 1:12,20.29,0,0.0123
4479,3/9/20 1:12,20.29,0,0.0123
4480,3/9/20 1:12,20.3,0,0.0123
4481,3/9/20 1:12,20.29,0,0.0123
4482,3/9/20 1:13,20.29,0,0.0123
4483,3/9/20 1:13,20.3,0,0.0123
4484,3/9/20 1:13,20.3,0,0.0123
4485,3/9/20 1:13,20.3,0,0.0123
4486,3/9/20 1:13,20.3,0,0.0123
4487,3/9/20 1:13,20.29,0,0.0123
4488,3/9/20 1:14,20.3,0,0.0123
4489,3/9/20 1:14,20.3,0,0.0123
4490,3/9/20 1:14,20.29,0,0.0123
4491,3/9/20 1:14,20.29,0,0.0123
4492,3/9/20 1:14,20.29,0,0.0123
4493,3/9/20 1:14,20.29,0,0.0123
4494,3/9/20 1:15,20.29,0,0.0123
4495,3/9/20 1:15,20.3,0,0.0123
4496,3/9/20 1:15,20.3,0,0.0123
4497,3/9/20 1:15,20.29,0,0.0123
4498,3/9/20 1:15,20.29,0,0.0123
4499,3/9/20 1:15,20.3,0,0.0123
4500,3/9/20 1:16,20.29,0,0.0123
4501,3/9/20 1:16,20.3,0,0.0123
4502,3/9/20 1:16,20.29,0,0.0123
4503,3/9/20 1:16,20.29,0,0.0123
4504,3/9/20 1:16,20.29,0,0.0123
4505,3/9/20 1:16,20.3,0,0.0123
4506,3/9/20 1:17,20.29,0,0.0123
4507,3/9/20 1:17,20.29,0,0.0123
4508,3/9/20 1:17,20.29,0,0.0123
4509,3/9/20 1:17,20.29,0,0.0123
4510,3/9/20 1:17,20.29,0,0.0123
4511,3/9/20 1:17,20.29,0,0.0123
4512,3/9/20 1:18,20.29,0,0.0123
4513,3/9/20 1:18,20.29,0,0.0123
4514,3/9/20 1:18,20.3,0,0.0123
4515,3/9/20 1:18,20.29,0,0.0123
4516,3/9/20 1:18,20.29,0,0.0123
4517,3/9/20 1:18,20.3,0,0.0123
4518,3/9/20 1:19,20.29,0,0.0123
4519,3/9/20 1:19,20.3,0,0.0123
4520,3/9/20 1:19,20.29,0,0.0123
4521,3/9/20 1:19,20.3,0,0.0123
4522,3/9/20 1:19,20.29,0,0.0123
4523,3/9/20 1:19,20.29,0,0.0123
4524,3/9/20 1:20,20.29,0,0.0123
4525,3/9/20 1:20,20.29,0,0.0123
4526,3/9/20 1:20,20.29,0,0.0123
4527,3/9/20 1:20,20.29,0,0.0123
4528,3/9/20 1:20,20.29,0,0.0123
4529,3/9/20 1:20,20.29,0,0.0123
4530,3/9/20 1:21,20.29,0,0.0123
4531,3/9/20 1:21,20.29,0,0.0123
4532,3/9/20 1:21,20.29,0,0.0123
4533,3/9/20 1:21,20.29,0,0.0123
4534,3/9/20 1:21,20.29,0,0.0123
4535,3/9/20 1:21,20.29,0,0.0123
4536,3/9/20 1:22,20.29,0,0.0123
4537,3/9/20 1:22,20.29,0,0.0123
4538,3/9/20 1:22,20.29,0,0.0123
4539,3/9/20 1:22,20.29,0,0.0123
4540,3/9/20 1:22,20.29,0,0.0123
4541,3/9/20 1:22,20.29,0,0.0123
4542,3/9/20 1:23,20.29,0,0.0123
4543,3/9/20 1:23,20.29,0,0.0123
4544,3/9/20 1:23,20.29,0,0.0123
4545,3/9/20 1:23,20.29,0,0.0123
4546,3/9/20 1:23,20.29,0,0.0123
4547,3/9/20 1:23,20.29,0,0.0123
4548,3/9/20 1:24,20.29,0,0.0123
4549,3/9/20 1:24,20.29,0,0.0123
4550,3/9/20 1:24,20.29,0,0.0123
4551,3/9/20 1:24,20.29,0,0.0123
4552,3/9/20 1:24,20.29,0,0.0123
4553,3/9/20 1:24,20.29,0,0.0123
4554,3/9/20 1:25,20.29,0,0.0123
4555,3/9/20 1:25,20.29,0,0.0123
4556,3/9/20 1:25,20.29,0,0.0123
