Serial Number:20555870 --

"Date Time, GMT -0800","Temp, (*C)","Intensity, ( lux)","Button Down","Button Up","Host Connect","Stopped","EOF"
2020-03-02 22:00:00,17.07,125, , , , , 
2020-03-02 22:01:00,17.11,"1,525", , , , , 
2020-03-02 22:02:00,17.16,"1,515", , , , , 
2020-03-02 22:03:00,17.20,"1,516", , , , , 
2020-03-02 22:04:00,17.20,"1,515", , , , , 
2020-03-02 22:05:00,17.20,"1,527", , , , , 
2020-03-02 22:06:00,17.16,"1,512", , , , , 
2020-03-02 22:07:00,17.16,"1,512", , , , , 
2020-03-02 22:08:00,17.16,"1,519", , , , , 
2020-03-02 22:09:00,17.16,"1,508", , , , , 
2020-03-02 22:10:00,17.16,"1,503", , , , , 
2020-03-02 22:11:00,17.16,"1,505", , , , , 
2020-03-02 22:12:00,17.20,"1,513", , , , , 
2020-03-02 22:13:00,17.16,"1,517", , , , , 
2020-03-02 22:14:00,17.16,"1,523", , , , , 
2020-03-02 22:15:00,17.20,"1,516", , , , , 
2020-03-02 22:16:00,17.24,"1,491", , , , , 
2020-03-02 22:17:00,17.20,"1,507", , , , , 
2020-03-02 22:18:00,17.20,"1,508", , , , , 
2020-03-02 22:19:00,17.16,"1,508", , , , , 
2020-03-02 22:20:00,17.20,"1,506", , , , , 
2020-03-02 22:21:00,17.16,"1,507", , , , , 
2020-03-02 22:22:00,17.20,"1,503", , , , , 
2020-03-02 22:23:00,17.16,"1,511", , , , , 
2020-03-02 22:24:00,17.16,"1,490", , , , , 
2020-03-02 22:25:00,17.11,"1,500", , , , , 
2020-03-02 22:26:00,17.20,"1,510", , , , , 
2020-03-02 22:27:00,17.20,"1,504", , , , , 
2020-03-02 22:28:00,17.20,"1,508", , , , , 
2020-03-02 22:29:00,17.20,"1,516", , , , , 
2020-03-02 22:30:00,17.16,"1,504", , , , , 
2020-03-02 22:31:00,17.16,"1,505", , , , , 
2020-03-02 22:32:00,17.16,"1,501", , , , , 
2020-03-02 22:33:00,17.16,"1,505", , , , , 
2020-03-02 22:34:00,17.16,"1,508", , , , , 
2020-03-02 22:35:00,17.20,"1,513", , , , , 
2020-03-02 22:36:00,17.20,"1,509", , , , , 
2020-03-02 22:37:00,17.20,"1,508", , , , , 
2020-03-02 22:38:00,17.20,"1,516", , , , , 
2020-03-02 22:39:00,17.16,"1,506", , , , , 
2020-03-02 22:40:00,17.16,"1,521", , , , , 
2020-03-02 22:41:00,17.16,"1,511", , , , , 
2020-03-02 22:42:00,17.20,"1,503", , , , , 
2020-03-02 22:43:00,17.16,"1,503", , , , , 
2020-03-02 22:44:00,17.11,"1,508", , , , , 
2020-03-02 22:45:00,17.16,"1,503", , , , , 
2020-03-02 22:46:00,17.11,"1,501", , , , , 
2020-03-02 22:47:00,17.16,"1,523", , , , , 
2020-03-02 22:48:00,17.20,"1,509", , , , , 
2020-03-02 22:49:00,17.16,"1,516", , , , , 
2020-03-02 22:50:00,17.16,"1,507", , , , , 
2020-03-02 22:51:00,17.16,"1,486", , , , , 
2020-03-02 22:52:00,17.20,"1,506", , , , , 
2020-03-02 22:53:00,17.20,"1,497", , , , , 
2020-03-02 22:54:00,17.16,"1,493", , , , , 
2020-03-02 22:55:00,17.16,"1,490", , , , , 
2020-03-02 22:56:00,17.16,"1,500", , , , , 
2020-03-02 22:57:00,17.16,"1,489", , , , , 
2020-03-02 22:58:00,17.11,"1,489", , , , , 
2020-03-02 22:59:00,17.20,"1,491", , , , , 
2020-03-02 23:00:00,17.24,"3,288", , , , , 
2020-03-02 23:01:00,17.33,"3,284", , , , , 
2020-03-02 23:02:00,17.33,"3,267", , , , , 
2020-03-02 23:03:00,17.33,"3,299", , , , , 
2020-03-02 23:04:00,17.33,"3,288", , , , , 
2020-03-02 23:05:00,17.29,"3,283", , , , , 
2020-03-02 23:06:00,17.33,"3,292", , , , , 
2020-03-02 23:07:00,17.33,"3,283", , , , , 
2020-03-02 23:08:00,17.33,"3,347", , , , , 
2020-03-02 23:09:00,17.33,"3,333", , , , , 
2020-03-02 23:10:00,17.29,"3,299", , , , , 
2020-03-02 23:11:00,17.29,"3,276", , , , , 
2020-03-02 23:12:00,17.29,"3,301", , , , , 
2020-03-02 23:13:00,17.29,"3,284", , , , , 
2020-03-02 23:14:00,17.29,"3,297", , , , , 
2020-03-02 23:15:00,17.24,"3,283", , , , , 
2020-03-02 23:16:00,17.24,"3,334", , , , , 
2020-03-02 23:17:00,17.24,"3,310", , , , , 
2020-03-02 23:18:00,17.24,"3,310", , , , , 
2020-03-02 23:19:00,17.24,"3,315", , , , , 
2020-03-02 23:20:00,17.20,"3,290", , , , , 
2020-03-02 23:21:00,17.20,"3,191", , , , , 
2020-03-02 23:22:00,17.20,"3,260", , , , , 
2020-03-02 23:23:00,17.20,"3,293", , , , , 
2020-03-02 23:24:00,17.20,"3,278", , , , , 
2020-03-02 23:25:00,17.20,"3,290", , , , , 
2020-03-02 23:26:00,17.29,"3,272", , , , , 
2020-03-02 23:27:00,17.29,"3,265", , , , , 
2020-03-02 23:28:00,17.24,"3,284", , , , , 
2020-03-02 23:29:00,17.24,"3,283", , , , , 
2020-03-02 23:30:00,17.20,"3,258", , , , , 
2020-03-02 23:31:00,17.24,"3,252", , , , , 
2020-03-02 23:32:00,17.20,"3,272", , , , , 
2020-03-02 23:33:00,17.24,"3,290", , , , , 
2020-03-02 23:34:00,17.24,"3,267", , , , , 
2020-03-02 23:35:00,17.20,"3,260", , , , , 
2020-03-02 23:36:00,17.24,"3,281", , , , , 
2020-03-02 23:37:00,17.20,"3,269", , , , , 
2020-03-02 23:38:00,17.24,"3,292", , , , , 
2020-03-02 23:39:00,17.24,"3,292", , , , , 
2020-03-02 23:40:00,17.24,"3,272", , , , , 
2020-03-02 23:41:00,17.24,"3,276", , , , , 
2020-03-02 23:42:00,17.20,"3,295", , , , , 
2020-03-02 23:43:00,17.20,"3,283", , , , , 
2020-03-02 23:44:00,17.20,"3,297", , , , , 
2020-03-02 23:45:00,17.24,"3,278", , , , , 
2020-03-02 23:46:00,17.24,"3,287", , , , , 
2020-03-02 23:47:00,17.29,"3,272", , , , , 
2020-03-02 23:48:00,17.24,"3,288", , , , , 
2020-03-02 23:49:00,17.24,"3,316", , , , , 
2020-03-02 23:50:00,17.24,"3,290", , , , , 
2020-03-02 23:51:00,17.24,"3,261", , , , , 
2020-03-02 23:52:00,17.20,"3,274", , , , , 
2020-03-02 23:53:00,17.20,"3,269", , , , , 
2020-03-02 23:54:00,17.20,"3,279", , , , , 
2020-03-02 23:55:00,17.20,"3,229", , , , , 
2020-03-02 23:56:00,17.20,"3,272", , , , , 
2020-03-02 23:57:00,17.24,"3,288", , , , , 
2020-03-02 23:58:00,17.24,"3,242", , , , , 
2020-03-02 23:59:00,17.24,"3,293", , , , , 
2020-03-03 00:00:00,17.24,"3,287", , , , , 
2020-03-03 00:01:00,17.20,29, , , , , 
2020-03-03 00:02:00,17.16,29, , , , , 
2020-03-03 00:03:00,17.16,29, , , , , 
2020-03-03 00:04:00,17.11,29, , , , , 
2020-03-03 00:05:00,17.16,29, , , , , 
2020-03-03 00:06:00,17.11,29, , , , , 
2020-03-03 00:07:00,17.07,29, , , , , 
2020-03-03 00:08:00,17.11,29, , , , , 
2020-03-03 00:09:00,17.16,29, , , , , 
2020-03-03 00:10:00,17.07,29, , , , , 
2020-03-03 00:11:00,17.11,29, , , , , 
2020-03-03 00:12:00,17.16,29, , , , , 
2020-03-03 00:13:00,17.16,29, , , , , 
2020-03-03 00:14:00,17.16,29, , , , , 
2020-03-03 00:15:00,17.11,29, , , , , 
2020-03-03 00:16:00,17.11,29, , , , , 
2020-03-03 00:17:00,17.11,29, , , , , 
2020-03-03 00:18:00,17.11,29, , , , , 
2020-03-03 00:19:00,17.11,29, , , , , 
2020-03-03 00:20:00,17.11,29, , , , , 
2020-03-03 00:21:00,17.11,29, , , , , 
2020-03-03 00:22:00,17.16,29, , , , , 
2020-03-03 00:23:00,17.11,29, , , , , 
2020-03-03 00:24:00,17.16,29, , , , , 
2020-03-03 00:25:00,17.11,29, , , , , 
2020-03-03 00:26:00,17.07,29, , , , , 
2020-03-03 00:27:00,17.11,29, , , , , 
2020-03-03 00:28:00,17.11,29, , , , , 
2020-03-03 00:29:00,17.16,29, , , , , 
2020-03-03 00:30:00,17.16,29, , , , , 
2020-03-03 00:31:00,17.16,29, , , , , 
2020-03-03 00:32:00,17.11,29, , , , , 
2020-03-03 00:33:00,17.11,29, , , , , 
2020-03-03 00:34:00,17.16,29, , , , , 
2020-03-03 00:35:00,17.16,29, , , , , 
2020-03-03 00:36:00,17.07,29, , , , , 
2020-03-03 00:37:00,17.07,29, , , , , 
2020-03-03 00:38:00,17.07,29, , , , , 
2020-03-03 00:39:00,17.11,29, , , , , 
2020-03-03 00:40:00,17.11,29, , , , , 
2020-03-03 00:41:00,17.16,29, , , , , 
2020-03-03 00:42:00,17.20,29, , , , , 
2020-03-03 00:43:00,17.16,29, , , , , 
2020-03-03 00:44:00,17.16,29, , , , , 
2020-03-03 00:45:00,17.20,29, , , , , 
2020-03-03 00:46:00,17.16,29, , , , , 
2020-03-03 00:47:00,17.16,29, , , , , 
2020-03-03 00:48:00,17.11,29, , , , , 
2020-03-03 00:49:00,17.11,29, , , , , 
2020-03-03 00:50:00,17.11,29, , , , , 
2020-03-03 00:51:00,17.11,29, , , , , 
2020-03-03 00:52:00,17.16,29, , , , , 
2020-03-03 00:53:00,17.11,29, , , , , 
2020-03-03 00:54:00,17.16,29, , , , , 
2020-03-03 00:55:00,17.16,29, , , , , 
2020-03-03 00:56:00,17.16,29, , , , , 
2020-03-03 00:57:00,17.11,29, , , , , 
2020-03-03 00:58:00,17.16,29, , , , , 
2020-03-03 00:59:00,17.11,29, , , , , 
2020-03-03 01:00:00,17.11,29, , , , , 
2020-03-03 01:01:00,17.11,389, , , , , 
2020-03-03 01:02:00,17.16,388, , , , , 
2020-03-03 01:03:00,17.16,391, , , , , 
2020-03-03 01:04:00,17.16,393, , , , , 
2020-03-03 01:05:00,17.16,391, , , , , 
2020-03-03 01:06:00,17.11,390, , , , , 
2020-03-03 01:07:00,17.16,391, , , , , 
2020-03-03 01:08:00,17.16,389, , , , , 
2020-03-03 01:09:00,17.07,391, , , , , 
2020-03-03 01:10:00,17.11,389, , , , , 
2020-03-03 01:11:00,17.11,389, , , , , 
2020-03-03 01:12:00,17.11,392, , , , , 
2020-03-03 01:13:00,17.16,392, , , , , 
2020-03-03 01:14:00,17.16,394, , , , , 
2020-03-03 01:15:00,17.16,393, , , , , 
2020-03-03 01:16:00,17.11,391, , , , , 
2020-03-03 01:17:00,17.11,392, , , , , 
2020-03-03 01:18:00,17.16,392, , , , , 
2020-03-03 01:19:00,17.16,389, , , , , 
2020-03-03 01:20:00,17.07,392, , , , , 
2020-03-03 01:21:00,17.11,390, , , , , 
2020-03-03 01:22:00,17.11,389, , , , , 
2020-03-03 01:23:00,17.11,386, , , , , 
2020-03-03 01:24:00,17.11,391, , , , , 
2020-03-03 01:25:00,17.11,391, , , , , 
2020-03-03 01:26:00,17.16,391, , , , , 
2020-03-03 01:27:00,17.16,389, , , , , 
2020-03-03 01:28:00,17.16,389, , , , , 
2020-03-03 01:29:00,17.11,401, , , , , 
2020-03-03 01:30:00,17.16,388, , , , , 
2020-03-03 01:31:00,17.11,391, , , , , 
2020-03-03 01:32:00,17.16,393, , , , , 
2020-03-03 01:33:00,17.11,390, , , , , 
2020-03-03 01:34:00,17.11,390, , , , , 
2020-03-03 01:35:00,17.11,390, , , , , 
2020-03-03 01:36:00,17.11,391, , , , , 
2020-03-03 01:37:00,17.16,393, , , , , 
2020-03-03 01:38:00,17.16,388, , , , , 
2020-03-03 01:39:00,17.16,395, , , , , 
2020-03-03 01:40:00,17.16,393, , , , , 
2020-03-03 01:41:00,17.16,393, , , , , 
2020-03-03 01:42:00,17.16,391, , , , , 
2020-03-03 01:43:00,17.16,389, , , , , 
2020-03-03 01:44:00,17.11,386, , , , , 
2020-03-03 01:45:00,17.11,390, , , , , 
2020-03-03 01:46:00,17.11,389, , , , , 
2020-03-03 01:47:00,17.16,393, , , , , 
2020-03-03 01:48:00,17.24,392, , , , , 
2020-03-03 01:49:00,17.16,392, , , , , 
2020-03-03 01:50:00,17.11,388, , , , , 
2020-03-03 01:51:00,17.16,394, , , , , 
2020-03-03 01:52:00,17.11,387, , , , , 
2020-03-03 01:53:00,17.11,391, , , , , 
2020-03-03 01:54:00,17.11,389, , , , , 
2020-03-03 01:55:00,17.16,389, , , , , 
2020-03-03 01:56:00,17.11,391, , , , , 
2020-03-03 01:57:00,17.16,393, , , , , 
2020-03-03 01:58:00,17.11,389, , , , , 
2020-03-03 01:59:00,17.11,389, , , , , 
2020-03-03 02:00:00,17.20,389, , , , , 
2020-03-03 02:01:00,17.20,"1,175", , , , , 
2020-03-03 02:02:00,17.16,"1,188", , , , , 
2020-03-03 02:03:00,17.16,"1,183", , , , , 
2020-03-03 02:04:00,17.16,"1,187", , , , , 
2020-03-03 02:05:00,17.16,"1,197", , , , , 
2020-03-03 02:06:00,17.16,"1,193", , , , , 
2020-03-03 02:07:00,17.20,"1,191", , , , , 
2020-03-03 02:08:00,17.11,"1,196", , , , , 
2020-03-03 02:09:00,17.11,"1,188", , , , , 
2020-03-03 02:10:00,17.16,"1,206", , , , , 
2020-03-03 02:11:00,17.11,"1,178", , , , , 
2020-03-03 02:12:00,17.20,"1,186", , , , , 
2020-03-03 02:13:00,17.20,"1,194", , , , , 
2020-03-03 02:14:00,17.16,"1,209", , , , , 
2020-03-03 02:15:00,17.20,"1,207", , , , , 
2020-03-03 02:16:00,17.20,"1,187", , , , , 
2020-03-03 02:17:00,17.20,"1,200", , , , , 
2020-03-03 02:18:00,17.20,"1,190", , , , , 
2020-03-03 02:19:00,17.20,"1,188", , , , , 
2020-03-03 02:20:00,17.16,"1,204", , , , , 
2020-03-03 02:21:00,17.16,"1,186", , , , , 
2020-03-03 02:22:00,17.11,"1,211", , , , , 
2020-03-03 02:23:00,17.16,"1,195", , , , , 
2020-03-03 02:24:00,17.20,"1,199", , , , , 
2020-03-03 02:25:00,17.20,"1,197", , , , , 
2020-03-03 02:26:00,17.20,"1,190", , , , , 
2020-03-03 02:27:00,17.16,"1,204", , , , , 
2020-03-03 02:28:00,17.16,"1,198", , , , , 
2020-03-03 02:29:00,17.16,"1,231", , , , , 
2020-03-03 02:30:00,17.16,"1,213", , , , , 
2020-03-03 02:31:00,17.16,"1,194", , , , , 
2020-03-03 02:32:00,17.16,"1,196", , , , , 
2020-03-03 02:33:00,17.16,"1,188", , , , , 
2020-03-03 02:34:00,17.20,"1,197", , , , , 
2020-03-03 02:35:00,17.16,"1,201", , , , , 
2020-03-03 02:36:00,17.16,"1,198", , , , , 
2020-03-03 02:37:00,17.20,"1,192", , , , , 
2020-03-03 02:38:00,17.16,"1,202", , , , , 
2020-03-03 02:39:00,17.16,"1,203", , , , , 
2020-03-03 02:40:00,17.20,"1,194", , , , , 
2020-03-03 02:41:00,17.20,"1,196", , , , , 
2020-03-03 02:42:00,17.16,"1,207", , , , , 
2020-03-03 02:43:00,17.16,"1,206", , , , , 
2020-03-03 02:44:00,17.16,"1,200", , , , , 
2020-03-03 02:45:00,17.16,"1,195", , , , , 
2020-03-03 02:46:00,17.16,"1,213", , , , , 
2020-03-03 02:47:00,17.16,"1,196", , , , , 
2020-03-03 02:48:00,17.16,"1,188", , , , , 
2020-03-03 02:49:00,17.16,"1,194", , , , , 
2020-03-03 02:50:00,17.20,"1,197", , , , , 
2020-03-03 02:51:00,17.16,"1,180", , , , , 
2020-03-03 02:52:00,17.16,"1,204", , , , , 
2020-03-03 02:53:00,17.11,"1,195", , , , , 
2020-03-03 02:54:00,17.16,"1,203", , , , , 
2020-03-03 02:55:00,17.11,"1,196", , , , , 
2020-03-03 02:56:00,17.11,"1,184", , , , , 
2020-03-03 02:57:00,17.16,"1,194", , , , , 
2020-03-03 02:58:00,17.16,"1,181", , , , , 
2020-03-03 02:59:00,17.20,"1,184", , , , , 
2020-03-03 03:00:00,17.16,"1,194", , , , , 
2020-03-03 03:01:00,17.20,"1,910", , , , , 
2020-03-03 03:02:00,17.20,"1,905", , , , , 
2020-03-03 03:03:00,17.20,"1,916", , , , , 
2020-03-03 03:04:00,17.20,"1,905", , , , , 
2020-03-03 03:05:00,17.16,"1,889", , , , , 
2020-03-03 03:06:00,17.16,"1,912", , , , , 
2020-03-03 03:07:00,17.16,"1,908", , , , , 
2020-03-03 03:08:00,17.11,"1,917", , , , , 
2020-03-03 03:09:00,17.24,"1,903", , , , , 
2020-03-03 03:10:00,17.20,"1,910", , , , , 
2020-03-03 03:11:00,17.24,"1,891", , , , , 
2020-03-03 03:12:00,17.24,"1,908", , , , , 
2020-03-03 03:13:00,17.16,"1,944", , , , , 
2020-03-03 03:14:00,17.20,"1,892", , , , , 
2020-03-03 03:15:00,17.16,"1,912", , , , , 
2020-03-03 03:16:00,17.16,"1,907", , , , , 
2020-03-03 03:17:00,17.16,"1,905", , , , , 
2020-03-03 03:18:00,17.16,"1,926", , , , , 
2020-03-03 03:19:00,17.16,"1,924", , , , , 
2020-03-03 03:20:00,17.16,"1,901", , , , , 
2020-03-03 03:21:00,17.20,"1,921", , , , , 
2020-03-03 03:22:00,17.20,"1,924", , , , , 
2020-03-03 03:23:00,17.20,"1,900", , , , , 
2020-03-03 03:24:00,17.20,"1,917", , , , , 
2020-03-03 03:25:00,17.16,"1,903", , , , , 
2020-03-03 03:26:00,17.20,"1,898", , , , , 
2020-03-03 03:27:00,17.20,"1,908", , , , , 
2020-03-03 03:28:00,17.20,"1,917", , , , , 
2020-03-03 03:29:00,17.24,"1,912", , , , , 
2020-03-03 03:30:00,17.16,"1,914", , , , , 
2020-03-03 03:31:00,17.16,"1,907", , , , , 
2020-03-03 03:32:00,17.16,"1,901", , , , , 
2020-03-03 03:33:00,17.20,"1,905", , , , , 
2020-03-03 03:34:00,17.20,"1,907", , , , , 
2020-03-03 03:35:00,17.20,"1,910", , , , , 
2020-03-03 03:36:00,17.20,"1,898", , , , , 
2020-03-03 03:37:00,17.16,"1,884", , , , , 
2020-03-03 03:38:00,17.20,"1,908", , , , , 
2020-03-03 03:39:00,17.16,"1,910", , , , , 
2020-03-03 03:40:00,17.20,"1,891", , , , , 
2020-03-03 03:41:00,17.16,"1,905", , , , , 
2020-03-03 03:42:00,17.16,"1,901", , , , , 
2020-03-03 03:43:00,17.16,"1,901", , , , , 
2020-03-03 03:44:00,17.20,"1,887", , , , , 
2020-03-03 03:45:00,17.20,"1,884", , , , , 
2020-03-03 03:46:00,17.20,"1,907", , , , , 
2020-03-03 03:47:00,17.20,"1,907", , , , , 
2020-03-03 03:48:00,17.24,"1,900", , , , , 
2020-03-03 03:49:00,17.20,"1,905", , , , , 
2020-03-03 03:50:00,17.20,"1,892", , , , , 
2020-03-03 03:51:00,17.11,"1,901", , , , , 
2020-03-03 03:52:00,17.11,"1,885", , , , , 
2020-03-03 03:53:00,17.16,"1,908", , , , , 
2020-03-03 03:54:00,17.16,"1,882", , , , , 
2020-03-03 03:55:00,17.20,"1,900", , , , , 
2020-03-03 03:56:00,17.20,"1,885", , , , , 
2020-03-03 03:57:00,17.24,"1,900", , , , , 
2020-03-03 03:58:00,17.20,"1,894", , , , , 
2020-03-03 03:59:00,17.20,"1,892", , , , , 
2020-03-03 04:00:00,17.20,"1,907", , , , , 
2020-03-03 04:01:00,17.20,"2,552", , , , , 
2020-03-03 04:02:00,17.24,"2,570", , , , , 
2020-03-03 04:03:00,17.20,"2,572", , , , , 
2020-03-03 04:04:00,17.16,"2,554", , , , , 
2020-03-03 04:05:00,17.20,"2,556", , , , , 
2020-03-03 04:06:00,17.20,"2,540", , , , , 
2020-03-03 04:07:00,17.16,"2,531", , , , , 
2020-03-03 04:08:00,17.20,"2,552", , , , , 
2020-03-03 04:09:00,17.20,"2,538", , , , , 
2020-03-03 04:10:00,17.24,"2,538", , , , , 
2020-03-03 04:11:00,17.24,"2,540", , , , , 
2020-03-03 04:12:00,17.24,"2,575", , , , , 
2020-03-03 04:13:00,17.24,"2,550", , , , , 
2020-03-03 04:14:00,17.20,"2,522", , , , , 
2020-03-03 04:15:00,17.20,"2,547", , , , , 
2020-03-03 04:16:00,17.20,"2,513", , , , , 
2020-03-03 04:17:00,17.20,"2,536", , , , , 
2020-03-03 04:18:00,17.20,"2,534", , , , , 
2020-03-03 04:19:00,17.20,"2,540", , , , , 
2020-03-03 04:20:00,17.20,"2,540", , , , , 
2020-03-03 04:21:00,17.24,"2,529", , , , , 
2020-03-03 04:22:00,17.24,"2,540", , , , , 
2020-03-03 04:23:00,17.24,"2,549", , , , , 
2020-03-03 04:24:00,17.24,"2,561", , , , , 
2020-03-03 04:25:00,17.24,"2,549", , , , , 
2020-03-03 04:26:00,17.20,"2,550", , , , , 
2020-03-03 04:27:00,17.20,"2,527", , , , , 
2020-03-03 04:28:00,17.20,"2,536", , , , , 
2020-03-03 04:29:00,17.24,"2,522", , , , , 
2020-03-03 04:30:00,17.20,"2,536", , , , , 
2020-03-03 04:31:00,17.20,"2,563", , , , , 
2020-03-03 04:32:00,17.20,"2,495", , , , , 
2020-03-03 04:33:00,17.20,"2,527", , , , , 
2020-03-03 04:34:00,17.24,"2,511", , , , , 
2020-03-03 04:35:00,17.24,"2,538", , , , , 
2020-03-03 04:36:00,17.16,"2,488", , , , , 
2020-03-03 04:37:00,17.20,"2,501", , , , , 
2020-03-03 04:38:00,17.20,"2,518", , , , , 
2020-03-03 04:39:00,17.20,"2,499", , , , , 
2020-03-03 04:40:00,17.16,"2,554", , , , , 
2020-03-03 04:41:00,17.20,"2,529", , , , , 
2020-03-03 04:42:00,17.16,"2,495", , , , , 
2020-03-03 04:43:00,17.16,"2,517", , , , , 
2020-03-03 04:44:00,17.20,"2,524", , , , , 
2020-03-03 04:45:00,17.24,"2,529", , , , , 
2020-03-03 04:46:00,17.20,"2,513", , , , , 
2020-03-03 04:47:00,17.20,"2,621", , , , , 
2020-03-03 04:48:00,17.24,"2,625", , , , , 
2020-03-03 04:49:00,17.24,"2,678", , , , , 
2020-03-03 04:50:00,17.20,"2,641", , , , , 
2020-03-03 04:51:00,17.20,"2,616", , , , , 
2020-03-03 04:52:00,17.20,"2,605", , , , , 
2020-03-03 04:53:00,17.20,"2,616", , , , , 
2020-03-03 04:54:00,17.20,"2,637", , , , , 
2020-03-03 04:55:00,17.20,"2,611", , , , , 
2020-03-03 04:56:00,17.20,"2,596", , , , , 
2020-03-03 04:57:00,17.20,"2,627", , , , , 
2020-03-03 04:58:00,17.24,"2,605", , , , , 
2020-03-03 04:59:00,17.24,"2,614", , , , , 
2020-03-03 05:00:00,17.20,"2,607", , , , , 
2020-03-03 05:01:00,17.24,"3,237", , , , , 
2020-03-03 05:02:00,17.24,"3,194", , , , , 
2020-03-03 05:03:00,17.24,"3,232", , , , , 
2020-03-03 05:04:00,17.20,"3,197", , , , , 
2020-03-03 05:05:00,17.24,"3,210", , , , , 
2020-03-03 05:06:00,17.20,"3,432", , , , , 
2020-03-03 05:07:00,17.24,"3,391", , , , , 
2020-03-03 05:08:00,17.29,"3,368", , , , , 
2020-03-03 05:09:00,17.24,"3,380", , , , , 
2020-03-03 05:10:00,17.24,"3,308", , , , , 
2020-03-03 05:11:00,17.24,"3,365", , , , , 
2020-03-03 05:12:00,17.29,"3,366", , , , , 
2020-03-03 05:13:00,17.24,"3,409", , , , , 
2020-03-03 05:14:00,17.20,"3,356", , , , , 
2020-03-03 05:15:00,17.20,"3,404", , , , , 
2020-03-03 05:16:00,17.24,"3,405", , , , , 
2020-03-03 05:17:00,17.20,"3,389", , , , , 
2020-03-03 05:18:00,17.20,"3,373", , , , , 
2020-03-03 05:19:00,17.20,"3,380", , , , , 
2020-03-03 05:20:00,17.29,"3,363", , , , , 
2020-03-03 05:21:00,17.24,"3,368", , , , , 
2020-03-03 05:22:00,17.24,"3,379", , , , , 
2020-03-03 05:23:00,17.20,"3,400", , , , , 
2020-03-03 05:24:00,17.20,"3,370", , , , , 
2020-03-03 05:25:00,17.29,"3,359", , , , , 
2020-03-03 05:26:00,17.20,"3,324", , , , , 
2020-03-03 05:27:00,17.20,"3,333", , , , , 
2020-03-03 05:28:00,17.20,"3,308", , , , , 
2020-03-03 05:29:00,17.24,"3,338", , , , , 
2020-03-03 05:30:00,17.24,"3,325", , , , , 
2020-03-03 05:31:00,17.20,"3,336", , , , , 
2020-03-03 05:32:00,17.24,"3,347", , , , , 
2020-03-03 05:33:00,17.24,"3,334", , , , , 
2020-03-03 05:34:00,17.24,"3,340", , , , , 
2020-03-03 05:35:00,17.24,"3,288", , , , , 
2020-03-03 05:36:00,17.24,"3,343", , , , , 
2020-03-03 05:37:00,17.24,"3,340", , , , , 
2020-03-03 05:38:00,17.20,"3,347", , , , , 
2020-03-03 05:39:00,17.20,"3,334", , , , , 
2020-03-03 05:40:00,17.24,"3,343", , , , , 
2020-03-03 05:41:00,17.20,"3,322", , , , , 
2020-03-03 05:42:00,17.24,"3,320", , , , , 
2020-03-03 05:43:00,17.24,"3,290", , , , , 
2020-03-03 05:44:00,17.24,"3,274", , , , , 
2020-03-03 05:45:00,17.24,"3,379", , , , , 
2020-03-03 05:46:00,17.24,"3,348", , , , , 
2020-03-03 05:47:00,17.24,"3,327", , , , , 
2020-03-03 05:48:00,17.24,"3,343", , , , , 
2020-03-03 05:49:00,17.20,"3,315", , , , , 
2020-03-03 05:50:00,17.24,"3,372", , , , , 
2020-03-03 05:51:00,17.24,"3,336", , , , , 
2020-03-03 05:52:00,17.20,"3,320", , , , , 
2020-03-03 05:53:00,17.24,"3,299", , , , , 
2020-03-03 05:54:00,17.24,"3,363", , , , , 
2020-03-03 05:55:00,17.24,"3,359", , , , , 
2020-03-03 05:56:00,17.24,"3,304", , , , , 
2020-03-03 05:57:00,17.24,"3,329", , , , , 
2020-03-03 05:58:00,17.24,"3,375", , , , , 
2020-03-03 05:59:00,17.20,"3,336", , , , , 
2020-03-03 06:00:00,17.20,"3,342", , , , , 
2020-03-03 06:01:00,17.20,"4,019", , , , , 
2020-03-03 06:02:00,17.24,"4,041", , , , , 
2020-03-03 06:03:00,17.20,"4,097", , , , , 
2020-03-03 06:04:00,17.20,"3,933", , , , , 
2020-03-03 06:05:00,17.29,"4,001", , , , , 
2020-03-03 06:06:00,17.29,"4,041", , , , , 
2020-03-03 06:07:00,17.29,"4,041", , , , , 
2020-03-03 06:08:00,17.29,"4,029", , , , , 
2020-03-03 06:09:00,17.29,"4,055", , , , , 
2020-03-03 06:10:00,17.29,"4,033", , , , , 
2020-03-03 06:11:00,17.29,"3,995", , , , , 
2020-03-03 06:12:00,17.24,"4,026", , , , , 
2020-03-03 06:13:00,17.24,"4,005", , , , , 
2020-03-03 06:14:00,17.24,"4,019", , , , , 
2020-03-03 06:15:00,17.24,"4,023", , , , , 
2020-03-03 06:16:00,17.20,"4,026", , , , , 
2020-03-03 06:17:00,17.16,"4,058", , , , , 
2020-03-03 06:18:00,17.20,"4,041", , , , , 
2020-03-03 06:19:00,17.29,"4,026", , , , , 
2020-03-03 06:20:00,17.29,"4,026", , , , , 
2020-03-03 06:21:00,17.24,"4,015", , , , , 
2020-03-03 06:22:00,17.24,"4,044", , , , , 
2020-03-03 06:23:00,17.24,"4,029", , , , , 
2020-03-03 06:24:00,17.24,"4,033", , , , , 
2020-03-03 06:25:00,17.24,"4,019", , , , , 
2020-03-03 06:26:00,17.29,"4,061", , , , , 
2020-03-03 06:27:00,17.29,"4,033", , , , , 
2020-03-03 06:28:00,17.24,"4,079", , , , , 
2020-03-03 06:29:00,17.20,"4,055", , , , , 
